        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2022-02-04 21:18:06     18825 1.38952e+07  19.5156   19.474
2022-02-04 21:18:07     19390 1.38952e+07  21.2472  20.8799
2022-02-04 21:18:08     19096 1.38952e+07  21.6346  21.0104
2022-02-04 21:18:09     19063 1.38952e+07  21.4682  20.7495
2022-02-04 21:18:10     19476 1.38952e+07  21.4682  20.9354
2022-02-04 21:18:11     19169 1.38952e+07  21.7334  20.6068
2022-02-04 21:18:12     19440 1.38952e+07  21.3291  21.2034
2022-02-04 21:18:13     18906 1.38952e+07  21.7399  20.9796
2022-02-04 21:18:14     18923 1.38952e+07   21.437  20.5554
2022-02-04 21:18:15     19528 1.38952e+07   21.437   20.729
2022-02-04 21:18:16     19093 1.38952e+07  21.6281  20.9118
2022-02-04 21:18:17     18826 1.38952e+07  21.4396  20.8358
2022-02-04 21:18:18     19339 1.38952e+07  21.3707  20.5975
2022-02-04 21:18:19     19033 1.38952e+07  21.1744  20.8584
2022-02-04 21:18:20     19336 1.38952e+07  21.4838  20.7033
2022-02-04 21:18:21     18801 1.38952e+07   21.775  20.8964
2022-02-04 21:18:22     19387 1.38952e+07  21.3889  20.7639
2022-02-04 21:18:23     18874 1.38952e+07  21.3889  20.6684
2022-02-04 21:18:24     19186 1.38952e+07  21.3889  20.6684
2022-02-04 21:18:25     19263 1.38952e+07  21.3889  20.7475
2022-02-04 21:18:26     18745 1.38952e+07  21.3889  20.9487
2022-02-04 21:18:27     19344 1.38952e+07  21.3889  20.5236
2022-02-04 21:18:28     18485 1.38952e+07   21.281  20.8163
2022-02-04 21:18:29     18640 1.38952e+07  21.3408  20.3048
2022-02-04 21:18:30     18525 1.38952e+07  20.5608  19.9649
2022-02-04 21:18:31     18971 1.38952e+07  21.0028  20.4096
2022-02-04 21:18:32     18971 1.38952e+07  20.7441  20.2155
2022-02-04 21:18:33     18482 1.38952e+07  21.0275  20.0943
2022-02-04 21:18:34     18721 1.38952e+07  20.8832  20.4209
2022-02-04 21:18:35     18398 1.38952e+07  21.0288  20.2144
2022-02-04 21:18:36     18610 1.38952e+07  20.5283  20.3048
2022-02-04 21:18:37     18526 1.38952e+07  20.8585  20.3048
2022-02-04 21:18:38     18438 1.38952e+07  20.8585  19.8355
2022-02-04 21:18:39     18700 1.38952e+07  20.6726  20.0717
2022-02-04 21:18:40     17991 1.38952e+07  20.6726  19.9546
2022-02-04 21:18:41     18693 1.38952e+07  20.3437  19.9546
2022-02-04 21:18:42     18573 1.37213e+07  20.9547  20.1764
2022-02-04 21:18:43     18507   1.388e+07  20.8013  20.0049
2022-02-04 21:18:44     18633   1.388e+07  20.5907  20.1087
2022-02-04 21:18:45     18692   1.388e+07  20.8702  20.2699
2022-02-04 21:18:46     18281   1.388e+07  20.7792  20.0244
2022-02-04 21:18:47     18510   1.388e+07  20.7792    19.97
2022-02-04 21:18:48     18716   1.388e+07  20.6557  20.1641
2022-02-04 21:18:49     18606   1.388e+07  20.9118   20.235
2022-02-04 21:18:50     12138   1.388e+07  20.8091  20.0388
2022-02-04 21:18:51       355   1.388e+07  19.9732  11.1296
2022-02-04 21:18:52       357   1.388e+07   1.9136        0
2022-02-04 21:18:53       357   1.388e+07        0        0
2022-02-04 21:18:54       359   1.388e+07        0        0
2022-02-04 21:18:55       356   1.388e+07        0        0
2022-02-04 21:18:56       357   1.388e+07        0        0
2022-02-04 21:18:57       359   1.388e+07        0        0
2022-02-04 21:18:58       359   1.388e+07        0        0
2022-02-04 21:18:59       362   1.388e+07        0        0
2022-02-04 21:19:00       359   1.388e+07        0        0
2022-02-04 21:19:01       361   1.388e+07        0        0
2022-02-04 21:19:02       359   1.388e+07        0        0
2022-02-04 21:19:03       359   1.388e+07        0        0
2022-02-04 21:19:04       356   1.388e+07        0        0
2022-02-04 21:19:05       356   1.388e+07        0        0
2022-02-04 21:19:06       357   1.388e+07        0        0
2022-02-04 21:19:07       358   1.388e+07        0        0
2022-02-04 21:19:08       359   1.388e+07        0        0
2022-02-04 21:19:09      2154   1.388e+07        0        0
2022-02-04 21:19:10     18603   1.388e+07        0   0.6162
2022-02-04 21:19:11     18409   1.388e+07     1.95   1.5405
2022-02-04 21:19:12     18249   1.388e+07      3.9    3.081
2022-02-04 21:19:13     18590   1.388e+07      7.8    6.162
2022-02-04 21:19:14     18708 1.39903e+07     19.5   15.405
2022-02-04 21:19:15     18114 1.38844e+07  31.5919  27.7321
2022-02-04 21:19:16     18527 1.38844e+07  31.3625  31.0062
2022-02-04 21:19:17     18294 1.38844e+07  30.6735   29.783
2022-02-04 21:19:18     18713 1.38844e+07  20.6278  19.9572
2022-02-04 21:19:19     18214 1.38844e+07  20.6278  20.3166
2022-02-04 21:19:20     18948 1.38844e+07  20.6278  19.8339
2022-02-04 21:19:21     18345 1.38844e+07  20.7805  20.1831
2022-02-04 21:19:22     18117 1.38844e+07  20.8682  20.2807
2022-02-04 21:19:23      7083 1.38844e+07  20.5823   19.685
2022-02-04 21:19:24       360 1.38844e+07  17.1502  6.53942
2022-02-04 21:19:25       363 1.38844e+07        0        0
2022-02-04 21:19:26       363 1.38844e+07        0        0
2022-02-04 21:19:27       363 1.38844e+07        0        0
2022-02-04 21:19:28       361 1.38844e+07        0        0
2022-02-04 21:19:29       364 1.38844e+07        0        0
2022-02-04 21:19:30       358 1.38844e+07        0        0
2022-02-04 21:19:31       360 1.38844e+07        0        0
2022-02-04 21:19:32       359 1.38844e+07        0        0
2022-02-04 21:19:33       356 1.38844e+07        0        0
2022-02-04 21:19:34       356 1.38844e+07        0        0
2022-02-04 21:19:35       356 1.38844e+07        0        0
2022-02-04 21:19:36       358 1.38844e+07        0        0
2022-02-04 21:19:37       357 1.38844e+07        0        0
2022-02-04 21:19:38       361 1.38844e+07        0        0
2022-02-04 21:19:39       365 1.38844e+07        0        0
2022-02-04 21:19:40       363 1.38844e+07        0        0
2022-02-04 21:19:41       362 1.38844e+07        0        0
2022-02-04 21:19:42       359 1.38844e+07        0        0
