9065.5    815782    146.27     135.133
9065.5    815782    152.256     140.709
9095    815782    151.008     139.559
9095    815782    150.221     138.82
9122    821124    152.912     141.325
9122    821124    150.059     138.655
8851    795084    146.094     134.989
8851    795084    146.62     135.472
8812    795084    145.997     134.896
8812    795084    145.346     134.301
9116.5    820844    148.746     137.454
9116.5    820844    151.574     140.093
9230.5    832210    152.893     141.315
9230.5    832210    152.633     141.048
9144    823758    153.998     142.311
9144    823758    151.879     140.381
8891.5    799590    145.314     134.27
8891.5    799590    147.368     136.17
8924    799590    148.311     137.043
8924    799590    147.043     135.862
9116.5    821684    149.298     137.957
9116.5    821684    151.216     139.723
9056.5    815798    151.613     140.114
9056.5    815798    149.162     137.834
9056.5    815798    151.223     139.734
9045.5    815798    150.163     138.737
9045.5    815798    147.641     136.427
8956.5    806192    148.622     137.33
8956.5    806192    148.005     136.755
8992.5    806192    149.409     138.049
8992.5    806192    148.98     137.639
9066    816502    149.253     137.916
9066    816502    152.711     141.141
9118.5    820809    151.535     140.042
9118.5    820809    149.012     137.68
8975.5    807274    148.395     137.135
8975.5    807274    150.059     138.676
9159.5    825350    151.69     140.175
9159.5    825350    152.055     140.524
9188.5    825350    151.482     140.001
9188.5    825350    152.938     141.336
9065.5    816118    150.826     139.395
9065.5    816118    148.674     137.372
8988    808434    148.07     136.817
8988    808434    150.098     138.686
9096.5    818921    150.404     138.974
9096.5    818921    150.696     139.22
8979.5    807812    148.805     137.474
8979.5    807812    148.551     137.259
9062    816050    149.916     138.532
9062    816050    150.533     139.107
9058    816050    149.747     138.357
9058    816050    150.371     138.922
9020.5    816050    150.319     138.922
9020.5    816050    148.415     137.125
8972.5    807480    148.967     137.649
8972.5    807480    148.161     136.899
9085    818336    149.962     138.563
9085    818336    151.066     139.61
9050.5    818336    149.942     138.553
9050.5    818336    149.942     138.553
9093    818336    150.241     138.84
9093    818336    151.047     139.58
9060    818336    149.305     137.957
9060    818336    150.82     139.364
8985    808846    149.019     137.7
8985    808846    148.74     137.454
9077    817526    149.936     138.522
9077    817526    150.54     139.107
9110.5    817526    150.878     139.415
9110.5    817526    151.158     139.672
9238    832725    151.755     140.227
9238    832725    153.602     141.931
