43933		259861		49.4943		46.2458
44175.5		261493		49.855		46.6823
44175.5		261493		49.166		46.1765
43632		258026		49.0718		46.1765
43632		258026		48.6297		45.5218
45134		267269		49.894		46.2946
45134		267269		51.1257		47.1367
44876		265840		51.7627		48.8133
44876		265840		49.2407		47.2651
45283.5		268161		50.349		46.0609
45283.5		268161		50.7975		47.491
43832		259366		50.7975		47.9968
43832		259366		48.1032		46.387
43941.5		259366		48.295		44.5821
43941.5		259366		49.7412		46.3588
44237		261476		49.075		46.1893
44237		261476		49.7933		46.3665
45247.5		267813		50.5212		46.8569
45247.5		267813		50.8885		47.9943
44310.5		261946		49.8908		47.07
44310.5		261946		49.4618		46.5
45359.5		268470		50.3945		46.7799
45359.5		268470		50.7552		46.9827
45254		268470		51.0088		48.2331
45254		268470		50.7812		47.4243
44140		261250		50.193		47.6271
44140		261250		49.062		46.3999
46409		275058		51.1745		46.3999
46409		275058		52.26		48.9211
43835.5		259206		50.9567		48.5001
43835.5		259206		49.0295		46.9236
43591		257612		47.9603		45.0802
43591		257612		48.607		45.4165
43238.5		255556		48.9905		46.0045
43238.5		255556		48.0025		45.0725
43238.5		255556		49.4065		45.7195
44086.5		260892		49.8582		46.3896
44086.5		260892		48.0317		46.2689
42162		249090		46.6895		44.0018
42162		249090		48.5583		44.4383
43549.5		257689		49.0165		46.1559
43549.5		257689		48.2593		45.265
44762.5		264902		49.7282		45.7708
44762.5		264902		51.8115		47.7709
45811		271246		51.272		48.6875
45811		271246		51.0477		47.5963
44615.5		264070		49.8908		47.5963
44615.5		264070		49.4975		46.5796
44939.5		266032		50.0532		46.1996
44939.5		266032		51.1582		47.6605
45429		269012		50.895		47.8402
45429		269012		50.5798		47.6348
43062.5		254280		47.4207		45.74
43062.5		254280		49.283		44.9364
44358.5		262361		49.5625		46.6951
44358.5		262361		49.699		46.613
43856.5		259285		49.2537		46.1123
43856.5		259285		48.8865		46.2586
43083		254507		47.4792		45.1084
43083		254507		49.0327		45.2393
41186.5		242703		46.3483		44.8594
41186.5		242703		45.721		42.9543
40762		240159		45.591		42.8002
40762		240159		45.5358		42.5769
41255.5		243124		45.8348		43.0005
41255.5		243124		46.3937		42.9286
42749		252302		47.4077		43.9659
42749		252302		48.2852		45.3369
42293		249520		47.294		44.333
42293		249520		47.3623		44.7181
40907.5		240786		44.967		43.1982
40907.5		240786		46.5855		42.8567
40732		240786		45.2043		43.1648
40732		240786		45.7275		42.2354
41206		242568		46.9625		43.8555
41206		242568		45.4805		43.2085
41112.5		242568		46.202		42.9004
41112.5		242568		45.825		43.2726
40026		235540		44.4178		42.4279
40026		235540		44.8955		41.3573
40575.5		238610		45.604		42.8028
40575.5		238610		45.0352		42.5178
41144		242230		46.2702		42.7309
41144		242230		46.2085		43.4164
39922		234874		44.2325		42.3971
39922		234874		44.9475		41.5807
39891.5		234874		44.3885		42.0223
39891.5		234874		44.6355		41.6525
39437		231984		44.538		42.0223
39437		231984		44.0212		41.3034
39967		235310		44.0212		41.3034
39967		235310		44.7265		41.614
39950.5		235310		44.8272		42.1609
39950.5		235310		44.5315		41.8169
40463		238203		45.006		41.8836
40463		238203		45.4837		42.4459
40463		238203		44.7005		42.4459
39494		232310		43.8685		41.614
39494		232310		44.8792		41.098
40583.5		238965		45.7113		43.0056
40583.5		238965		44.2552		42.1275
39597		232823		43.9985		41.193
39597		232823		44.8175		41.7065
40723		239868		45.5358		42.356
40723		239868		45.5358		42.8875
41267		243266		46.1922		42.5563
41267		243266		46.4652		43.8118
40802		240418		45.903		43.2572
40802		240418		44.5315		42.7874
39211.5		230694		44.187		41.0055
39211.5		230694		43.1893		41.4934
40231		236866		44.8955		40.6358
40231		236866		45.7178		42.754
40474.5		238356		45.4382		42.962
40474.5		238356		44.8305		42.3047
40354.5		238356		45.3602		42.1558
40354.5		238356		44.9702		42.2277
39280.5		231015		44.3885		42.2842
39280.5		231015		43.1307		40.8335
39604		232738		44.447		40.9619
39604		232738		44.044		41.614
37841.5		221964		42.8577		40.9414
37841.5		221964		41.4538		39.4445
38400		225192		42.7082		39.1492
38400		225192		43.004		40.5973
38464.5		225192		43.2412		40.2661
38464.5		225192		42.5945		40.1557
38342		225192		43.1925		40.4869
38342		225192		42.4482		40.1814
36617		214282		40.5568		38.8565
36617		214282		41.0312		37.9964
37035		216812		42.393		39.4856
37035		216812		40.4495		38.7949
36107		211162		40.2253		37.7037
36107		211162		40.2253		37.8501
36703.5		215010		40.5015		37.6883
36703.5		215010		41.1353		38.379
37174.5		217866		41.8242		38.7564
37174.5		217866		41.1905		39.3983
36254.5		212272		39.7865		37.7782
36254.5		212272		40.8493		37.7782
36919		216128		41.483		38.474
36919		216128		40.8623		38.8309
37695.5		220829		41.288		38.248
37695.5		220829		42.4222		39.424
37730.5		220829		42.2663		39.5934
37730.5		220829		42.1915		40.0402
35728.5		208942		40.989		38.7872
35728.5		208942		39.468		37.9297
35336.5		206488		38.6392		36.4508
35336.5		206488		39.6597		36.5792
36342.5		212477		39.9717		37.3802
36342.5		212477		40.3585		37.7243
35929		209898		40.7225		38.2378
35929		209898		39.8092		37.6164
35377		206589		39.9328		37.4881
35377		206589		39.5557		37.3469
35377		206589		38.8927		36.6434
36148		211268		40.4235		37.126
36148		211268		40.1278		38.2994
34761.5		202788		38.4377		36.6639
34761.5		202788		38.831		36.0657
36166.5		211270		40.3942		37.0156
36166.5		211270		40.7388		38.3687
36978		216388		41.132		38.2789
36978		216388		41.4505		38.8899
35996.5		210446		39.9912		38.3661
35996.5		210446		39.7248		37.2339
36377.5		212648		40.6022		37.5908
36377.5		212648		40.729		38.1299
35874.5		209815		39.7345		37.8732
35874.5		209815		40.2642		37.275
36528		213607		40.3942		38.112
36528		213607		40.9403		38.112
36000		210530		40.482		38.112
36000		210530		39.3705		37.8295
35422		206983		39.2178		36.4405
35422		206983		39.7995		37.2852
35355		206983		39.7995		37.4367
35355		206983		38.818		36.8205
34881.5		203693		38.6068		36.1915
34881.5		203693		38.974		36.5304
34606		201786		38.0998		36.2043
34606		201786		38.935		35.9193
35040.5		204538		38.6392		36.5946
35040.5		204538		39.403		36.2685
35906.5		210004		40.404		37.7268
35906.5		210004		39.5557		37.6627
34852.5		203382		38.285		36.4996
34852.5		203382		39.2405		36.0682
35886.5		209672		39.338		37.0388
35886.5		209672		40.534		37.5985
35979.5		209672		39.858		37.5985
35979.5		209672		40.3228		37.7731
34024.5		198610		38.2427		36.877
34024.5		198610		37.7227		35.5778
36180.5		211538		38.7725		35.4983
36180.5		211538		41.1483		37.886
35575		207940		40.1473		38.302
35575		207940		39.5395		37.3597
35138.5		205188		38.7855		36.6485
35138.5		205188		39.1495		36.3481
36511		213467		40.274		37.3802
36511		213467		40.872		38.1043
35999.5		210526		40.2155		38.2429
35999.5		210526		40.1505		37.4547
35448.5		207252		39.8125		37.6781
35448.5		207252		39.221		37.1235
35641		208396		39.7085		36.972
35641		208396		39.7085		37.2724
34089		198658		38.8765		37.1158
34089		198658		37.713		35.7704
33765.5		196566		37.622		35.3031
33765.5		196566		37.4043		35.3031
33208		193371		37.5928		35.1979
33208		193371		37.0078		35.2697
33208		193371		35.8962		33.9834
32621.5		189618		36.0457		33.719
32621.5		189618		37.0045		34.2864
33434.5		194564		37.1963		34.823
33434.5		194564		36.9818		34.9103
32696		190004		36.4162		34.6587
32696		190004		35.7663		33.6394
15860		89919.5		20.0785		32.5841
15860		89919.5		0		3.30437
850.5		534.5		0		0
850.5		534.5		0		0
849		542		0		0
849		542		0		0
849.5		536.5		0		0
849.5		536.5		0		0
848		536.5		0		0
848		536.5		0		0
849.5		536.5		0		0
849.5		536.5		0		0
851.5		533.5		0		0
851.5		533.5		0		0
1236		2905.5		0		0
1236		2905.5		1.03084		0
4931.5		25628		2.69373		1.5405
4931.5		25628		7.8		3.081
9243		52309.5		11.7582		6.162
9243		52309.5		17.9042		13.3677
13296		75854		18.9488		17.99
13296		75854		15.9796		19.6157
17068		99716		16.5841		15.6463
17068		99716		20.2137		17.0934
20498.5		121739		21.073		19.6208
20498.5		121739		23.5105		20.9354
22887		137190		23.9798		22.4564
22887		137190		25.9571		23.2759
24717.5		149086		26.2626		24.838
24717.5		149086		27.9448		37.5471
25894		156202		27.9448		26.3194
25894		156202		28.8964		26.6763
27483		164671		29.6257		27.5262
27483		164671		30.7073		28.2938
29038		172518		31.7148		29.48
29038		172518		47.8465		29.9987
28852.5		170844		32.5163		30.4993
28852.5		170844		31.5802		30.3093
28962.5		167000		31.5802		29.4235
28962.5		167000		31.9767		29.8985
30332		175020		33.2052		30.6482
30332		175020		33.5985		31.3903
30374		175020		33.748		31.8652
30374		175020		33.2995		31.1617
31138.5		180100		34.723		32.1913
31138.5		180100		34.5085		32.5636
30520		176416		33.9593		32.1297
30520		176416		33.9593		31.9474
31176.5		180198		33.5498		31.5109
31176.5		180198		34.4565		31.8883
31479		182101		35.7922		33.2543
31479		182101		34.6027		32.9667
30911.5		178648		34.6027		32.5174
30911.5		178648		34.1672		32.2555
30911.5		178648		34.398		32.1194
30983.5		178648		34.2518		32.389
30983.5		178648		34.1737		32.0706
30679.5		177496		33.6213		31.7934
30679.5		177496		34.6125		32.0758
31287.5		181032		34.385		32.3325
31287.5		181032		34.9147		32.7998
30885.5		178704		34.5247		32.5354
30885.5		178704		33.5368		31.9217
30974.5		178704		34.4727		31.837
30974.5		178704		34.5573		32.4814
31215.5		180894		34.5573		32.4814
31215.5		180894		34.5573		32.4814
31366.5		180894		34.489		32.3454
31366.5		180894		35.1423		32.846
31808.5		184548		35.1423		32.787
31808.5		184548		35.5907		33.4211
31938.5		184548		35.4705		33.4211
31938.5		184548		35.2397		33.1362
31164.5		180736		34.3395		32.7177
31164.5		180736		34.8693		32.2812
31083		180736		34.2907		32.8691
31083		180736		34.3785		31.95
30850		178688		34.1478		32.199
30850		178688		34.3135		32.199
31369		181778		34.9342		32.5354
31369		181778		34.476		32.8024
30594.5		177074		33.2052		31.6778
30594.5		177074		34.6937		31.7574
31966.5		185304		35.3307		32.8897
31966.5		185304		35.5452		33.4391
30995		179509		34.6027		33.036
30995		179509		34.1543		32.1682
31489.5		182530		35.0902		32.5123
31489.5		182530		34.7132		32.7151
31152.5		180601		34.879		32.8614
31152.5		180601		34.177		32.3608
31123		180601		33.5595		31.7292
31123		180601		35.2723		32.2606
32214		186822		35.7728		33.5187
32214		186822		35.685		33.4545
31461		182460		35.5257		33.5649
31461		182460		34.645		33.131
30248		175072		33.696		31.7882
