5122.5		260572		49.3805		47.1393
5294.5		271322		50.713		47.6631
5294.5		271322		50.206		47.7812
5296		271322		51.4735		47.6656
5296		271322		49.6828		46.1534
5246.5		268522		49.5235		47.4808
5246.5		268522		50.245		46.9596
5284.5		270686		50.245		47.2779
5284.5		270686		50.3652		47.5013
5275.5		270686		50.128		47.0366
5275.5		270686		50.4335		48.0918
5366		276118		51.8862		48.7055
5366		276118		50.973		47.1958
5281		270736		49.7477		47.2831
5281		270736		50.8202		47.8941
5429		279834		51.8342		49.4372
5429		279834		52.2308		48.2305
5246.5		268516		50.4823		46.8569
5246.5		268516		49.686		47.1701
5242		268516		50.4302		47.1701
5242		268516		49.712		46.5924
5131.5		261328		49.5267		46.1714
5131.5		261328		48.5095		45.2753
5203		265560		48.7435		46.785
5203		265560		49.5853		46.2355
5132		261190		48.854		45.7092
5132		261190		48.4445		45.9043
5286.5		270833		49.8582		47.717
5286.5		270833		51.194		47.0161
5175.5		263879		48.3372		45.6014
5175.5		263879		49.452		46.8723
5171.5		263879		49.7803		46.5385
5171.5		263879		49.4032		45.8787
5085.5		258240		47.645		44.5102
5085.5		258240		47.7912		45.817
5278		270414		50.154		48.0148
5278		270414		50.6415		46.7234
5225.5		267055		49.192		46.3459
5225.5		267055		49.7185		47.0315
5277		270136		50.0728		47.4243
5277		270136		50.8105		47.2754
5245.5		268398		49.907		47.0417
5245.5		268398		49.7542		46.7901
5283		270590		50.1865		47.8633
5283		270590		51.0672		47.1085
5149.5		262568		49.2505		46.0995
5149.5		262568		48.711		45.6784
5149.5		262568		49.088		46.2689
5149.5		262568		48.6525		45.6245
5240.5		268040		49.205		46.7567
5240.5		268040		49.569		46.7567
5368.5		275958		50.3978		48.3537
5368.5		275958		51.8537		48.097
5376.5		275958		50.8397		48.4102
5376.5		275958		51.7627		48.3203
5362.5		275958		51.0023		48.002
5362.5		275958		51.675		48.5309
5186		264688		50.8495		47.0392
5186		264688		49.2863		46.12
5077		257990		49.2863		46.6746
5077		257990		48.9352		44.9518
5077		257990		47.281		45.4756
5245		268343		49.1725		46.4153
5245		268343		50.5505		48.2074
5360.5		275644		51.233		48.2074
5360.5		275644		51.337		48.6156
5248		268564		51.441		47.2138
5248		268564		48.9515		45.4242
5257.5		268564		48.6297		46.9082
5257.5		268564		51.064		48.382
5386.5		277083		51.4637		48.382
5386.5		277083		51.5547		48.382
5262.5		269307		50.8495		47.1624
5262.5		269307		49.7673		46.6489
5067.5		257189		48.7272		44.8568
5067.5		257189		47.5247		44.8568
5112		260050		47.8855		45.7092
5112		260050		48.8638		45.6142
5139		261664		48.5778		45.7066
5139		261664		48.4705		46.4538
5352		274988		50.921		48.4847
5352		274988		51.259		47.586
5307		272173		50.2515		47.4243
5307		272173		50.6707		42.4973
872		2059		20.982		1.76901
872		2059		0		0
