        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2021-12-07 02:21:20     79544 1.38549e+07   91.117  88.5069
2021-12-07 02:21:21     79811 1.38549e+07  91.9815  88.6814
2021-12-07 02:21:22     80867 1.38549e+07   91.741  88.2912
2021-12-07 02:21:23     81532 1.38549e+07  93.6325  89.5852
2021-12-07 02:21:24     77863 1.38549e+07  90.7985  90.0782
2021-12-07 02:21:25     77219 1.38549e+07   89.739  86.2372
2021-12-07 02:21:26     78558 1.38549e+07  88.4195  85.8367
2021-12-07 02:21:27     78384 1.38549e+07  90.3955  86.5658
2021-12-07 02:21:28     77566 1.38549e+07  89.0175  86.9869
2021-12-07 02:21:29     76254 1.38549e+07   88.114  85.9085
2021-12-07 02:21:30     77357 1.38549e+07   87.997  84.0497
2021-12-07 02:21:31     74488 1.38549e+07   87.919  85.7545
2021-12-07 02:21:32     76345 1.38549e+07   85.644  83.7724
2021-12-07 02:21:33     75885 1.38549e+07   87.594   83.341
2021-12-07 02:21:34     74104 1.38549e+07  86.6385  84.4194
2021-12-07 02:21:35     75006 1.38549e+07   85.332  82.5503
2021-12-07 02:21:36     74410 1.38549e+07   85.332  83.0124
2021-12-07 02:21:37     74947 1.38549e+07   85.332  81.9135
2021-12-07 02:21:38     74500 1.38549e+07   86.151  83.1048
2021-12-07 02:21:39     72514 1.38549e+07  85.2995  83.2383
2021-12-07 02:21:40     71475 1.38549e+07   82.888  81.1946
2021-12-07 02:21:41     73404 1.38549e+07  81.8415  79.6336
2021-12-07 02:21:42     72820 1.38549e+07   84.188  79.9828
2021-12-07 02:21:43     73272 1.38549e+07  83.6225  81.1125
2021-12-07 02:21:44     71915 1.38549e+07  83.6225  80.5065
2021-12-07 02:21:45     72252 1.38549e+07   82.836  80.6914
2021-12-07 02:21:46     72342 1.38549e+07  82.1795  79.1406
2021-12-07 02:21:47     73664 1.38549e+07  82.3485  79.7157
2021-12-07 02:21:48     73664 1.38549e+07  84.4415  80.6298
2021-12-07 02:21:49     72566 1.38549e+07   83.577  81.2562
2021-12-07 02:21:50     72149 1.38549e+07   83.031    80.64
2021-12-07 02:21:51     71693 1.38549e+07   82.043  79.3152
2021-12-07 02:21:52     71469 1.38549e+07   81.419  79.5001
2021-12-07 02:21:53     71349 1.38549e+07  82.1145  79.0893
2021-12-07 02:21:54     71992 1.38549e+07   81.913   79.233
2021-12-07 02:21:55     71470 1.38549e+07   82.316  79.5309
2021-12-07 02:21:56     71044 1.38549e+07  81.8545  79.3049
2021-12-07 02:21:57     71451 1.38549e+07  81.7505  78.8531
2021-12-07 02:21:58     72191 1.38549e+07  81.4905  79.2022
2021-12-07 02:21:59     72179 1.38549e+07  82.9205  79.5411
2021-12-07 02:22:00     71987 1.38549e+07   82.667  79.7157
2021-12-07 02:22:01     71669 1.38549e+07   83.005  79.9211
2021-12-07 02:22:02     71121 1.38549e+07   81.809  80.0444
2021-12-07 02:22:03     72403 1.38549e+07  81.1785  78.6785
2021-12-07 02:22:04     72320 1.38549e+07   82.693  79.3666
2021-12-07 02:22:05     71475 1.38549e+07   83.356  80.2703
2021-12-07 02:22:06     71283 1.38549e+07  82.1015   79.346
2021-12-07 02:22:07     70701 1.38549e+07  81.8285  79.4282
2021-12-07 02:22:08     71133 1.38549e+07  80.8145  78.7812
2021-12-07 02:22:09     72636 1.38549e+07   81.913  78.2471
2021-12-07 02:22:10     71387 1.38549e+07   82.914  79.8698
2021-12-07 02:22:11     73039 1.38549e+07   81.523  79.0995
2021-12-07 02:22:12     72229 1.38549e+07   84.097  80.7017
2021-12-07 02:22:13     71491 1.38549e+07    82.55  80.2292
2021-12-07 02:22:14     73224 1.38549e+07    82.42  79.9622
2021-12-07 02:22:15     72540 1.38549e+07   83.525  80.0957
2021-12-07 02:22:16     71545 1.38549e+07  83.4145  80.7325
2021-12-07 02:22:17     72184 1.38549e+07  81.9455  79.7055
2021-12-07 02:22:18     71296 1.38549e+07   82.524  79.3974
2021-12-07 02:22:19     71296 1.38549e+07  81.8025  79.3255
2021-12-07 02:22:20     71950 1.38549e+07  82.6475  79.5411
2021-12-07 02:22:21     72614 1.38549e+07  83.6485  80.3114
2021-12-07 02:22:22     72609 1.38549e+07   82.173  80.0649
2021-12-07 02:22:23     71471 1.38549e+07   83.031  80.1265
2021-12-07 02:22:24     71886 1.38549e+07   82.498   79.459
2021-12-07 02:22:25     71329 1.38549e+07   81.835   79.572
2021-12-07 02:22:26     72215 1.38549e+07    82.03  79.1201
2021-12-07 02:22:27     72907 1.38549e+07  83.4665  79.9109
2021-12-07 02:22:28     72308 1.39773e+07   83.005  80.6708
2021-12-07 02:22:29     70629 1.38571e+07   81.926  80.3833
2021-12-07 02:22:30     71945 1.38571e+07   81.653  78.2779
2021-12-07 02:22:31     72934 1.38571e+07     83.2  79.6644
2021-12-07 02:22:32     73106 1.38571e+07   83.096  80.5373
2021-12-07 02:22:33     73818 1.38571e+07   84.201  80.8865
2021-12-07 02:22:34     71660 1.38571e+07   83.447  81.1433
2021-12-07 02:22:35     72679 1.38571e+07   82.459  79.8184
2021-12-07 02:22:36     73446 1.38571e+07  83.9735  80.7222
2021-12-07 02:22:37     72663 1.38571e+07  84.2205  80.9584
2021-12-07 02:22:38     72008 1.38571e+07    83.07  81.6568
2021-12-07 02:22:39     72493 1.38571e+07    82.68  79.2844
2021-12-07 02:22:40     72381 1.38571e+07   83.265  80.6298
2021-12-07 02:22:41     72401 1.38571e+07  82.9075  80.1882
2021-12-07 02:22:42     73091 1.38571e+07  83.1545  80.6708
2021-12-07 02:22:43     72968 1.38571e+07    83.85  80.5476
2021-12-07 02:22:44     72971 1.38571e+07  83.6225  80.4757
2021-12-07 02:22:45     73248 1.38571e+07  83.6225    80.64
2021-12-07 02:22:46     74430 1.38571e+07  83.9995  81.1125
2021-12-07 02:22:47     72333 1.38571e+07  84.1035  81.0406
2021-12-07 02:22:48     72995 1.38571e+07   83.538  81.3692
2021-12-07 02:22:49     73566 1.38571e+07   83.785  80.4757
2021-12-07 02:22:50     73566 1.38571e+07  83.9345  81.1433
2021-12-07 02:22:51     72998 1.38571e+07    83.85  81.0611
2021-12-07 02:22:52     72392 1.38571e+07  83.5835  80.9481
2021-12-07 02:22:53     72989 1.38571e+07  83.1935  80.1471
2021-12-07 02:22:54     72885 1.38571e+07   82.758  80.3114
2021-12-07 02:22:55     73506 1.38571e+07   83.759  80.6092
2021-12-07 02:22:56     74571 1.38571e+07  85.1045  81.5335
2021-12-07 02:22:57     71227 1.38571e+07   83.187  82.2011
2021-12-07 02:22:58     73605 1.38571e+07  82.9465  79.5103
2021-12-07 02:22:59     72590 1.38571e+07  84.4155  81.1433
2021-12-07 02:23:00     73250 1.38571e+07   82.953   80.373
2021-12-07 02:23:01     72700 1.38571e+07    83.72  81.2049
2021-12-07 02:23:02     71564 1.38571e+07   83.096  80.4141
2021-12-07 02:23:03     72836 1.38571e+07   82.589  79.5309
2021-12-07 02:23:04     73111 1.38571e+07  83.1415    80.64
2021-12-07 02:23:05     68610 1.38571e+07   83.941  80.3217
2021-12-07 02:23:06       404 1.38571e+07   63.271  80.7119
2021-12-07 02:23:07       410 1.38571e+07        0  20.2011
2021-12-07 02:23:08       408 1.38571e+07        0        0
2021-12-07 02:23:09       411 1.38571e+07        0        0
2021-12-07 02:23:10       410 1.38571e+07        0        0
2021-12-07 02:23:11       414 1.38571e+07        0        0
2021-12-07 02:23:12       415 1.38571e+07        0        0
2021-12-07 02:23:13       413 1.38571e+07        0        0
2021-12-07 02:23:14       412 1.38571e+07        0        0
2021-12-07 02:23:15       411 1.38571e+07        0        0
2021-12-07 02:23:16       413 1.38571e+07        0        0
2021-12-07 02:23:17       412 1.38571e+07        0        0
2021-12-07 02:23:18       413 1.38571e+07        0        0
2021-12-07 02:23:19       410 1.38571e+07        0        0
2021-12-07 02:23:20       413 1.38571e+07        0        0
2021-12-07 02:23:21       413 1.38571e+07        0        0
2021-12-07 02:23:22       411 1.38571e+07        0        0
2021-12-07 02:23:23       416 1.38571e+07        0        0
2021-12-07 02:23:24       409 1.38571e+07        0        0
2021-12-07 02:23:25       408 1.38571e+07        0        0
2021-12-07 02:23:26       404 1.38571e+07        0        0
2021-12-07 02:23:27       411 1.38571e+07        0        0
2021-12-07 02:23:28       413 1.38571e+07        0        0
2021-12-07 02:23:29       410 1.38571e+07        0        0
2021-12-07 02:23:30       411 1.38571e+07        0        0
2021-12-07 02:23:31       405 1.38571e+07        0        0
2021-12-07 02:23:32       408 1.38571e+07        0        0
2021-12-07 02:23:33       404 1.38571e+07        0        0
2021-12-07 02:23:34       406 1.38571e+07        0        0
2021-12-07 02:23:35       403 1.38571e+07        0        0
2021-12-07 02:23:36       402 1.38571e+07        0        0
2021-12-07 02:23:37       403 1.38571e+07        0        0
2021-12-07 02:23:38       401 1.38571e+07        0        0
2021-12-07 02:23:39       408 1.38571e+07        0        0
2021-12-07 02:23:40       405 1.38571e+07        0        0
2021-12-07 02:23:41       409 1.38571e+07        0        0
2021-12-07 02:23:42       409 1.38571e+07        0        0
2021-12-07 02:23:43       413 1.38571e+07        0        0
2021-12-07 02:23:44       406 1.38571e+07        0        0
2021-12-07 02:23:45       409 1.38571e+07        0        0
2021-12-07 02:23:46       403 1.38571e+07        0        0
2021-12-07 02:23:47       406 1.38571e+07        0        0
2021-12-07 02:23:48       406 1.38571e+07        0        0
2021-12-07 02:23:49       407 1.38571e+07        0        0
2021-12-07 02:23:50       404 1.38571e+07        0        0
2021-12-07 02:23:51       404 1.38571e+07        0        0
2021-12-07 02:23:52       404 1.38571e+07        0        0
2021-12-07 02:23:53       403 1.38571e+07        0        0
2021-12-07 02:23:54       400 1.38571e+07        0        0
2021-12-07 02:23:55       406 1.38571e+07        0        0
2021-12-07 02:23:56       406 1.38571e+07        0        0
2021-12-07 02:23:57       406 1.38571e+07        0        0
2021-12-07 02:23:58       405 1.38571e+07        0        0
2021-12-07 02:23:59       406 1.38571e+07        0        0
2021-12-07 02:24:00       406 1.38571e+07        0        0
2021-12-07 02:24:01       405 1.38571e+07        0        0
2021-12-07 02:24:02       407 1.38571e+07        0        0
2021-12-07 02:24:03       413 1.38571e+07        0        0
2021-12-07 02:24:04       408 1.38571e+07        0        0
2021-12-07 02:24:05       409 1.38571e+07        0        0
2021-12-07 02:24:06       408 1.38571e+07        0        0
2021-12-07 02:24:07       408 1.38571e+07        0        0
2021-12-07 02:24:08       411 1.38571e+07        0        0
2021-12-07 02:24:09       407 1.38571e+07        0        0
2021-12-07 02:24:10       408 1.38571e+07        0        0
2021-12-07 02:24:11       410 1.38571e+07        0        0
2021-12-07 02:24:12       408 1.38571e+07        0        0
2021-12-07 02:24:13       413 1.38571e+07        0        0
2021-12-07 02:24:14       407 1.38571e+07        0        0
2021-12-07 02:24:15       409 1.38571e+07        0        0
2021-12-07 02:24:16       407 1.38571e+07        0        0
2021-12-07 02:24:17       409 1.38571e+07        0        0
2021-12-07 02:24:18       407 1.38571e+07        0        0
2021-12-07 02:24:19     60013 1.38571e+07        0        0
2021-12-07 02:24:20     73479 1.38571e+07     0.78        0
2021-12-07 02:24:21     70724 1.38571e+07     1.95   1.5405
2021-12-07 02:24:22     72437 1.38571e+07      3.9    3.081
2021-12-07 02:24:23     72437 1.38571e+07      7.8    6.162
2021-12-07 02:24:24     72643 1.38571e+07     19.5   15.405
2021-12-07 02:24:25     71679 1.38571e+07       39    30.81
2021-12-07 02:24:26     71620 1.38571e+07       78    61.62
2021-12-07 02:24:27     73049 1.38571e+07   123.88   118.85
2021-12-07 02:24:28     72665 1.38571e+07  133.374  129.602
2021-12-07 02:24:29     71692 1.38571e+07  83.4015  119.769
2021-12-07 02:24:30     73192 1.38571e+07  82.5305  79.7568
2021-12-07 02:24:31     72324 1.38571e+07   83.356  80.7222
2021-12-07 02:24:32     72444 1.38571e+07  82.6475   79.952
2021-12-07 02:24:33     73211 1.38571e+07   82.901  80.3525
2021-12-07 02:24:34     72316 1.38571e+07   83.421  80.3525
2021-12-07 02:24:35     72618 1.38571e+07  83.1935  80.0957
2021-12-07 02:24:36     72644 1.38571e+07  83.6225  80.7735
2021-12-07 02:24:37     72411 1.38571e+07     83.2  80.3833
2021-12-07 02:24:38     72296 1.38571e+07  82.5955  80.4346
2021-12-07 02:24:39     70809 1.38571e+07  82.5955  79.7774
2021-12-07 02:24:40     71932 1.38571e+07    81.25  78.9558
2021-12-07 02:24:41     73308 1.38571e+07   82.784  79.2844
2021-12-07 02:24:42     72429 1.38571e+07   83.902  80.8968
2021-12-07 02:24:43     72641 1.38571e+07  83.1025  80.8968
2021-12-07 02:24:44     71662 1.38571e+07  82.7775  80.2292
2021-12-07 02:24:45     72040 1.38571e+07   82.381  79.4795
2021-12-07 02:24:46     73127 1.38571e+07   82.823  79.6028
2021-12-07 02:24:47     71376 1.38571e+07   83.031  80.1265
2021-12-07 02:24:48     72073 1.38571e+07  81.6855   79.726
2021-12-07 02:24:49     71378 1.38571e+07  83.0635   79.726
2021-12-07 02:24:50     70455 1.38571e+07   81.731  79.5309
2021-12-07 02:24:51     71207 1.38571e+07   80.938  78.6066
2021-12-07 02:24:52     71434 1.38571e+07  81.3865  78.6066
2021-12-07 02:24:53     71773 1.38571e+07  81.8545  78.7606
2021-12-07 02:24:54     71773 1.38571e+07   82.641   79.572
2021-12-07 02:24:55     71457 1.38571e+07  81.8415   79.572
2021-12-07 02:24:56     71614 1.38571e+07  82.1795  78.9455
2021-12-07 02:24:57     70250 1.38571e+07   81.081  79.2022
2021-12-07 02:24:58     70683 1.38571e+07   80.613  77.7439
2021-12-07 02:24:59     71595 1.38571e+07   81.302  78.2163
2021-12-07 02:25:00     70929 1.38571e+07  81.7765  79.1817
2021-12-07 02:25:01     71306 1.38571e+07  81.3215  78.3806
2021-12-07 02:25:02     72426 1.38571e+07  81.7115  78.7298
2021-12-07 02:25:03     71394 1.38571e+07  82.6865   80.106
2021-12-07 02:25:04     71206 1.38571e+07   80.977  78.8839
2021-12-07 02:25:05     72487 1.38571e+07   82.225  78.5552
2021-12-07 02:25:06     64585 1.38571e+07   81.458  79.9006
2021-12-07 02:25:07     62556 1.38571e+07  72.1955  73.2148
2021-12-07 02:25:08     62296 1.38571e+07   71.916  69.7333
2021-12-07 02:25:09     64001 1.38571e+07  71.3245  69.2095
2021-12-07 02:25:10     61749 1.38571e+07  72.7935  69.7436
2021-12-07 02:25:11     63037 1.38571e+07  70.7915   69.076
2021-12-07 02:25:12     62586 1.38571e+07   72.501  69.3328
2021-12-07 02:25:13     61966 1.38571e+07  71.4805  69.9182
2021-12-07 02:25:14     61359 1.38571e+07  70.8435  68.5625
2021-12-07 02:25:15     62001 1.38571e+07   70.785  68.2955
2021-12-07 02:25:16     61862 1.38571e+07   70.603  68.0593
2021-12-07 02:25:17     61843 1.38571e+07   71.331  68.6549
2021-12-07 02:25:18     61765 1.38571e+07  70.5705  68.8706
2021-12-07 02:25:19     62288 1.38571e+07   70.629   67.895
2021-12-07 02:25:20     60114 1.38571e+07   71.162  68.7782
2021-12-07 02:25:21     62241 1.38571e+07   69.771  68.1723
2021-12-07 02:25:22     62096 1.38571e+07   70.187  66.8474
2021-12-07 02:25:23     63572 1.38571e+07  71.6625  69.0041
2021-12-07 02:25:24     63572 1.38571e+07  72.4555  69.3328
2021-12-07 02:25:25     62830 1.38571e+07   72.345  70.0619
2021-12-07 02:25:26     64223 1.38571e+07  72.8845   69.949
2021-12-07 02:25:27     63475 1.38571e+07   72.527  70.5652
2021-12-07 02:25:28     62753 1.38571e+07   72.358  70.1236
2021-12-07 02:25:29     63480 1.38571e+07  72.1435  69.4868
2021-12-07 02:25:30     63401 1.38571e+07   72.813    70.37
2021-12-07 02:25:31     62230 1.38571e+07  72.0785  69.9695
2021-12-07 02:25:32     62895 1.38571e+07   72.176  69.1787
2021-12-07 02:25:33     63501 1.39747e+07   71.825  69.7538
2021-12-07 02:25:34     64393 1.38295e+07   73.112  69.7538
2021-12-07 02:25:35     63240 1.38295e+07  73.0015  70.9349
2021-12-07 02:25:36     63189 1.38295e+07  71.9615  70.1544
2021-12-07 02:25:37     63502 1.38295e+07   72.566  69.7333
2021-12-07 02:25:38     62799 1.38295e+07  72.5075  69.9592
2021-12-07 02:25:39     63038 1.38295e+07   72.241  69.6614
2021-12-07 02:25:40     61649 1.38295e+07  72.0915  70.2981
2021-12-07 02:25:41     62941 1.38295e+07  70.8565   68.809
2021-12-07 02:25:42     64635 1.38295e+07  72.1565  68.5831
2021-12-07 02:25:43     64428 1.38295e+07  73.8075  71.0992
2021-12-07 02:25:44     63147 1.38295e+07  73.6255  71.0273
2021-12-07 02:25:45     64485 1.38295e+07   72.306  70.5241
2021-12-07 02:25:46     54231 1.38295e+07  73.4565  70.7398
2021-12-07 02:25:47     54567 1.38295e+07  62.6665  65.7485
2021-12-07 02:25:48     54020 1.38295e+07   62.569  60.1719
2021-12-07 02:25:49     54501 1.38295e+07  61.6915  60.2335
2021-12-07 02:25:50     55336 1.38295e+07  62.2765  60.0487
2021-12-07 02:25:51     54143 1.38295e+07  63.1605  60.4081
2021-12-07 02:25:52     52507 1.38295e+07   62.296  60.8087
2021-12-07 02:25:53     53650 1.38295e+07   60.398  59.2579
2021-12-07 02:25:54     53997 1.38295e+07   60.801  58.1282
2021-12-07 02:25:55     53997 1.38295e+07  62.1075   59.679
2021-12-07 02:25:56     53487 1.38295e+07  61.1195  59.4119
2021-12-07 02:25:57     53017 1.38295e+07  60.6645  58.9909
2021-12-07 02:25:58     54385 1.38295e+07    61.49  58.7033
2021-12-07 02:25:59     53753 1.38295e+07    62.01  60.1308
2021-12-07 02:26:00     52827 1.38295e+07   60.554  58.9703
2021-12-07 02:26:01     53635 1.38295e+07    60.84  58.7033
2021-12-07 02:26:02     53143 1.38295e+07   61.295   59.032
2021-12-07 02:26:03     52212 1.38295e+07   60.489  58.7649
2021-12-07 02:26:04     53066 1.38295e+07   60.086  58.0255
2021-12-07 02:26:05     54614 1.38295e+07  61.4965  58.6828
2021-12-07 02:26:06     53729 1.38295e+07   61.633   59.946
2021-12-07 02:26:07     54149 1.38295e+07   61.633  59.2065
2021-12-07 02:26:08     53902 1.38295e+07   61.815  59.8125
2021-12-07 02:26:09     53750 1.38295e+07   61.932  59.5865
2021-12-07 02:26:10     54498 1.38295e+07   61.542  59.5865
2021-12-07 02:26:11     53987 1.38295e+07  62.2375  59.8741
2021-12-07 02:26:12     54078 1.38295e+07   61.932  60.0179
2021-12-07 02:26:13     53787 1.38295e+07  61.7435  59.9357
2021-12-07 02:26:14     53509 1.38295e+07  61.5745  59.2271
2021-12-07 02:26:15     53756 1.38295e+07   61.113  59.7098
2021-12-07 02:26:16     53513 1.38295e+07   61.178  58.6212
2021-12-07 02:26:17     53604 1.38295e+07  61.4315  59.2579
2021-12-07 02:26:18     53475 1.38295e+07  61.4315  59.8638
2021-12-07 02:26:19     54501 1.38295e+07  61.1715  59.0525
2021-12-07 02:26:20     54301 1.38295e+07  61.9775  59.3503
2021-12-07 02:26:21     53947 1.39038e+07  61.7955  59.8536
2021-12-07 02:26:22     52764 1.39038e+07  61.7955  59.9768
2021-12-07 02:26:23     52699 1.39038e+07   60.775   59.032
2021-12-07 02:26:24     53419 1.39038e+07  60.0795  58.4363
2021-12-07 02:26:25     54383 1.39038e+07   61.009  58.3849
2021-12-07 02:26:26     54383 1.39038e+07  62.3285  59.4119
2021-12-07 02:26:27     54237 1.38289e+07  61.9125  60.2746
2021-12-07 02:26:28     54483 1.38289e+07   62.049  59.8125
2021-12-07 02:26:29     53073 1.38289e+07   61.399  59.8844
2021-12-07 02:26:30     53212 1.38289e+07  61.2885  59.2682
2021-12-07 02:26:31     54485 1.38289e+07  61.6915  58.8882
2021-12-07 02:26:32     52333 1.38289e+07    60.71  59.9152
2021-12-07 02:26:33     50958 1.38289e+07  58.9485  57.8714
2021-12-07 02:26:34     50240 1.38289e+07   58.032  56.2385
2021-12-07 02:26:35     50640 1.38289e+07  57.2975  55.7353
2021-12-07 02:26:36     51523 1.38289e+07   58.279   55.458
2021-12-07 02:26:37     49765 1.38289e+07  58.6365  56.8136
2021-12-07 02:26:38     48431 1.38289e+07   55.731   55.725
2021-12-07 02:26:39     49250 1.38289e+07  56.0495  53.4143
2021-12-07 02:26:40     48293 1.38289e+07  55.8285  54.0921
2021-12-07 02:26:41     48970  1.3909e+07   55.263  53.3424
2021-12-07 02:26:42     48911  1.3909e+07  56.3225  54.3386
2021-12-07 02:26:43     46510  1.3909e+07   55.146  54.3386
2021-12-07 02:26:44     46516  1.3909e+07   53.196  51.6581
2021-12-07 02:26:45     46456  1.3909e+07   53.105  51.5246
2021-12-07 02:26:46     47737  1.3909e+07   53.365  51.3295
2021-12-07 02:26:47     46934  1.3909e+07   54.093   51.884
2021-12-07 02:26:48     46490  1.3909e+07   53.482  52.2743
2021-12-07 02:26:49     46261  1.3909e+07  53.1505  51.5143
2021-12-07 02:26:50     46758 1.38345e+07  53.1505  50.8673
2021-12-07 02:26:51     46078 1.38345e+07  53.0465  51.6786
2021-12-07 02:26:52     45960 1.38345e+07    52.91  51.0624
2021-12-07 02:26:53     45451 1.38345e+07   52.533  50.7543
2021-12-07 02:26:54     45462 1.38345e+07   51.961  50.7543
2021-12-07 02:26:55     45660 1.38345e+07   51.961  50.1998
2021-12-07 02:26:56     45285 1.38345e+07  51.8635  50.0252
2021-12-07 02:26:57     45285 1.38345e+07  51.8635   50.323
2021-12-07 02:26:58     46118 1.38345e+07  52.5135  50.2511
2021-12-07 02:26:59     45850 1.38345e+07  52.5135  50.7235
2021-12-07 02:27:00     46181 1.38345e+07  52.2925  50.5181
2021-12-07 02:27:01     46205 1.38345e+07  52.9685  50.9803
2021-12-07 02:27:02     45598 1.38345e+07   51.792    50.59
2021-12-07 02:27:03     45915 1.38345e+07   52.611  50.4976
2021-12-07 02:27:04     46606 1.38345e+07  52.5265  50.8878
