        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2021-12-07 00:47:35       391  1.3869e+07        0        0
2021-12-07 00:47:36       388  1.3869e+07        0        0
2021-12-07 00:47:37       387  1.3869e+07        0        0
2021-12-07 00:47:38       395  1.3869e+07        0        0
2021-12-07 00:47:39       391  1.3869e+07        0        0
2021-12-07 00:47:40       391  1.3869e+07        0        0
2021-12-07 00:47:41       395  1.3869e+07        0        0
2021-12-07 00:47:42       391  1.3869e+07        0        0
2021-12-07 00:47:43       389  1.3869e+07        0        0
2021-12-07 00:47:44       448  1.3869e+07        0        0
2021-12-07 00:47:45      1347  1.3869e+07     0.78        0
2021-12-07 00:47:46      1331  1.3869e+07     1.95   1.5405
2021-12-07 00:47:47      1348  1.3869e+07      3.9    3.081
2021-12-07 00:47:48      1353  1.3869e+07      7.8    6.162
2021-12-07 00:47:49      1348  1.3869e+07  16.3169   14.065
2021-12-07 00:47:50      1356  1.3869e+07  16.1089  15.3079
2021-12-07 00:47:51      1336  1.3869e+07  16.3085  15.4266
2021-12-07 00:47:52      1349  1.3869e+07  10.2219  10.0081
2021-12-07 00:47:53      1350  1.3869e+07  10.3376  10.0081
2021-12-07 00:47:54      1356  1.3869e+07  10.4234  10.0081
2021-12-07 00:47:55      1338  1.3869e+07  10.4234  10.0081
2021-12-07 00:47:56      1368  1.3869e+07  10.2804  10.0831
2021-12-07 00:47:57      1360  1.3869e+07  10.4663  10.0831
2021-12-07 00:47:58      1340  1.3869e+07  10.4663  10.2156
2021-12-07 00:47:59      1357  1.3869e+07  10.2869  10.0975
2021-12-07 00:48:00      1359  1.3869e+07  10.2869  9.95368
2021-12-07 00:48:01      1372  1.3869e+07  10.4403  10.0348
2021-12-07 00:48:02      1355  1.3869e+07  10.5261  10.2248
2021-12-07 00:48:03      1369  1.3869e+07   10.439  10.2248
2021-12-07 00:48:04      1358  1.3869e+07   10.543  10.1694
2021-12-07 00:48:05      1355  1.3869e+07   10.543  10.2525
2021-12-07 00:48:06      1364  1.3869e+07  10.4104  10.1468
2021-12-07 00:48:07      1358  1.3869e+07  10.5274  10.0913
2021-12-07 00:48:08      1356  1.3869e+07  10.4091  10.1683
2021-12-07 00:48:09      1349  1.3869e+07  10.4793  10.1683
2021-12-07 00:48:10      1349  1.3869e+07  10.3896  10.1683
2021-12-07 00:48:11      1351  1.3869e+07  10.3896  10.0605
2021-12-07 00:48:12      1344  1.3869e+07  10.2141  10.0605
2021-12-07 00:48:13      1337  1.3869e+07  10.2713  9.96909
2021-12-07 00:48:14      1347  1.3869e+07  10.3493  9.96909
2021-12-07 00:48:15      1339  1.3869e+07  10.3493  9.96909
2021-12-07 00:48:16      1355  1.3869e+07  10.3493  9.96909
2021-12-07 00:48:17      1346  1.3869e+07  10.3493  10.1047
2021-12-07 00:48:18      1337  1.3869e+07  10.4169  10.1047
2021-12-07 00:48:19      1351  1.3869e+07  10.2466  10.0533
2021-12-07 00:48:20      1345  1.3869e+07  10.3883  10.0533
2021-12-07 00:48:21      1327  1.3869e+07  10.3883  10.0533
2021-12-07 00:48:22      1333  1.3869e+07  10.2154  9.90541
