        Date        scalerS2b scalerS16b IPM2C21A IPM2C24A
2022-07-13 17:53:04       436          0        0        0
2022-07-13 17:53:05       436          0        0        0
2022-07-13 17:53:06       439          0        0        0
2022-07-13 17:53:07       445          0        0        0
2022-07-13 17:53:08       450          0        0        0
2022-07-13 17:53:09       451          0        0        0
2022-07-13 17:53:10       455          0        0        0
2022-07-13 17:53:11       465          0        0        0
2022-07-13 17:53:12       459          0        0        0
2022-07-13 17:53:13       463          0        0        0
2022-07-13 17:53:14       459          0        0        0
2022-07-13 17:53:15       459          0        0        0
2022-07-13 17:53:16       470          0        0        0
2022-07-13 17:53:17       470          0        0        0
2022-07-13 17:53:18       476          0        0        0
2022-07-13 17:53:19       473          0        0        0
2022-07-13 17:53:20       473          0        0        0
2022-07-13 17:53:21       475          0        0        0
2022-07-13 17:53:22       477          0        0        0
2022-07-13 17:53:23       478          0        0        0
2022-07-13 17:53:24       476          0        0        0
2022-07-13 17:53:25       479          0        0        0
2022-07-13 17:53:26      1963          0        0        0
2022-07-13 17:53:27      2373          0        0   0.6162
2022-07-13 17:53:28      2363          0     1.95   1.5405
2022-07-13 17:53:29      2354          0  2.17132  2.11583
2022-07-13 17:53:30      2351          0  3.36479  3.25949
2022-07-13 17:53:31      2348          0   3.4957  3.43249
2022-07-13 17:53:32      2346          0  2.15215  2.10124
2022-07-13 17:53:33      2909          0  2.15215  2.10124
2022-07-13 17:53:34      3245          0  2.20968  2.58316
2022-07-13 17:53:35      3244          0  3.10115  3.08588
2022-07-13 17:53:36      4855          0  3.17622  3.08588
2022-07-13 17:53:37      5801          0  3.27307  4.19966
2022-07-13 17:53:38      5784          0  5.75217  5.91347
2022-07-13 17:53:39      5783          0  6.11748  5.91347
2022-07-13 17:53:40      5778          0  6.11748  5.91347
2022-07-13 17:53:41      5762          0  6.11748  5.91347
2022-07-13 17:53:42      5742          0  6.11748  5.91347
2022-07-13 17:53:43      5743          0  6.11748  5.91347
2022-07-13 17:53:44      5744          0  6.05832  5.86135
2022-07-13 17:53:45      5744          0  6.05832  5.86135
2022-07-13 17:53:46      5577          0  6.05832  5.86135
2022-07-13 17:53:47      5511          0  6.05832  5.86135
2022-07-13 17:53:48      5511          0  5.88282  5.60306
2022-07-13 17:53:49      5506          0    5.785  5.60306
2022-07-13 17:53:50      5511          0    5.785  5.60306
2022-07-13 17:53:51      5506          0    5.785  5.60306
2022-07-13 17:53:52      5378          0    5.785  5.60306
2022-07-13 17:53:53      5280          0  5.69725  5.39688
2022-07-13 17:53:54      5287          0  5.53085  5.33912
2022-07-13 17:53:55      5293          0  5.53085  5.33912
2022-07-13 17:53:56      5289          0  5.53085  5.33912
2022-07-13 17:53:57      5146          0  5.53085  5.33912
2022-07-13 17:53:58      5055          0  5.45577  5.16658
2022-07-13 17:53:59      5056          0  5.27572  5.09726
2022-07-13 17:54:00      5052          0  5.27572  5.09726
2022-07-13 17:54:01      5056          0  5.27572  5.09726
2022-07-13 17:54:02      5053          0  5.27572  5.09726
2022-07-13 17:54:03      5064          0  5.27572  5.09726
2022-07-13 17:54:04      5061          0  5.27572  5.09726
2022-07-13 17:54:05      5082          0  5.27572  5.09726
2022-07-13 17:54:06      5077          0  5.27572  5.09726
2022-07-13 17:54:07      5073          0  5.27572  5.09726
2022-07-13 17:54:08      5075          0  5.27572  5.09726
2022-07-13 17:54:09      5074          0  5.27572  5.09726
2022-07-13 17:54:10      5076          0  5.27572  5.09726
2022-07-13 17:54:11      5069          0  5.27572  5.09726
2022-07-13 17:54:12      5062          0  5.27572  5.09726
2022-07-13 17:54:13      5067          0  5.27572  5.09726
2022-07-13 17:54:14      5047          0  5.27572  5.09726
2022-07-13 17:54:15      5049          0  5.27572  5.09726
2022-07-13 17:54:16      5055          0  5.27572  5.09726
2022-07-13 17:54:17      5070          0  5.27572  5.09726
2022-07-13 17:54:18      5054          0  5.27572  5.09726
2022-07-13 17:54:19      5054          0  5.27572  5.09726
2022-07-13 17:54:20      5058          0  5.27572  5.09726
2022-07-13 17:54:21      5047          0  5.27572  5.09726
2022-07-13 17:54:22      5042          0  5.27572  5.09726
2022-07-13 17:54:23      5048          0  5.27572  5.09726
2022-07-13 17:54:24      5036          0  5.27572  5.09726
2022-07-13 17:54:25      5037          0  5.27572  5.09726
2022-07-13 17:54:26      5031          0  5.27572  5.09726
2022-07-13 17:54:27      5044          0  5.27572  5.09726
2022-07-13 17:54:28      5050          0  5.27572  5.09726
2022-07-13 17:54:29      5058          0  5.27572  5.09726
2022-07-13 17:54:30      5049          0  5.27572  5.09726
2022-07-13 17:54:31      5046          0  5.27572  5.09726
2022-07-13 17:54:32      5053          0  5.27572  5.09726
2022-07-13 17:54:33      5036          0  5.27572  5.09726
2022-07-13 17:54:34      5035          0  5.27572  5.09726
2022-07-13 17:54:35      5046          0  5.27572  5.09726
2022-07-13 17:54:36      5038          0  5.27572  5.09726
2022-07-13 17:54:37      5048          0  5.27572  5.09726
2022-07-13 17:54:38      5044          0  5.27572  5.09726
2022-07-13 17:54:39      5057          0  5.27572  5.09726
2022-07-13 17:54:40      5044          0  5.27572  5.09726
2022-07-13 17:54:41      5046          0  5.27572  5.09726
2022-07-13 17:54:42      5039          0  5.27572  5.09726
2022-07-13 17:54:43      5034          0  5.27572  5.09726
2022-07-13 17:54:44      5020          0  5.27572  5.09726
2022-07-13 17:54:45      5022          0  5.27572  5.09726
2022-07-13 17:54:46      5022          0  5.22113  5.09726
2022-07-13 17:54:47      5027          0  5.22113  5.09726
2022-07-13 17:54:48      5001          0  5.22113  5.09726
2022-07-13 17:54:49      5011          0  5.22113  5.09726
2022-07-13 17:54:50      5011          0  5.22113  5.04026
2022-07-13 17:54:51      5019          0  5.22113  5.04026
2022-07-13 17:54:52      5000          0  5.22113  5.04026
2022-07-13 17:54:53      5014          0  5.22113  5.04026
2022-07-13 17:54:54      5012          0  5.22113  5.04026
2022-07-13 17:54:55      5006          0  5.22113  5.04026
2022-07-13 17:54:56      5011          0  5.22113  5.04026
2022-07-13 17:54:57      5001          0  5.22113  5.04026
2022-07-13 17:54:58      4995          0  5.22113  5.04026
2022-07-13 17:54:59      5009          0  5.22113  5.04026
2022-07-13 17:55:00      5012          0  5.22113  5.04026
2022-07-13 17:55:01      5000          0  5.22113  5.04026
2022-07-13 17:55:02      5008          0  5.22113  5.04026
2022-07-13 17:55:03      4995          0  5.22113  5.04026
2022-07-13 17:55:04      4982          0  5.22113  5.04026
2022-07-13 17:55:05      4992          0  5.22113  5.04026
2022-07-13 17:55:06      4990          1  5.22113  5.04026
2022-07-13 17:55:07      4992          0  5.22113  5.04026
2022-07-13 17:55:08      4986          0  5.22113  5.04026
2022-07-13 17:55:09      4982          0  5.22113  5.04026
2022-07-13 17:55:10      4989          0  5.22113  5.04026
2022-07-13 17:55:11      4991          0  5.22113  5.04026
2022-07-13 17:55:12      4988          0  5.22113  5.04026
2022-07-13 17:55:13      4971          0  5.22113  5.04026
2022-07-13 17:55:14      4972          0  5.22113  5.04026
2022-07-13 17:55:15      4976          0   5.1701  5.04026
2022-07-13 17:55:16      4966          0   5.1701  5.04026
2022-07-13 17:55:17      4976          0   5.1701  5.04026
2022-07-13 17:55:18      4974          0   5.1701  5.04026
2022-07-13 17:55:19      4974          0   5.1701  5.04026
2022-07-13 17:55:20      4985          0   5.1701  5.04026
2022-07-13 17:55:21      4970          0   5.1701  5.04026
2022-07-13 17:55:22      4974          0   5.1701  5.04026
2022-07-13 17:55:23      4980          0   5.1701  5.04026
2022-07-13 17:55:24      4975          0   5.1701  5.04026
2022-07-13 17:55:25      4985          0   5.1701  5.04026
2022-07-13 17:55:26      4969          0   5.1701  5.04026
2022-07-13 17:55:27      4969          0   5.1701  5.04026
2022-07-13 17:55:28      4973          0   5.1701  5.04026
2022-07-13 17:55:29      4973          0   5.1701  5.04026
2022-07-13 17:55:30      4962          0   5.1701  5.04026
2022-07-13 17:55:31      4974          0   5.1701  5.04026
2022-07-13 17:55:32      4961          0   5.1701  5.04026
2022-07-13 17:55:33      4962          0   5.1701  5.04026
2022-07-13 17:55:34      4954          0   5.1701  5.04026
2022-07-13 17:55:35      4956          0   5.1701  4.98994
2022-07-13 17:55:36      4963          0   5.1701  4.98994
2022-07-13 17:55:37      4973          0   5.1701  4.98994
2022-07-13 17:55:38      4947          0   5.1701  4.98994
2022-07-13 17:55:39      4944          0   5.1701  4.98994
2022-07-13 17:55:40      4947          0   5.1701  4.98994
2022-07-13 17:55:41      4956          0   5.1701  4.98994
2022-07-13 17:55:42      4957          0   5.1701  4.98994
2022-07-13 17:55:43      4956          0   5.1701  4.98994
2022-07-13 17:55:44      4943          0   5.1701  4.98994
2022-07-13 17:55:45      4936          0   5.1701  4.98994
2022-07-13 17:55:46      4927          0   5.1701  4.98994
2022-07-13 17:55:47      4929          0   5.1701  4.98994
2022-07-13 17:55:48      4930          0   5.1701  4.98994
2022-07-13 17:55:49      4939          0   5.1701  4.98994
2022-07-13 17:55:50      4939          0   5.1701  4.98994
2022-07-13 17:55:51      4935          0   5.1701  4.98994
2022-07-13 17:55:52      4945          0   5.1701  4.98994
2022-07-13 17:55:53      4940          0   5.1701  4.98994
2022-07-13 17:55:54      4921          0   5.1701  4.98994
2022-07-13 17:55:55      4913          0   5.1168  4.98994
2022-07-13 17:55:56      4923          0   5.1168  4.98994
2022-07-13 17:55:57      4944          0   5.1168  4.98994
2022-07-13 17:55:58      4935          0   5.1168  4.98994
2022-07-13 17:55:59      4923          0   5.1168  4.98994
2022-07-13 17:56:00      3856          0   5.1168  4.98994
2022-07-13 17:56:01       426          0  5.01475  3.29975
2022-07-13 17:56:02       426          0   0.8801        0
2022-07-13 17:56:03       424          0        0        0
2022-07-13 17:56:04       425          0        0        0
2022-07-13 17:56:05       424          0        0        0
2022-07-13 17:56:06       428          0        0        0
2022-07-13 17:56:07       430          0        0        0
2022-07-13 17:56:08       429          0        0        0
2022-07-13 17:56:09       429          0        0        0
2022-07-13 17:56:10       429          0        0        0
2022-07-13 17:56:11       429          0        0        0
2022-07-13 17:56:12       430          0        0        0
2022-07-13 17:56:13       428          0        0        0
2022-07-13 17:56:14       429          0        0        0
2022-07-13 17:56:15       430          0        0        0
2022-07-13 17:56:16       429          0        0        0
2022-07-13 17:56:17       433          0        0        0
2022-07-13 17:56:18       429          0        0        0
2022-07-13 17:56:19       426          0        0        0
2022-07-13 17:56:20       426          0        0        0
2022-07-13 17:56:21       426          0        0        0
2022-07-13 17:56:22       428          0        0        0
2022-07-13 17:56:23       429          0        0        0
2022-07-13 17:56:24       431          0        0        0
2022-07-13 17:56:25       428          0        0        0
2022-07-13 17:56:26       427          0        0        0
2022-07-13 17:56:27       430          0        0        0
2022-07-13 17:56:28       427          0        0        0
2022-07-13 17:56:29       428          0        0        0
2022-07-13 17:56:30       425          0        0        0
2022-07-13 17:56:31       423          0        0        0
2022-07-13 17:56:32       428          0        0        0
2022-07-13 17:56:33       425          0        0        0
2022-07-13 17:56:34       425          0        0        0
2022-07-13 17:56:35       432          0        0        0
2022-07-13 17:56:36       430          0        0        0
2022-07-13 17:56:37       425          0        0        0
2022-07-13 17:56:38       429          0        0        0
2022-07-13 17:56:39       430          0        0        0
2022-07-13 17:56:40       429          0        0        0
2022-07-13 17:56:41       431          0        0        0
2022-07-13 17:56:42       431          0        0        0
2022-07-13 17:56:43       426          0        0        0
2022-07-13 17:56:44       425          0        0        0
2022-07-13 17:56:45       428          0        0        0
2022-07-13 17:56:46       430          0        0        0
2022-07-13 17:56:47       431          0        0        0
2022-07-13 17:56:48       426          0        0        0
2022-07-13 17:56:49       431          0        0        0
2022-07-13 17:56:50       428          0        0        0
2022-07-13 17:56:51       427          0        0        0
2022-07-13 17:56:52       427          0        0        0
2022-07-13 17:56:53       428          0        0        0
2022-07-13 17:56:54       427          0        0        0
2022-07-13 17:56:55       432          0        0        0
2022-07-13 17:56:56       432          0        0        0
2022-07-13 17:56:57       428          0        0        0
2022-07-13 17:56:58       432          0        0        0
2022-07-13 17:56:59       433          0        0        0
2022-07-13 17:57:00       425          0        0        0
2022-07-13 17:57:01       427          0        0        0
2022-07-13 17:57:02       428          0        0        0
2022-07-13 17:57:03       428          0        0        0
2022-07-13 17:57:04       429          0        0        0
2022-07-13 17:57:05       428          0        0        0
2022-07-13 17:57:06       431          0        0        0
2022-07-13 17:57:07       426          0        0        0
2022-07-13 17:57:08       430          0        0        0
2022-07-13 17:57:09       433          0        0        0
2022-07-13 17:57:10       431          0        0        0
2022-07-13 17:57:11       433          0        0        0
2022-07-13 17:57:12       432          0        0        0
2022-07-13 17:57:13       427          0        0        0
2022-07-13 17:57:14       428          0        0        0
2022-07-13 17:57:15       430          0        0        0
2022-07-13 17:57:16       434          0        0        0
2022-07-13 17:57:17       427          0        0        0
2022-07-13 17:57:18       424          0        0        0
2022-07-13 17:57:19       426          0        0        0
2022-07-13 17:57:20       428          0        0        0
2022-07-13 17:57:21       425          0        0        0
2022-07-13 17:57:22       426          0        0        0
2022-07-13 17:57:23       426          0        0        0
2022-07-13 17:57:24       431          0        0        0
2022-07-13 17:57:25       429          0        0        0
2022-07-13 17:57:26       430          0        0        0
2022-07-13 17:57:27       430          0        0        0
2022-07-13 17:57:28       428          0        0        0
2022-07-13 17:57:29       429          0        0        0
2022-07-13 17:57:30       431          0        0        0
2022-07-13 17:57:31       430          0        0        0
2022-07-13 17:57:32       424          0        0        0
2022-07-13 17:57:33       427          0        0        0
2022-07-13 17:57:34       425          0        0        0
2022-07-13 17:57:35       426          0        0        0
2022-07-13 17:57:36       427          0        0        0
2022-07-13 17:57:37       426          0        0        0
2022-07-13 17:57:38       427          0        0        0
2022-07-13 17:57:39       429          0        0        0
2022-07-13 17:57:40       429          0        0        0
2022-07-13 17:57:41       430          0        0        0
2022-07-13 17:57:42      2239          0        0        0
2022-07-13 17:57:43      2353          0        0   0.6162
2022-07-13 17:57:44      2354          0     1.95   1.5405
2022-07-13 17:57:45      2353          0   2.1578  2.10751
2022-07-13 17:57:46      2353          0  3.34698  3.26668
2022-07-13 17:57:47      2352          0  3.49505  3.40399
2022-07-13 17:57:48      2344          0   2.1541  2.10253
2022-07-13 17:57:49      2341          0   2.1541  2.10253
2022-07-13 17:57:50      2816          0   2.1541  2.10253
2022-07-13 17:57:51      4754          0   2.1541  2.10253
2022-07-13 17:57:52      4745          0  2.77095  4.04972
2022-07-13 17:57:53      5061          0  4.89125  4.74756
2022-07-13 17:57:54      5061          0  4.89125  4.74756
2022-07-13 17:57:55      7824          0  5.19382  6.58025
2022-07-13 17:57:56      7801          0  8.26475  12.5315
2022-07-13 17:57:57      7792          0  12.9532  12.6198
2022-07-13 17:57:58      7786          0  8.41295  8.13179
2022-07-13 17:57:59      7894          0  8.41295  8.13179
2022-07-13 17:58:00      8880          0  8.41295  8.56518
2022-07-13 17:58:01      8857          0  9.48805  9.32413
2022-07-13 17:58:02      8936          0  9.64275  9.32413
2022-07-13 17:58:03      9710          0  9.64275  9.55521
2022-07-13 17:58:04      9698          0  10.3967  10.2474
2022-07-13 17:58:05      9715          0  10.6106  10.2474
2022-07-13 17:58:06      9668          0  10.6106  10.2474
2022-07-13 17:58:07      9624          0  10.6106  10.2474
2022-07-13 17:58:08      9629          0  10.5222  10.1539
2022-07-13 17:58:09      9628          0  10.5222  10.1539
2022-07-13 17:58:10      9602          0  10.5222  10.1539
2022-07-13 17:58:11      9628          0  10.5222  10.1539
2022-07-13 17:58:12      9617          0  10.5222  10.1539
2022-07-13 17:58:13      9585          0  10.5222  10.1539
2022-07-13 17:58:14      9604          0  10.5222  10.1539
2022-07-13 17:58:15      9585          0  10.5222  10.1539
2022-07-13 17:58:16      9572          0  10.5222  10.1539
2022-07-13 17:58:17      9578          0  10.4565  10.0862
2022-07-13 17:58:18      9550          0  10.4565  10.0862
2022-07-13 17:58:19      9560          0  10.4565  10.0862
2022-07-13 17:58:20      9556          0  10.4565  10.0862
2022-07-13 17:58:21      9529          0  10.4565  10.0862
2022-07-13 17:58:22      9554          0  10.4565  10.0862
2022-07-13 17:58:23      9540          0  10.4007  10.0862
2022-07-13 17:58:24      9504          0  10.4007  10.0862
2022-07-13 17:58:25      9504          0  10.4007  10.0862
2022-07-13 17:58:26      9514          0  10.4007  10.0862
2022-07-13 17:58:27      9481          0  10.4007   9.9999
2022-07-13 17:58:28      9513          0  10.3506   9.9999
2022-07-13 17:58:29      9503          0  10.3506   9.9999
2022-07-13 17:58:30      9484          0  10.3506   9.9999
2022-07-13 17:58:31      9504          0  10.3506   9.9999
2022-07-13 17:58:32      9466          0  10.3506   9.9999
2022-07-13 17:58:33      9466          0  10.3506   9.9999
2022-07-13 17:58:34      9442          0  10.3506   9.9999
2022-07-13 17:58:35      9441          0  10.3506   9.9999
2022-07-13 17:58:36      9436          0  10.3506   9.9999
2022-07-13 17:58:37      9414          0  10.3506   9.9999
2022-07-13 17:58:38      9401          0   10.281  9.92904
2022-07-13 17:58:39      9422          0   10.281  9.92904
2022-07-13 17:58:40      9410          0   10.281  9.92904
2022-07-13 17:58:41      9416          0   10.281  9.92904
2022-07-13 17:58:42      9417          0   10.281  9.92904
2022-07-13 17:58:43      9406          0   10.281  9.92904
2022-07-13 17:58:44      9388          0   10.281  9.92904
2022-07-13 17:58:45      9406          0   10.281  9.92904
2022-07-13 17:58:46      9384          0   10.281  9.92904
2022-07-13 17:58:47      9364          0   10.281  9.92904
2022-07-13 17:58:48      9384          0  10.2193   9.8592
2022-07-13 17:58:49      9399          0  10.2193   9.8592
2022-07-13 17:58:50      9421          0  10.2193   9.8592
2022-07-13 17:58:51      9413          0  10.2193  9.92287
2022-07-13 17:58:52      9389          0  10.2745  9.92287
2022-07-13 17:58:53      9358          0  10.2745  9.92287
2022-07-13 17:58:54      9364          0  10.2745  9.86947
2022-07-13 17:58:55      9380          0  10.2063  9.86947
2022-07-13 17:58:56      9380          0  10.2063  9.86947
2022-07-13 17:58:57      9330          0  10.2063  9.86947
2022-07-13 17:58:58      9317          0  10.2063  9.86947
2022-07-13 17:58:59      9323          0  10.2063  9.79963
2022-07-13 17:59:00      9358          0  10.2063  9.79963
2022-07-13 17:59:01      9365          0  10.2063  9.85201
2022-07-13 17:59:02      9323          0  10.2063  9.85201
2022-07-13 17:59:03      9296          0  10.2063  9.85201
2022-07-13 17:59:04      9290          0  10.1497  9.77601
2022-07-13 17:59:05      9307          0  10.1497  9.77601
2022-07-13 17:59:06      9284          0  10.1497  9.77601
2022-07-13 17:59:07      9278          0  10.1497  9.77601
2022-07-13 17:59:08      9270          0   10.099  9.77601
2022-07-13 17:59:09      9271          0   10.099  9.77601
2022-07-13 17:59:10      9272          0   10.099  9.77601
2022-07-13 17:59:11      9591          0   10.099  9.77601
2022-07-13 17:59:12     10783          0   10.099  10.0358
2022-07-13 17:59:13     10792          0   11.245  11.3976
2022-07-13 17:59:14     11459          0  11.8443  11.3976
2022-07-13 17:59:15     13860          0  11.8443  11.7807
2022-07-13 17:59:16     13803          0  13.8145  14.6984
2022-07-13 17:59:17     13840          0  15.3569  14.7857
2022-07-13 17:59:18     13803          0  15.3569  14.7857
2022-07-13 17:59:19     13789          0  15.3569  14.7857
2022-07-13 17:59:20     13759          0  15.3569  14.7857
2022-07-13 17:59:21     13719          0  15.2873  14.7354
2022-07-13 17:59:22     13722          0  15.2873  14.7354
2022-07-13 17:59:23     13731          0  15.2184   14.682
2022-07-13 17:59:24     13662          0  15.2184   14.682
2022-07-13 17:59:25     13699          0  15.2184   14.682
2022-07-13 17:59:26     13739          0  15.1554   14.682
2022-07-13 17:59:27     13739          0  15.1554   14.682
2022-07-13 17:59:28     13726          0  15.2399   14.682
2022-07-13 17:59:29     13731          0  15.2399   14.682
2022-07-13 17:59:30     13767          0  15.2399   14.682
2022-07-13 17:59:31     13735          0  15.2399   14.682
2022-07-13 17:59:32     13735          0  15.2399   14.682
2022-07-13 17:59:33     13731          0  15.2399   14.682
2022-07-13 17:59:34     13781          0  15.2399   14.682
2022-07-13 17:59:35     13748          0  15.2399  14.7498
2022-07-13 17:59:36     13747          0  15.2399  14.7498
2022-07-13 17:59:37     13764          0  15.2399  14.7498
2022-07-13 17:59:38     13756          0  15.2399  14.7498
2022-07-13 17:59:39     13750          0  15.2399  14.7498
2022-07-13 17:59:40     13681          0  15.2399  14.7498
2022-07-13 17:59:41     13710          0  15.2399   14.644
2022-07-13 17:59:42     13658          0  15.1801   14.644
2022-07-13 17:59:43     13695          0  15.1801   14.644
2022-07-13 17:59:44     13649          0  15.1801   14.644
2022-07-13 17:59:45     13695          0  15.1801   14.644
2022-07-13 17:59:46     13767          0  15.1242   14.644
2022-07-13 17:59:47     13766          0  15.2236  14.7272
2022-07-13 17:59:48     13730          0  15.2808  14.7272
2022-07-13 17:59:49     13761          0  15.2808  14.6769
2022-07-13 17:59:50     13765          0  15.2808  14.7292
2022-07-13 17:59:51     13745          0  15.2808  14.7292
2022-07-13 17:59:52     13687          0  15.2808  14.7292
