1515951528.149 5482.5
1515951530.182 5059
1515951532.215 5341
1515951534.249 5146
1515951536.282 5485
1515951538.315 5321.5
1515951540.349 5482.5
1515951542.382 5119
1515951544.415 5615
1515951546.449 5400.5
1515951548.482 5633
1515951550.515 5688.5
1515951552.549 5834.5
1515951554.582 5702
1515951556.615 5914.5
1515951558.649 5726.5
1515951562.715 5816
1515951564.749 5718
1515951566.782 5465.5
1515951568.815 5695
1515951570.849 6097.5
1515951572.883 6041
1515951574.917 6143
1515951578.983 5833
1515951581.017 6018
1515951583.05 5702
1515951585.083 5943.5
1515951587.117 6036.5
1515951589.15 6005.5
1515951591.183 5789
1515951593.217 5989
1515951595.25 5855
1515951597.283 5785.5
1515951599.317 6004.5
1515951603.383 5593.5
1515951605.417 5827.5
1515951607.45 5793.5
1515951609.483 5953
1515951611.517 6166.5
1515951613.55 5908
1515951615.583 5706.5
1515951617.617 5836.5
1515951619.65 6046.5
1515951621.683 5994.5
1515951623.717 5918.5
1515951625.75 5858.5
1515951627.783 5953.5
1515951629.817 6296
1515951631.85 11175.5
1515951633.884 12709
1515951635.918 12135
1515951637.951 15745
1515951639.984 16363
1515951642.018 26569.5
1515951644.051 35391
1515951646.084 42697.5
1515951648.118 23400
1515951650.151 2
1515951652.184 4
1515951654.218 5
1515951656.251 3
1515951658.284 2
1515951660.318 3
1515951664.384 4
1515951666.418 3
1515951668.451 9
1515951670.484 3
1515951672.518 1
1515951674.551 5
1515951676.584 3
1515951680.651 2
1515951682.684 3
1515951684.718 6
1515951686.751 4
1515951688.784 3
1515951690.818 5
1515951692.852 3
1515951694.886 369.5
1515951696.919 44478
1515951698.952 53260.5
1515951700.986 52460.5
1515951703.019 54228
1515951705.052 53318.5
1515951707.086 50146
1515951709.119 51355
1515951711.152 54843.5
1515951713.186 54289
1515951715.219 55548
1515951717.252 54614.5
1515951719.286 72423.5
1515951721.319 132123.5
1515951723.352 147465.5
1515951725.386 198549
1515951727.419 203641
1515951729.452 222326.5
1515951731.486 271805.5
1515951733.519 346211
1515951735.552 390842.5
1515951737.586 399003
1515951739.619 394092
1515951741.652 407702.5
1515951743.686 385301.5
1515951745.719 409057
1515951747.752 514459.5
1515951749.786 540887
1515951751.819 561515.5
1515951753.853 683782
1515951755.887 726213.5
1515951757.92 760289
1515951759.953 727426
1515951761.987 701406
1515951764.02 877585
1515951766.053 1006076
1515951768.087 962736.5
1515951770.12 930821
1515951772.153 1008158
1515951774.187 968830
1515951776.22 958774
1515951780.287 1053326.5
1515951782.32 1100297.5
1515951784.353 1010399.5
1515951786.387 1041967
1515951788.42 1120954.5
1515951790.453 1037659.5
1515951792.487 1003314.5
1515951794.52 959628
1515951796.553 971553.5
1515951798.587 1025715.5
1515951800.62 1072129.5
1515951802.653 1035985.5
1515951804.687 991141
1515951806.72 975849.5
1515951810.787 962375.5
1515951812.821 908385
1515951814.855 973305
1515951816.888 1056457
1515951818.921 1038457
1515951820.955 300123
1515951822.988 3
1515951825.021 8
1515951827.055 1
1515951829.088 6
1515951831.138 2
1515951835.205 3
1515951839.271 37396.5
1515951841.305 868060
1515951843.338 920734.5
1515951845.371 973121
1515951849.438 997884
1515951853.505 1011817.5
1515951855.538 987936
1515951857.571 921716
1515951861.638 947667.5
1515951863.671 983670.5
1515951865.705 911100.5
1515951867.738 970745
1515951869.771 948519.5
1515951871.805 974136
1515951873.839 943287
1515951875.872 956968
1515951877.906 994155
1515951879.939 927207.5
1515951881.972 952065
1515951884.006 961873
1515951888.072 931049
1515951890.106 907547
1515951892.139 953126.5
1515951894.172 966791.5
1515951896.206 910040.5
1515951898.239 943900
1515951900.272 907605
1515951902.306 888706
1515951906.372 877348.5
1515951908.406 891656.5
1515951910.439 1015622.5
1515951912.472 1054580
1515951914.506 1088927.5
1515951916.539 1033982.5
1515951918.572 1065576.5
1515951920.606 991022.5
1515951926.706 1026822
1515951928.739 1032995
1515951930.772 1083252
1515951932.807 1064760
1515951934.84 1029005.5
1515951936.873 1054211
1515951938.907 1016955.5
1515951940.94 954360.5
1515951942.973 1009871
1515951945.007 1059629
1515951947.04 1035142
1515951949.073 1069300.5
1515951951.107 1020684
1515951953.14 1011622
1515951955.173 1030761
1515951957.207 1004509
1515951959.24 963543.5
1515951961.273 1032931.5
1515951963.307 995255.5
1515951965.34 1031060
1515951967.373 965156
1515951969.407 949737
1515951971.44 964110
1515951973.473 948201.5
1515951975.507 940947.5
1515951977.54 1012467
1515951979.573 971462
1515951981.607 960161.5
1515951983.64 921917
1515951985.673 975836.5
1515951987.707 1032361.5
1515951989.74 1000729.5
1515951991.773 928605
1515951993.808 902716.5
1515951995.842 923479.5
1515951999.908 960595.5
1515952006.008 947423.5
1515952010.075 961730
1515952012.108 923517
1515952014.142 956379
1515952016.175 948047
1515952018.208 918518.5
1515952020.242 935188
1515952022.275 960287
1515952024.308 979665.5
1515952026.342 956396.5
1515952028.375 970969.5
1515952030.408 936520
1515952032.442 946927
1515952034.475 967418
1515952036.508 921173.5
1515952038.542 938078.5
1515952040.575 891156
1515952042.608 901293.5
1515952044.642 912270.5
1515952046.675 928454.5
1515952048.708 977284
1515952050.742 952914.5
1515952052.776 958798.5
1515952054.809 920529.5
1515952056.843 987574
1515952058.876 909492
1515952060.909 966608
1515952062.943 990638.5
1515952064.976 1003940
1515952067.009 973948.5
1515952069.043 983993
1515952071.076 920428.5
1515952073.109 928242.5
1515952075.143 903163
1515952077.176 880271
1515952079.209 891283.5
1515952081.243 905848.5
1515952083.276 920915.5
1515952085.309 893544.5
1515952087.343 910257.5
1515952089.376 994538.5
1515952093.443 894822
1515952095.476 915780
1515952097.509 934814.5
1515952099.543 963710.5
1515952101.576 977139.5
1515952103.609 986893.5
1515952105.643 973435
1515952107.676 983913.5
1515952109.709 940305
1515952111.743 933403
1515952113.777 1034537.5
1515952115.81 953444
1515952117.844 966863.5
1515952119.877 937927.5
1515952121.91 982819.5
1515952123.944 988494.5
1515952125.977 980121
1515952128.01 969863.5
1515952130.044 976124.5
1515952132.077 921309
1515952134.11 975146
1515952136.144 984572
1515952138.177 967913.5
1515952142.244 1034128
1515952144.277 1015806
1515952146.31 899150
1515952148.344 991388
1515952150.377 970217.5
1515952154.444 1007545
1515952156.477 1042692
1515952158.51 1013817.5
1515952160.544 990463
1515952162.577 1003748
1515952164.61 1037694
1515952166.644 978333
1515952170.71 993120
1515952172.745 1003929.5
1515952174.778 984181
1515952176.812 991262.5
1515952178.845 1100027
1515952180.878 1083955.5
1515952184.945 1051131.5
1515952189.012 1109131.5
1515952191.045 1050735
1515952193.078 986783
1515952195.112 1062900.5
1515952199.178 1048192.5
1515952201.212 1071175.5
1515952205.278 1055701.5
1515952207.312 1084287.5
1515952211.378 1058987.5
1515952213.428 1082356.5
