1515868524 88
1515868524.269 68
1515868526.302 80
1515868528.352 78
1515868530.386 82
1515868532.42 88
1515868534.453 82
1515868536.487 93
1515868538.52 2144049
1515868540.553 5058983
1515868542.587 5093794
1515868544.62 4962816.5
1515868546.653 5024810.5
1515868552.753 4997402
1515868554.787 5082357
1515868556.82 5054592
1515868560.887 4995197.5
1515868562.92 5101762
1515868566.987 5130566.5
1515868569.02 5059016
1515868573.087 4981444.5
1515868575.12 5036388
1515868579.187 5005650
1515868581.22 5271494
1515868583.253 5092186
1515868585.287 5164673.5
1515868589.353 5101832
1515868591.388 5040467
1515868595.455 4933255
1515868601.555 5026540.5
1515868603.588 5059990
1515868605.621 5137399.5
1515868607.655 5251898
1515868609.688 5481947
1515868611.721 5367200
1515868615.788 5326474.5
1515868617.821 4002979
1515868619.855 153
1515868621.888 102
1515868623.921 114
1515868625.955 94
1515868627.988 112
1515868632.055 96
1515868634.088 105
1515868636.121 87
1515868638.155 94
1515868640.188 117
1515868642.221 84
1515868644.255 88
1515868646.288 82
1515868648.321 87
1515868650.355 90
1515868652.389 82
1515868654.423 68
1515868656.456 55
1515868658.489 105
1515868660.523 86
1515868662.556 89
1515868664.589 76
1515868666.623 79
1515868668.656 74
1515868670.689 85
1515868672.723 89
1515868674.756 72
1515868676.789 76
1515868678.823 78
1515868680.856 81
1515868682.889 80
1515868684.923 71
1515868686.956 76
1515868688.989 75
1515868691.023 82
1515868693.056 75
1515868695.089 81
1515868697.123 74
1515868699.156 77
1515868701.189 70
1515868703.223 62
1515868705.256 65
1515868707.289 70
1515868709.323 72
1515868711.357 68
1515868713.39 75
1515868715.424 71
1515868717.457 78
1515868719.49 73
1515868721.524 58
1515868723.557 67
1515868725.59 79
1515868727.624 76
1515868729.657 94
1515868731.69 87
1515868733.724 77
1515868735.757 64
1515868737.79 79
1515868739.824 94
1515868741.857 71
1515868743.89 78
1515868745.924 88
1515868747.957 84
1515868749.99 68
1515868752.024 108991
1515868754.057 5261929
1515868756.09 5485526
1515868758.124 5355779
1515868760.157 5461367
1515868762.19 5365805.5
1515868766.257 5277856.5
1515868770.324 5382284
1515868772.358 5324079.5
1515868776.425 5230270.5
1515868778.458 5318898
1515868784.558 5434251
1515868786.592 5303495
1515868788.625 5218697
1515868790.658 5290269
1515868792.692 5190754
1515868794.725 5107949.5
1515868796.758 4908668
1515868798.792 4868320
1515868802.858 4929685.5
1515868804.892 4880196
1515868806.925 4918433
1515868808.958 4869460
1515868810.992 4994167
1515868815.058 4947592.5
1515868817.092 4551653
1515868819.125 4442934
1515868821.158 4217808.5
1515868823.192 4083459
1515868825.225 4213371
1515868827.258 4267965.5
1515868831.326 4116768
1515868833.359 4239847
1515868837.426 4063626.5
1515868839.459 3753102.5
1515868841.493 3332864.5
1515868845.559 3442864.5
1515868849.626 3471139
1515868853.693 3427135.5
1515868855.726 3184622.5
1515868857.759 2939708
1515868859.793 2662122
1515868861.826 2613483.5
1515868865.893 2675902.5
1515868867.926 2561871
1515868869.959 2584158.5
1515868871.993 2567975.5
1515868874.026 2597642.5
1515868878.093 2572343
1515868880.126 2340621.5
1515868882.159 2070095.5
1515868884.193 1879729.5
1515868886.226 1666450.5
1515868888.259 1656690
1515868890.293 1634831
1515868892.327 1599690.5
1515868894.361 1565659.5
1515868896.394 1654044.5
1515868898.427 1613444.5
1515868900.461 1569085.5
1515868902.494 1583126
1515868904.527 1505072.5
1515868906.561 1276874
1515868908.594 1225642
1515868910.627 1080604
1515868912.661 1043908
1515868914.694 1054263.5
1515868916.727 1047180
1515868920.794 1119739.5
1515868922.827 1112686.5
1515868924.861 1001503.5
1515868926.894 910299.5
1515868928.927 799238
1515868930.961 722982.5
1515868932.994 660999
1515868935.027 609005
1515868937.061 592343.5
1515868939.094 545005.5
1515868943.161 508044
1515868945.194 550075
1515868947.227 540379.5
1515868949.261 559342.5
1515868951.295 593912
1515868953.328 580702
1515868955.362 569772.5
1515868957.395 565017.5
1515868959.428 583497
1515868961.462 576571
1515868963.495 569091.5
1515868965.528 590459.5
1515868967.562 617983
1515868969.595 625704.5
1515868971.628 593728
1515868973.662 584746.5
1515868975.695 576349.5
1515868977.728 621748
1515868979.762 633065
1515868981.795 595862.5
1515868983.828 619529
1515868985.862 747151
1515868987.895 639677
1515868989.928 611059
1515868993.995 595160.5
1515868996.028 563321
1515868998.062 583057.5
1515869000.095 563899
1515869002.128 568687
