        Date        scalerS2b scalerS16b IPM2C21A IPM2C24A beam_stop.RBV
2017-12-14 08:17:59     33757     416108  55.7683   36.877             0
2017-12-14 08:18:00     33600     413684   54.945   36.343             0
2017-12-14 08:18:01     34110     420485   54.501  36.0451             0
2017-12-14 08:18:02     34505     425678   55.056  36.4097             0
2017-12-14 08:18:03     33969     418487   55.907  36.9797             0
2017-12-14 08:18:04     33951     418487  55.5786  36.7589             0
2017-12-14 08:18:05     34318     423724  54.9774  36.3609             0
2017-12-14 08:18:06     34276     423724  55.9255    36.99             0
2017-12-14 08:18:07     34866     430650  55.1254  36.4636             0
2017-12-14 08:18:08     34247     422561   56.314  37.2493             0
2017-12-14 08:18:09     34236     422561   56.314  37.2493             0
2017-12-14 08:18:10     34659     428655  55.1346  36.4611             0
2017-12-14 08:18:11     34247     422880  56.1984  37.1594             0
2017-12-14 08:18:12     34247     422880  56.0689  37.0747             0
2017-12-14 08:18:13     34049     419774  55.5093  36.7178             0
2017-12-14 08:18:14     34033     419774  55.1023  36.4405             0
2017-12-14 08:18:15     34314     423324  55.3196  36.5843             0
2017-12-14 08:18:16     35110     433942  56.0041  37.0388             0
2017-12-14 08:18:17     34285     423848  56.8228  37.5831             0
2017-12-14 08:18:18     34000     419535  55.5833  36.7589             0
2017-12-14 08:18:19     34593     427544  55.2133  36.5176             0
2017-12-14 08:18:20     34771     429953   56.351  37.2698             0
2017-12-14 08:18:21     34180     421953   56.351  37.2698             0
2017-12-14 08:18:22     33777     416468   55.463   36.687             0
2017-12-14 08:18:23     33623     416468  54.8294  36.2659             0
2017-12-14 08:18:24     33564     413746  54.5149  36.0605             0
2017-12-14 08:18:25     34061     419565  54.5149  36.0605             0
2017-12-14 08:18:26     35075     433050  55.1208  36.4585             0
2017-12-14 08:18:27     34680     427367  56.8413  37.5959             0
2017-12-14 08:18:28     34148     420126  56.5083  37.3802             0
2017-12-14 08:18:29     33817     417405  55.4491  36.6767             0

