        Date        scalerS2b scalerS16b IPM2C21A IPM2C24A
2018-02-07 11:31:45    3994.5    67611.5  4.33518  3.99349
2018-02-07 11:31:46    3994.5    67611.5   4.2666  3.93033
2018-02-07 11:31:47      4313    73330.5  4.32802  3.98604
2018-02-07 11:31:48      4313    73330.5   4.8958  4.51392
2018-02-07 11:31:49      4688    80475.5  5.07195  4.67696
2018-02-07 11:31:50      4688    80475.5  5.07195  4.67696
2018-02-07 11:31:51       902    11621.5  2.56198  2.33976
2018-02-07 11:31:52       902    11621.5        0        0
2018-02-07 11:31:53       262          0        0        0
2018-02-07 11:31:54       262          0        0        0
2018-02-07 11:31:55     262.5          0        0        0
2018-02-07 11:31:56     262.5          0        0        0
2018-02-07 11:31:57     264.5          0        0        0
2018-02-07 11:31:58     264.5          0        0        0
2018-02-07 11:31:59     264.5          0        0        0
2018-02-07 11:32:00     264.5          0        0        0
2018-02-07 11:32:01       265          0        0        0
2018-02-07 11:32:02       265          0        0        0
2018-02-07 11:32:03       264          0        0        0
2018-02-07 11:32:04       264          0        0        0
2018-02-07 11:32:05       264          0        0        0
2018-02-07 11:32:06       264          0        0        0
2018-02-07 11:32:07       264          0        0        0
2018-02-07 11:32:08     263.5          0        0        0
2018-02-07 11:32:09     263.5          0        0        0
2018-02-07 11:32:10       263          0        0        0
2018-02-07 11:32:11       263          0        0        0
2018-02-07 11:32:12     263.5          0        0        0
2018-02-07 11:32:13     263.5          0        0        0
2018-02-07 11:32:14     263.5          0        0        0
2018-02-07 11:32:15     263.5          0        0        0
2018-02-07 11:32:16     262.5          0        0        0
2018-02-07 11:32:17     262.5          0        0        0
2018-02-07 11:32:18       263          0        0        0
2018-02-07 11:32:19       263          0        0        0
2018-02-07 11:32:20       263          0        0        0
2018-02-07 11:32:21       263          0        0        0
2018-02-07 11:32:22     263.5          0        0        0
2018-02-07 11:32:23     263.5          0        0        0
2018-02-07 11:32:24      1048    15423.5        0        0
2018-02-07 11:32:25      1048    15423.5     0.78  1.40524
2018-02-07 11:32:26    4860.5    85692.5     1.95    3.081
2018-02-07 11:32:27    4860.5    85692.5      3.9  6.03178
2018-02-07 11:32:28    4826.5    84082.5  7.15247  7.84371
2018-02-07 11:32:29    4826.5    84082.5  8.55888  7.49505
2018-02-07 11:32:30    4832.5      82061   8.1848  4.88801
2018-02-07 11:32:31    4832.5      82061  5.21495  4.80995
2018-02-07 11:32:32      4875    82706.5   5.2871  4.87671
2018-02-07 11:32:33      4875    82706.5   5.3573  4.94244
2018-02-07 11:32:34    4790.5      81692   5.2221   4.8156
2018-02-07 11:32:35    4790.5      81692   5.2221   4.8156
