        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2021-11-16 16:46:05      3010 1.36584e+07   50.882  48.9597
2021-11-16 16:46:06      3061 1.36584e+07  50.5863  48.6772
2021-11-16 16:46:07      3062 1.29011e+07  50.5863  48.6772
2021-11-16 16:46:08      3029 1.38087e+07   50.791  48.8672
2021-11-16 16:46:09      3058 1.38087e+07  51.0023  49.0752
2021-11-16 16:46:10      3058 1.38087e+07   50.661  48.7491
2021-11-16 16:46:11      3072 1.38087e+07  51.0185  49.0829
2021-11-16 16:46:12      3049 1.38087e+07   51.376  49.4372
2021-11-16 16:46:13      3043 1.38087e+07  50.9372  49.0161
2021-11-16 16:46:14      3070 1.33972e+07  51.0023  49.0778
2021-11-16 16:46:15      2997 1.38064e+07   51.077  49.1497
2021-11-16 16:46:16      3006 1.38064e+07    50.18  48.2767
2021-11-16 16:46:17      3001 1.38064e+07  50.0565  48.1637
2021-11-16 16:46:18      3083 1.38064e+07  50.1345  48.2382
2021-11-16 16:46:19      3098 1.33208e+07  51.2785  49.3448
2021-11-16 16:46:20      3070 1.34616e+07  51.8148  49.8531
2021-11-16 16:46:21      3065 1.32669e+07   51.207  49.2703
2021-11-16 16:46:22      3015 1.32669e+07  51.1095  49.1805
2021-11-16 16:46:23      3073 1.33446e+07   50.284   48.382
2021-11-16 16:46:24      3073 1.38075e+07  51.3923  49.4475
2021-11-16 16:46:25      3084 1.38075e+07  51.4735  49.5348
2021-11-16 16:46:26      3060 1.38075e+07  51.3305  49.3833
2021-11-16 16:46:27      3048 1.38075e+07   51.155  49.2215
2021-11-16 16:46:28      3038 1.33691e+07  50.9242  48.9956
2021-11-16 16:46:29      3033 1.26908e+07   51.064  49.1368
2021-11-16 16:46:30      3088 1.28983e+07  50.8138  48.8903
2021-11-16 16:46:31      3049 1.36059e+07  50.8138  48.8903
2021-11-16 16:46:32      3073 1.37563e+07  51.2525   49.314
2021-11-16 16:46:33      3037 1.37563e+07   51.103  49.1753
2021-11-16 16:46:34      3037 1.37563e+07   51.103  49.1753
2021-11-16 16:46:35      3058 1.37563e+07  50.8008  48.8826
2021-11-16 16:46:36      3038 1.37563e+07  50.8918  48.9699
2021-11-16 16:46:37      3057 1.37563e+07  50.7292  48.8056
2021-11-16 16:46:38      3031 1.37563e+07   50.947  49.0187
2021-11-16 16:46:39      3033 1.34911e+07  50.8853  48.9674
2021-11-16 16:46:40      2978 1.38058e+07  50.5993  48.6875
2021-11-16 16:46:41      2978 1.38058e+07     50.7  48.7825
2021-11-16 16:46:42      3023 1.38058e+07  49.6275  47.7504
2021-11-16 16:46:43      3004 1.38058e+07  50.3717  48.4718
2021-11-16 16:46:44      3001 1.38058e+07   49.985  48.0944
2021-11-16 16:46:45      3032 1.33904e+07  50.2938  48.3948
2021-11-16 16:46:46      2988 1.37979e+07  50.5732  48.6618
2021-11-16 16:46:47      2984 1.37979e+07  49.8843   48.002
2021-11-16 16:46:48      3019 1.37979e+07   49.738  47.8608
2021-11-16 16:46:49      3023 1.37979e+07  50.5798  48.6695
2021-11-16 16:46:50      3038 1.37979e+07  50.4367  48.5309
2021-11-16 16:46:51      3036 1.30846e+07  50.5635  48.6516
2021-11-16 16:46:52      2984 1.24921e+07  50.3425  48.4436
2021-11-16 16:46:53      3006 1.37589e+07  50.2287  48.3306
2021-11-16 16:46:54      3047 1.37589e+07  50.0337  48.1381
2021-11-16 16:46:55      2978 1.37589e+07  50.9567  49.0315
2021-11-16 16:46:56      3019 1.34261e+07  49.8257  47.9404
2021-11-16 16:46:57      2984 1.37977e+07    50.05  48.1586
2021-11-16 16:46:58      3032 1.37977e+07   50.271  48.3743
2021-11-16 16:46:59      3024 1.37977e+07  50.4823  48.5745
2021-11-16 16:47:00      3053 1.37977e+07   50.427  48.5232
2021-11-16 16:47:01      3018 1.37977e+07  50.3522  48.4487
2021-11-16 16:47:02      3065 1.37977e+07  50.9535  49.0315
2021-11-16 16:47:03      3074 1.37977e+07   50.609  48.6978
2021-11-16 16:47:04      3025 1.36359e+07  51.2655  49.3319
2021-11-16 16:47:05      3062 1.33804e+07  51.1225  49.1933
2021-11-16 16:47:06      3093 1.36216e+07  50.7552  48.8364
2021-11-16 16:47:07      3060 1.36216e+07  51.0575  49.1291
2021-11-16 16:47:08      3031 1.38026e+07  51.6327  49.6786
2021-11-16 16:47:09      3001 1.38026e+07  51.0868  49.1574
2021-11-16 16:47:10      3036 1.38026e+07  50.2905  48.3897
2021-11-16 16:47:11      3036 1.38026e+07  50.1085  48.2151
2021-11-16 16:47:12      2996 1.35946e+07  50.6935  48.7774
2021-11-16 16:47:13      3111 1.38018e+07  50.2125  48.3126
2021-11-16 16:47:14      3027 1.38018e+07  51.7887  49.8275
2021-11-16 16:47:15      3077 1.34842e+07  50.5635  48.6593
