scalerS16b	IPM2C21A	IPM2C24A	
17285	1.38073e+07	19.4142	18.675
17288	1.38073e+07	19.6612	18.9112
17431	1.38073e+07	19.8081	19.0529
17360	1.38073e+07	19.9394	19.1803
17369	1.38073e+07	19.8159	19.0591
17151	1.38073e+07	19.8731	19.1166
17265	1.38073e+07	19.6339	18.8876
17473	1.38073e+07	19.7535	19.0026
17619	1.32948e+07	19.981	19.2131
17179	1.35802e+07	20.0382	19.2737
16992	1.38029e+07	19.8159	19.0621
17048	1.38029e+07	19.4506	18.7078
17210	1.364e+07	19.4506	18.7078
17628	1.3806e+07	19.5845	18.8383
17560	1.35506e+07	19.9498	19.1885
17582	1.38079e+07	20.215	19.4452
17619	1.36397e+07	19.9914	19.2275
17645	1.38023e+07	20.1929	19.4226
17511	1.38023e+07	20.1929	19.4226
17339	1.38023e+07	20.1292	19.3631
17604	1.32628e+07	19.8614	19.1012
17570	1.38036e+07	19.9511	19.1854
17570	1.38036e+07	20.1838	19.4154
17582	1.37095e+07	20.1006	19.3333
17537	1.38072e+07	20.033	19.2665
17359	1.37173e+07	20.033	19.2665
17554	1.30302e+07	19.8497	19.094
17323	1.34588e+07	20.046	19.2819
17338	1.38056e+07	19.7925	19.0385
17231	1.38056e+07	19.7925	19.0385
17532	1.38056e+07	19.7301	18.979
17666	1.38056e+07	19.9498	19.1874
17955	1.38056e+07	20.1903	19.4165
17879	1.38056e+07	20.5842	19.7985
17843	1.38056e+07	20.4347	19.6558
17602	1.34223e+07	20.3658	19.5911
17341	1.37596e+07	20.1526	19.3857
17601	1.05238e+07	19.9446	19.1844
17516	1.34852e+07	19.9446	19.1844
17513	1.28241e+07	20.1266	19.3589
17254	1.37758e+07	19.9719	19.21
17433	1.37758e+07	19.8458	19.0878
17780	1.37758e+07	19.8458	19.0878
17677	1.37036e+07	20.1981	19.4257
17479	1.37036e+07	20.3333	19.5582
17753	1.3803e+07	20.1175	19.3528
17404	1.08087e+07	20.1175	19.3528
17819	1.33836e+07	20.1175	19.3528
17508	1.26293e+07	20.1175	19.3528
17526	1.34485e+07	20.2345	19.4668
17606	1.3006e+07	20.0265	19.2604
17544	1.38118e+07	20.0265	19.2604
23483	1.38118e+07	20.0265	19.2604
23483	1.38118e+07	22.0506	21.1778
23338	1.38118e+07	26.9152	25.8845
23025	1.38118e+07	26.4992	38.4303
23616	1.38118e+07	26.6188	25.6185
23698	1.37163e+07	27.0751	26.055
28043	1.38145e+07	27.7992	26.7431
27408	1.2683e+07	32.0112	30.8126
26949	1.35396e+07	46.8162	30.1758
27838	1.37672e+07	31.0732	29.896
27653	1.37672e+07	31.876	30.6611
27238	1.37672e+07	31.8077	30.6046
27317	1.37672e+07	31.1707	29.9858
27195	1.37672e+07	31.3267	30.1347
27857	1.37672e+07	31.252	30.0706
27591	1.37672e+07	31.7752	30.5687
26972	1.30299e+07	31.7752	30.5687
26764	1.38054e+07	31.0667	29.8908
26607	1.38054e+07	30.8035	29.6418
26587	1.38054e+07	30.5338	29.3748
25921	1.38054e+07	30.5338	29.3748
26178	1.37305e+07	30.056	28.9178
26439	1.37305e+07	29.5977	28.4761
26092	1.37305e+07	30.2445	29.0949
27046	1.37305e+07	30.1632	29.0179
26414	1.38088e+07	30.5532	29.3876
26371	1.38088e+07	30.693	29.5288
26667	1.3717e+07	30.1243	28.9768
26459	1.3717e+07	30.381	29.231
26120	1.38136e+07	30.6475	29.4877
26401	1.38136e+07	29.9487	28.8228
26603	1.31963e+07	30.1957	29.0564
26603	1.31963e+07	30.3193	29.1694
26271	1.37886e+07	30.4525	29.2952
26178	1.37886e+07	30.147	29.0025
26454	1.37886e+07	30.147	29.0025
25954	1.37886e+07	30.2315	29.0872
25959	1.37886e+07	29.783	28.6559
26394	1.37886e+07	29.783	28.6559
26188	1.37886e+07	30.303	29.154
26540	1.34064e+07	30.0495	28.9075
26304	1.33036e+07	30.3355	29.1848
26706	1.38027e+07	30.1892	29.0436
26460	1.34656e+07	30.576	29.4133
26669	1.3543e+07	30.4362	29.2823
27222	1.38102e+07	30.4362	29.2823
26350	1.38102e+07	31.122	29.9422
26203	1.37184e+07	30.55	29.4004
26234	1.38078e+07	30.1827	29.0384
26056	1.38078e+07	29.7277	28.5968
25912	1.38078e+07	30.1437	29.005
26455	1.36679e+07	29.9325	28.7971
26281	1.38088e+07	30.1795	29.0333
26622	1.38088e+07	30.0625	28.9229
26590	1.38088e+07	30.3745	29.2156
25654	1.38088e+07	30.5467	29.3902
26421	1.38088e+07	30.017	28.8895
26563	1.38088e+07	29.6855	28.5609
26839	1.38088e+07	30.511	29.3542
26260	1.38088e+07	30.511	29.3542
26082	1.38088e+07	30.511	29.3542
26330	1.38088e+07	30.03	28.8921
26122	1.38088e+07	30.1243	28.9794
26122	1.38088e+07	29.9877	28.8536
26021	1.36576e+07	29.9877	28.8536
25883	1.28817e+07	29.77	28.6456
28862	1.35405e+07	29.77	28.6456
33178	1.38103e+07	34.554	33.1721
33471	1.35685e+07	38.2557	36.8051
32942	1.22266e+07	38.2557	36.8051
32814	1.37084e+07	37.8365	36.3994
33522	1.37084e+07	37.6642	36.2377
34404	1.35416e+07	38.5807	37.1132
34138	1.38114e+07	39.4225	37.9271
34355	1.38114e+07	39.1625	37.6729
33709	1.37139e+07	39.39	37.8963
33867	1.37858e+07	38.6717	37.2082
34728	1.37858e+07	38.9707	37.4855
35110	1.37858e+07	39.7475	38.2249
34410	1.20771e+07	40.287	38.7538
35222	1.38114e+07	39.611	38.1094
35141	1.39357e+07	40.2772	38.7564
16773	1.38071e+07	40.4463	38.9105
100	1.28027e+07	33.202	31.914
98	1.38089e+07	0.6565	0.64701
100	1.33459e+07	0	0
100	1.3808e+07	0	0
105	1.3808e+07	0	0
102	1.3808e+07	0	0
98	1.3808e+07	0	0
102	1.3611e+07	0	0
97	1.37595e+07	0	0
98	1.3184e+07	0	0
96	1.38041e+07	0	0
96	1.38041e+07	0	0
99	1.35845e+07	0	0
99	1.37549e+07	0	0
101	1.37549e+07	0	0
98	1.37549e+07	0	0
102	1.36443e+07	0	0
100	1.36443e+07	0	0
99	1.38059e+07	0	0
3211	1.38059e+07	0	0
8665	1.38059e+07	0.646425	0.567068
8568	1.38059e+07	1.95	1.5405
8450	1.38059e+07	3.9	3.081
8428	1.36904e+07	7.8	6.162
8513	1.38143e+07	15.5555	13.5192
8396	1.38143e+07	14.7329	14.2476
8328	1.38143e+07	9.54785	14.2476
8395	1.38143e+07	9.42695	9.07971
8277	1.38143e+07	9.42695	9.07971
14652	1.38143e+07	9.42695	9.07971
19317	1.38143e+07	12.5677	12.1104
19093	1.34418e+07	21.9993	21.1665
27912	1.37865e+07	33.9794	21.073
34059	1.33273e+07	35.9352	24.076
33681	1.38146e+07	38.5288	37.0305
33502	1.38146e+07	38.961	56.1127
34337	1.38146e+07	38.4377	36.9823
35830	1.34577e+07	38.9967	37.5189
36128	1.36612e+07	39.6565	38.1453
36621	1.35006e+07	41.8892	40.302
36906	1.35006e+07	41.535	39.958
36937	1.35006e+07	42.406	40.7924
36937	1.35006e+07	42.406	40.7924
36403	1.3806e+07	42.328	40.7205
35957	1.3806e+07	41.5837	40.0016
36767	1.35015e+07	41.639	40.0556
36628	1.37854e+07	41.8925	40.2995
37185	1.37854e+07	42.3215	40.7103
36132	1.20846e+07	42.6985	41.0723
35707	1.37801e+07	41.366	39.7988
35616	1.37801e+07	41.0117	39.4573
35786	1.37801e+07	40.8947	39.3392
35668	1.37801e+07	41.0182	39.4573
35935	1.31365e+07	41.0182	39.4573
35268	1.37829e+07	41.3042	39.7321
35383	1.37829e+07	40.7485	39.1955
35981	1.33289e+07	40.508	38.9669
35532	1.38087e+07	41.1872	39.6191
35503	1.38087e+07	40.9045	39.3495
35878	1.38087e+07	40.664	39.1133
35428	1.36536e+07	41.4733	39.8989
34942	1.37895e+07	40.5827	39.0388
34999	1.37895e+07	40.3162	38.7847
35007	1.37895e+07	40.2122	38.6845
35444	1.37895e+07	40.4202	38.8848
35968	1.37895e+07	40.0335	38.5074
35773	1.28037e+07	41.5415	39.9606
36359	1.37228e+07	40.9857	39.4291
35477	1.37228e+07	41.457	39.8784
34658	1.37228e+07	41.561	39.976
35098	1.3537e+07	40.0335	38.5151
34922	1.37332e+07	39.9685	38.4509
34492	1.37332e+07	40.3423	38.8078
34492	1.37332e+07	39.975	38.4534
35210	1.38082e+07	39.702	38.1916
35223	1.38082e+07	40.495	38.9515
35162	1.38082e+07	40.495	38.9515
35160	1.38082e+07	40.261	38.7282
34645	1.38082e+07	40.261	38.7795
35534	1.36146e+07	39.9165	38.3918
35845	1.38102e+07	40.781	39.2288
35476	1.38102e+07	41.1222	39.5549
35017	1.38102e+07	40.7745	39.2186
35095	1.38102e+07	40.2642	38.7333
35431	1.38102e+07	40.2642	38.7333
35897	1.3678e+07	40.7355	39.1852
35574	1.37571e+07	41.1092	39.5472
35372	1.37571e+07	41.0312	39.465
35312	1.37571e+07	40.6478	39.0979
35640	1.36866e+07	40.495	38.9515
35834	1.38077e+07	40.8817	39.3264
35970	1.38077e+07	41.1287	39.5626
35547	1.35913e+07	41.3563	39.7783
35714	1.35913e+07	40.885	39.3264
35154	1.35913e+07	41.1353	39.5652
35808	1.38055e+07	40.5047	38.9644
36133	1.34995e+07	40.9338	39.3777
35900	1.36244e+07	41.1613	39.5908
35409	1.35182e+07	41.4895	39.9118
35348	1.37107e+07	41.0443	39.4856
35284	1.30044e+07	40.5177	38.9746
35402	1.38034e+07	40.5177	38.9746
35508	1.38034e+07	40.9045	39.3521
35046	1.3062e+07	40.2285	38.6974
35046	1.3062e+07	40.7972	39.2519
41001	1.38116e+07	42.0843	40.4818
41324	1.38116e+07	47.2875	45.4833
40792	1.38116e+07	47.424	45.6193
40457	1.38116e+07	46.7772	44.9929
41170	1.38116e+07	46.6538	44.8773
42615	1.38116e+07	47.4468	45.6399
42040	1.38116e+07	48.9743	47.1136
42684	1.38116e+07	48.3763	46.5359
42233	1.28215e+07	49.0912	47.2266
41961	1.38059e+07	48.568	46.7208
43497	1.38059e+07	48.1942	46.3613
43566	1.38059e+07	50.063	48.1509
43280	1.38059e+07	49.9135	48.0122
42578	1.32127e+07	49.9135	48.0122
43270	1.37843e+07	49.0912	47.2266
43429	1.36583e+07	49.309	47.4397
44077	1.36583e+07	50.1247	48.2176
43847	1.32021e+07	50.4953	48.5771
44502	1.36585e+07	50.3035	48.3922
