        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2022-02-01 21:50:22      9903 1.38003e+07  10.6847  10.2248
2022-02-01 21:50:23      9602 1.38003e+07  10.8121  10.2248
2022-02-01 21:50:24      9522 1.38003e+07  10.7536   10.424
2022-02-01 21:50:25      9719 1.38003e+07   10.673  10.2772
2022-02-01 21:50:26      9537 1.38003e+07   10.673  10.1529
2022-02-01 21:50:27      9537 1.38003e+07   10.673  10.3368
2022-02-01 21:50:28      9798 1.38003e+07   10.673  10.1704
2022-02-01 21:50:29      9488 1.38003e+07  10.6223  10.2782
2022-02-01 21:50:30      9603 1.38003e+07  10.6223   10.156
2022-02-01 21:50:31      9709 1.38003e+07  10.6223  10.2351
2022-02-01 21:50:32      9611 1.38003e+07  10.7081  10.3337
2022-02-01 21:50:33      9651 1.38003e+07  10.7081  10.2299
2022-02-01 21:50:34      9783 1.38003e+07  10.8173  10.3203
2022-02-01 21:50:35      9621 1.38003e+07  10.8173   10.385
2022-02-01 21:50:36      9637 1.38003e+07   10.673  10.2433
2022-02-01 21:50:37      9841 1.38003e+07  10.9044  10.3008
2022-02-01 21:50:38      9737 1.38003e+07  10.7133  10.4066
2022-02-01 21:50:39      9608 1.38003e+07  10.7133  10.4066
2022-02-01 21:50:40      9641 1.38003e+07  10.5781  10.1724
2022-02-01 21:50:41      9671 1.38003e+07   10.764  10.1724
2022-02-01 21:50:42      9698 1.38003e+07   10.764  10.2916
2022-02-01 21:50:43      9767 1.38003e+07   10.764  10.3881
2022-02-01 21:50:44     17453 1.38003e+07   10.764  10.3881
2022-02-01 21:50:45     23887 1.38003e+07  20.7636  12.3579
2022-02-01 21:50:46     23928 1.38003e+07  27.1947  25.6627
2022-02-01 21:50:47     23935 1.38003e+07  27.0556  38.6691
2022-02-01 21:50:48     23487 1.38003e+07  27.1791  26.1808
2022-02-01 21:50:49     24017 1.38003e+07  26.6773  25.9061
2022-02-01 21:50:50     24009 1.38003e+07  27.3455  25.7135
2022-02-01 21:50:51     23623 1.38003e+07  26.7735  25.7135
2022-02-01 21:50:52     24252 1.38003e+07  27.0387  26.2732
2022-02-01 21:50:53     23702 1.38003e+07  27.2649  25.9523
