        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2022-02-01 21:29:27      8727 1.37986e+07  153.894  147.939
2022-02-01 21:29:28      8740 1.37986e+07  153.894  147.734
2022-02-01 21:29:29      8757 1.37986e+07  153.634  148.494
2022-02-01 21:29:30      8574 1.37986e+07  154.206  147.796
2022-02-01 21:29:31      8638 1.37986e+07  153.322   148.74
2022-02-01 21:29:32      8728 1.37986e+07  153.062  146.471
2022-02-01 21:29:33      8797 1.37986e+07   153.66  148.114
2022-02-01 21:29:34      8629 1.37986e+07  153.335  147.713
2022-02-01 21:29:35      8608 1.37986e+07  152.698  146.625
2022-02-01 21:29:36      8723 1.37986e+07  153.101  148.278
2022-02-01 21:29:37      8608 1.37986e+07   152.49  146.635
2022-02-01 21:29:38      8709 1.37986e+07   152.49   147.58
2022-02-01 21:29:39      8590 1.37986e+07  153.361  147.426
2022-02-01 21:29:40      8555 1.37986e+07  152.815  147.097
2022-02-01 21:29:41      8641 1.37986e+07  151.164   146.08
2022-02-01 21:29:42      8545 1.37986e+07  151.736  145.906
2022-02-01 21:29:43      8670 1.37986e+07  150.787  145.218
2022-02-01 21:29:44      8829 1.37986e+07  152.607  146.132
2022-02-01 21:29:45      8701 1.37986e+07  153.829  147.231
2022-02-01 21:29:46      8724 1.37986e+07  155.311  149.839
2022-02-01 21:29:47      8906 1.37986e+07  153.881  148.391
2022-02-01 21:29:48      8644 1.37986e+07  156.182  148.833
2022-02-01 21:29:49      8792 1.37986e+07  153.894  150.209
2022-02-01 21:29:50      8854 1.37986e+07  155.038  148.525
2022-02-01 21:29:51      8689 1.37986e+07  154.375  148.617
2022-02-01 21:29:52      8750 1.37986e+07   155.48  150.106
2022-02-01 21:29:53      8750 1.37986e+07  153.881  147.939
2022-02-01 21:29:54      8792 1.37986e+07   154.44  148.268
2022-02-01 21:29:55      8792 1.37986e+07  154.141  150.117
2022-02-01 21:29:56      8699 1.37986e+07  155.246  148.689
2022-02-01 21:29:57      8706 1.37986e+07  153.972  149.233
2022-02-01 21:29:58      8695 1.37986e+07  153.972  147.395
2022-02-01 21:29:59      8855 1.37986e+07  152.828  148.391
2022-02-01 21:30:00      8615 1.37986e+07  154.999  147.847
2022-02-01 21:30:01      8662 1.37986e+07  152.113  148.042
2022-02-01 21:30:02      8651 1.37986e+07  153.361  147.128
2022-02-01 21:30:03      8688 1.37986e+07  152.672   147.57
2022-02-01 21:30:04      8525 1.37986e+07  152.672  146.892
2022-02-01 21:30:05      8607 1.37986e+07  151.827  146.892
2022-02-01 21:30:06      8400 1.37986e+07  150.943  147.097
2022-02-01 21:30:07      8385 1.37986e+07  147.563  142.198
2022-02-01 21:30:08      8306 1.37986e+07  147.563  141.808
2022-02-01 21:30:09      8652 1.37986e+07  148.057  142.496
2022-02-01 21:30:10      8565 1.37986e+07  151.957  144.119
2022-02-01 21:30:11      8501 1.37986e+07  151.151  146.923
2022-02-01 21:30:12      8580 1.37986e+07  149.864   144.17
2022-02-01 21:30:13      8461 1.37986e+07  150.709  145.053
2022-02-01 21:30:14      8622 1.37986e+07    150.8  145.526
2022-02-01 21:30:15      8518 1.37986e+07  150.397  143.349
2022-02-01 21:30:16      8735 1.37986e+07  153.101  148.104
2022-02-01 21:30:17      8506 1.37986e+07   150.54  145.166
2022-02-01 21:30:18      8613 1.37986e+07  152.152  147.005
2022-02-01 21:30:19      8835 1.37986e+07  150.735  145.228
2022-02-01 21:30:20      8635 1.37986e+07  152.451  146.563
2022-02-01 21:30:21      8814 1.37986e+07  153.972  147.816
2022-02-01 21:30:22      8820 1.37986e+07   154.05  146.727
2022-02-01 21:30:23      8815 1.37986e+07  155.402  150.004
2022-02-01 21:30:24      8815 1.37986e+07  156.091  150.086
2022-02-01 21:30:25      8919 1.37986e+07  156.299   149.49
2022-02-01 21:30:26      8858 1.37986e+07  156.494  150.815
2022-02-01 21:30:27      8811 1.37986e+07  156.676  150.199
2022-02-01 21:30:28      8804 1.37986e+07  155.363  151.236
2022-02-01 21:30:29      8876 1.37986e+07  155.363  149.747
2022-02-01 21:30:30      8796 1.37986e+07   155.09  150.086
2022-02-01 21:30:31      8734 1.37986e+07    154.7  148.401
2022-02-01 21:30:32      8893 1.37986e+07  153.738  149.449
2022-02-01 21:30:33      8768 1.37986e+07  156.819  149.603
2022-02-01 21:30:34      8788 1.37986e+07  154.518  149.767
2022-02-01 21:30:35      8968 1.37986e+07  155.935  149.613
2022-02-01 21:30:36      8693 1.37986e+07  156.546  149.613
2022-02-01 21:30:37      8862 1.37986e+07  153.959   149.12
2022-02-01 21:30:38      8936 1.37986e+07  155.181  149.274
2022-02-01 21:30:39      8748 1.37986e+07  156.949  150.117
2022-02-01 21:30:40      8908 1.37986e+07  156.481  151.965
2022-02-01 21:30:41      8903 1.37986e+07  155.987  150.014
2022-02-01 21:30:42      8815 1.37986e+07  155.935  150.065
2022-02-01 21:30:43      8877 1.37986e+07  155.987  149.911
2022-02-01 21:30:44      8818 1.37986e+07  156.429  150.055
2022-02-01 21:30:45      8861 1.37986e+07  156.104  150.301
2022-02-01 21:30:46      8915 1.37986e+07  156.572  150.034
2022-02-01 21:30:47      8884 1.37986e+07  156.247   151.39
2022-02-01 21:30:48      8842 1.37986e+07  155.753  151.195
2022-02-01 21:30:49      8865 1.37986e+07  156.897  150.055
2022-02-01 21:30:50      8923 1.37986e+07  155.103  150.568
2022-02-01 21:30:51      8866 1.37986e+07  158.158   150.26
2022-02-01 21:30:52      8815 1.37986e+07  156.234  152.006
2022-02-01 21:30:53      8730 1.37986e+07  157.183  150.004
2022-02-01 21:30:54      8695 1.37986e+07  155.558   151.38
2022-02-01 21:30:55      8695 1.37986e+07  154.219  147.241
2022-02-01 21:30:56      8672 1.37986e+07  154.089  148.289
2022-02-01 21:30:57      8725 1.37986e+07   152.62  148.658
2022-02-01 21:30:58      8820 1.37986e+07  153.673  147.642
2022-02-01 21:30:59      8815 1.37986e+07  156.793  149.511
2022-02-01 21:31:00      8929 1.37986e+07  154.817  150.117
2022-02-01 21:31:01      8622 1.37986e+07  154.817  149.274
2022-02-01 21:31:02      8739 1.37986e+07   154.31  149.367
2022-02-01 21:31:03      8738 1.37986e+07  154.921  147.734
2022-02-01 21:31:04      8799 1.37986e+07  154.336  149.983
2022-02-01 21:31:05      8715 1.37986e+07  153.387  148.391
2022-02-01 21:31:06      8752 1.37986e+07  154.479  148.176
2022-02-01 21:31:07      8713 1.37986e+07  154.024  148.381
2022-02-01 21:31:08      8866 1.37986e+07  154.544  149.274
2022-02-01 21:31:09      8804 1.37986e+07  155.285  149.172
2022-02-01 21:31:10      8591 1.37986e+07  154.674  148.186
2022-02-01 21:31:11      8661 1.37986e+07  152.438  147.765
2022-02-01 21:31:12      8862 1.37986e+07  152.997   147.19
2022-02-01 21:31:13      8773 1.37986e+07  156.416  148.894
2022-02-01 21:31:14      8787 1.37986e+07  153.894  148.083
2022-02-01 21:31:15      8674 1.37986e+07  153.114  147.775
2022-02-01 21:31:16      8801 1.37986e+07  152.542  148.514
2022-02-01 21:31:17      8790 1.37986e+07  156.364  148.371
2022-02-01 21:31:18      8857 1.37986e+07  155.272  150.414
2022-02-01 21:31:19      8789 1.37986e+07  155.662  148.463
2022-02-01 21:31:20      8873 1.37986e+07  153.985  150.425
2022-02-01 21:31:21      8805 1.37986e+07  155.194  149.233
2022-02-01 21:31:22      8722 1.37986e+07  155.766  150.414
2022-02-01 21:31:23      8709 1.37986e+07  154.531  149.706
2022-02-01 21:31:24      8754 1.37986e+07  154.206  148.617
2022-02-01 21:31:25      8713 1.37986e+07  155.116  148.987
2022-02-01 21:31:26      8713 1.37986e+07  153.556   148.72
2022-02-01 21:31:27      8680 1.37986e+07  153.049  147.826
2022-02-01 21:31:28      8809 1.37986e+07  155.623  147.426
2022-02-01 21:31:29      8846 1.37986e+07  154.505  150.034
2022-02-01 21:31:30      8805 1.37986e+07  155.623  149.541
2022-02-01 21:31:31      8891 1.37986e+07  155.623  149.295
2022-02-01 21:31:32      8980 1.39475e+07  156.117   151.76
2022-02-01 21:31:33      8702 1.37986e+07  156.585  150.363
2022-02-01 21:31:34      8934 1.37986e+07  156.442   150.63
2022-02-01 21:31:35      8832 1.37986e+07   157.17  150.948
2022-02-01 21:31:36      9017 1.37986e+07  155.207      151
2022-02-01 21:31:37      8899 1.37986e+07  157.924  150.301
2022-02-01 21:31:38      8873 1.37986e+07  157.859  152.468
2022-02-01 21:31:39      8876 1.37986e+07   156.91  152.468
2022-02-01 21:31:40      8905 1.37986e+07  157.898  150.723
2022-02-01 21:31:41      8900 1.37986e+07  156.078  150.877
2022-02-01 21:31:42      8751 1.37986e+07  156.481   150.61
2022-02-01 21:31:43      8848 1.37986e+07  155.324  150.517
2022-02-01 21:31:44      8875 1.37986e+07  155.766   149.85
2022-02-01 21:31:45      8798 1.37986e+07  155.922  150.404
2022-02-01 21:31:46      8861 1.37986e+07  155.922  149.932
2022-02-01 21:31:47      8932 1.37986e+07  156.286  150.743
2022-02-01 21:31:48      8713 1.37986e+07  156.962  151.431
2022-02-01 21:31:49      8884 1.37986e+07  155.844  149.059
2022-02-01 21:31:50      8877 1.37986e+07  156.442  149.757
2022-02-01 21:31:51      8778 1.37986e+07  155.935  151.103
2022-02-01 21:31:52      8917 1.37986e+07  155.818  150.363
2022-02-01 21:31:53      8845 1.37986e+07  157.872  150.209
2022-02-01 21:31:54      8799 1.37986e+07  155.779  151.103
2022-02-01 21:31:55      8838 1.37986e+07  157.443  150.466
2022-02-01 21:31:56      9043 1.37986e+07  156.377  151.534
2022-02-01 21:31:57      9043 1.37986e+07  155.649  149.819
2022-02-01 21:31:58      8860 1.37986e+07  157.118  151.852
2022-02-01 21:31:59      8884 1.37986e+07  157.989   150.61
2022-02-01 21:32:00      9067 1.37986e+07  157.482  151.359
2022-02-01 21:32:01      8771 1.37986e+07  157.157  153.362
2022-02-01 21:32:02      8981 1.37986e+07  157.248  151.103
2022-02-01 21:32:03      8850 1.37986e+07  157.716  151.996
2022-02-01 21:32:04      8866 1.37986e+07  156.715  151.708
2022-02-01 21:32:05      8963 1.37986e+07  156.559  150.856
2022-02-01 21:32:06      8897 1.37986e+07  157.521  150.168
2022-02-01 21:32:07      8946 1.37986e+07  157.521  152.088
2022-02-01 21:32:08      8781 1.37986e+07   158.21   152.54
2022-02-01 21:32:09      8964 1.37986e+07  155.909  151.678
2022-02-01 21:32:10      9041 1.37986e+07  157.833  151.174
2022-02-01 21:32:11      8806 1.37986e+07  158.327  150.907
2022-02-01 21:32:12      9063 1.37986e+07  157.456  152.407
2022-02-01 21:32:13      8702 1.37986e+07  159.146  152.643
2022-02-01 21:32:14      8970 1.37986e+07  154.531   151.37
2022-02-01 21:32:15      8703 1.37986e+07  156.468  149.367
