scalerS16b	IPM2C21A	IPM2C24A	
26830	1.34932e+07	31.0375	29.8498
26765	1.3848e+07	31.109	29.9165
28020	1.3848e+07	30.8945	29.706
27634	1.3848e+07	31.5445	30.3324
27686	1.3848e+07	31.421	30.2092
27177	1.3848e+07	31.421	30.2092
27336	1.3848e+07	31.668	30.4557
27382	1.3848e+07	31.2585	30.0603
27607	1.3848e+07	31.1285	29.9319
27494	1.3848e+07	31.2325	30.0346
27494	1.3848e+07	31.408	30.1989
26992	1.40006e+07	31.4665	30.2657
26817	1.26768e+07	31.0115	29.8138
26963	1.3739e+07	30.901	29.7265
27024	1.38505e+07	30.7775	29.6084
27363	1.38505e+07	31.109	29.9216
27281	1.38505e+07	30.9725	29.783
27504	1.38505e+07	31.2845	30.0962
27034	1.38505e+07	31.2065	30.0089
27006	1.33867e+07	31.2065	30.0089
27100	1.3846e+07	31.2065	30.0089
26949	1.3846e+07	30.979	29.7984
26966	1.3846e+07	30.849	29.67
26848	1.3771e+07	30.381	29.213
27134	1.3771e+07	31.07	29.8806
26997	1.39217e+07	30.654	29.4749
27463	1.37247e+07	31.122	29.9268
27858	1.38531e+07	31.577	30.3633
26874	1.38531e+07	31.1805	29.9833
27561	1.3108e+07	31.4535	30.2503
27369	1.38544e+07	30.8815	29.6854
27151	1.38544e+07	31.096	29.9011
27187	1.37315e+07	31.174	29.973
26997	1.39434e+07	31.174	29.973
27047	1.33361e+07	30.9075	29.7265
27199	1.37175e+07	30.9075	29.7265
26922	1.37894e+07	31.2585	30.0552
27477	1.37894e+07	30.5695	29.3979
26814	1.37894e+07	30.9335	29.7471
27121	1.37894e+07	31.0505	29.86
27432	1.22754e+07	31.0505	29.86
27432	1.22754e+07	30.9985	29.86
26748	1.38537e+07	31.1805	29.9781
26930	1.38537e+07	30.784	29.5981
26862	1.38537e+07	30.732	29.5981
27285	1.35341e+07	30.732	29.5981
26746	1.38743e+07	31.0895	29.8857
26982	1.38743e+07	30.589	29.4133
20558	1.16337e+07	30.8165	29.6289
17087	1.14351e+07	25.051	24.0729
17478	1.38558e+07	13.7638	18.5733
17182	1.38558e+07	19.643	13.3228
17328	1.38558e+07	19.643	18.7607
17873	1.38558e+07	19.3862	18.5502
18290	1.38558e+07	20.085	19.2357
18798	1.38558e+07	20.5367	19.667
18517	1.38558e+07	21.0177	20.1343
18114	1.38558e+07	21.0177	20.1343
18529	1.38558e+07	20.5497	19.6825
18155	1.38558e+07	20.722	19.8493
18558	1.38558e+07	20.8715	19.9983
18467	1.38558e+07	20.6927	19.8262
18493	1.38558e+07	20.8487	19.9726
18277	1.38558e+07	20.8487	19.9726
18066	1.38558e+07	20.4815	19.6234
18318	1.38558e+07	20.7318	19.8673
18424	1.38558e+07	20.3515	19.5027
18133	1.38558e+07	20.7512	19.8879
18290	1.38558e+07	20.8422	19.9726
18391	1.36886e+07	20.6765	19.816
18835	1.36886e+07	20.9268	20.0599
18319	1.38682e+07	20.8195	19.952
18319	1.38682e+07	21.0795	20.2062
18377	1.38682e+07	20.787	19.9238
18481	1.38682e+07	20.6115	19.762
18039	1.38682e+07	20.9527	20.0856
18589	1.38682e+07	20.553	19.6979
18151	1.38682e+07	20.6602	19.8031
18449	1.38682e+07	20.579	19.7235
18295	1.38682e+07	20.9105	20.0445
18294	1.38682e+07	20.631	19.78
18475	1.34985e+07	20.6863	19.78
18333	1.38263e+07	20.865	20.0008
18235	1.38263e+07	20.7773	19.911
18436	1.38263e+07	20.592	19.7389
18361	1.38263e+07	20.8065	19.9418
18336	1.38263e+07	20.7512	19.9418
18026	1.39173e+07	20.6407	19.7852
18457	1.11818e+07	20.436	19.59
18170	1.36453e+07	20.657	19.8031
18198	1.38491e+07	20.4847	19.6362
18501	1.28128e+07	20.8293	19.9623
18224	1.38263e+07	20.553	19.703
18367	1.38263e+07	20.6505	19.7929
18467	1.38263e+07	20.865	20.0008
18588	1.38263e+07	20.8065	19.9469
18057	1.38263e+07	20.709	19.8493
18260	1.38263e+07	20.7967	19.9392
18064	1.38263e+07	20.5465	19.6953
18411	1.38263e+07	20.9268	20.0599
17829	1.38263e+07	20.3905	19.5489
18623	1.32761e+07	20.7935	19.9366
18169	1.38727e+07	20.3092	19.4719
18169	1.38727e+07	20.969	20.1061
18357	1.38727e+07	20.5075	19.6645
18158	1.38727e+07	20.5075	19.6645
18427	1.38727e+07	20.5855	19.7364
18404	1.38727e+07	20.7253	19.8724
18225	1.38727e+07	20.8032	19.9469
17883	1.38727e+07	20.5303	19.685
18469	1.33996e+07	20.2507	19.418
18616	1.38664e+07	20.839	19.9829
18236	1.38664e+07	20.839	19.9829
18210	1.38664e+07	20.6895	19.8365
18335	1.38664e+07	20.5303	19.6876
18372	1.38664e+07	20.8715	20.0137
18286	1.38664e+07	20.436	19.5977
18160	1.38664e+07	20.9885	20.1241
18323	1.38664e+07	20.4165	19.5823
18325	1.37748e+07	21.06	20.1883
18333	1.37748e+07	20.5562	19.7133
18885	1.38483e+07	20.7318	19.875
18607	1.38483e+07	21.0243	20.1677
18701	1.38483e+07	21.1217	20.255
18630	1.38483e+07	21.1217	20.255
15812	1.38483e+07	21.2355	20.3654
