scalerS16b	IPM2C21A	IPM2C24A	
2131	1.34831e+07	20.2956	19.5356
2094	1.38415e+07	20.3827	19.6147
2122	1.38415e+07	20.4984	19.7266
2083	1.38415e+07	20.1006	19.3425
2135	1.37098e+07	20.3164	19.5531
2124	1.37098e+07	20.3164	19.5531
2091	1.3162e+07	20.449	19.6804
2123	1.29336e+07	20.5816	19.8026
2126	1.38372e+07	20.3099	19.5448
2122	1.38372e+07	20.4919	19.7215
2126	1.38372e+07	20.4919	19.7215
2117	1.38372e+07	20.4919	19.7215
2140	1.36584e+07	20.4919	19.7215
2098	1.38469e+07	20.5426	19.7728
2098	1.38469e+07	20.4828	19.7122
2134	1.37535e+07	20.2774	19.5151
2113	1.39525e+07	20.5985	19.8232
2127	1.38682e+07	20.449	19.6814
2142	1.33444e+07	20.5764	19.8026
2121	1.38164e+07	20.3476	19.5849
2141	1.38164e+07	20.5387	19.7708
2115	1.38164e+07	20.475	19.7071
2136	1.38164e+07	20.3996	19.6332
2125	1.38164e+07	20.7337	19.9587
2158	1.38164e+07	20.6362	19.8622
2107	1.38164e+07	20.3632	19.5993
2165	1.38164e+07	20.7844	20.007
2137	1.38164e+07	20.566	19.7821
2105	1.33515e+07	20.566	19.7821
2146	1.34608e+07	20.566	19.7821
2141	1.38513e+07	20.488	19.7215
2111	1.38513e+07	20.6674	19.8889
2126	1.38513e+07	20.4438	19.6763
2127	1.38513e+07	20.644	19.8694
2095	1.15698e+07	20.5556	19.7831
2132	1.37929e+07	20.3333	19.5685
2125	1.37929e+07	20.4399	19.6753
2119	1.37929e+07	20.4399	19.6753
2114	1.37929e+07	20.5777	19.8067
2142	1.37929e+07	20.5777	19.8067
2161	1.387e+07	20.4282	19.6588
2155	1.387e+07	20.8546	20.0789
2184	1.37097e+07	20.9261	20.1415
2184	1.35341e+07	20.9261	20.1415
2153	1.35341e+07	21.1042	20.3212
2153	1.35341e+07	21.1042	20.3212
2174	1.38518e+07	20.8195	20.0368
2153	1.36624e+07	20.956	20.1744
2151	1.37838e+07	20.7155	19.9341
2823	1.38757e+07	20.7155	19.9341
3236	1.38757e+07	26.6695	25.6801
3225	1.38757e+07	33.4906	47.8736
3267	1.38757e+07	50.8462	32.6791
3251	1.38757e+07	33.839	32.597
3293	1.38757e+07	33.93	32.692
3262	1.38757e+07	33.761	32.5302
3264	1.38757e+07	34.372	33.1156
3241	1.38757e+07	34.372	33.1156
3272	1.38757e+07	33.4198	32.2016
3141	1.38757e+07	33.982	32.7459
3184	1.38757e+07	33.3807	32.1708
3169	1.38757e+07	32.9875	31.7908
3188	1.37321e+07	32.7795	31.5828
3210	1.38526e+07	32.9517	31.7446
3141	1.38526e+07	32.8445	31.647
3102	1.38526e+07	33.384	32.1656
3172	1.30789e+07	32.357	31.1746
3105	1.38649e+07	32.0482	30.8819
3121	1.38649e+07	32.682	31.4904
3140	1.38649e+07	32.4383	31.2542
3068	1.38649e+07	32.5065	31.3158
3038	1.38649e+07	32.084	30.9101
3078	1.38649e+07	31.4665	30.3145
3055	1.38649e+07	31.4665	30.3145
3032	1.37643e+07	31.6355	30.4762
3058	1.20505e+07	31.6355	30.4762
3058	1.20505e+07	31.031	29.8908
3055	1.38577e+07	31.4827	30.3273
3037	1.38577e+07	31.2358	30.0937
3031	1.38577e+07	31.5705	30.4172
3039	1.33173e+07	31.0602	29.9293
3041	1.38573e+07	31.343	30.1912
3108	1.38573e+07	31.2682	30.1322
3015	1.35528e+07	31.6355	30.4737
3075	1.38358e+07	31.4827	30.3247
3030	1.38358e+07	31.3398	30.1938
3109	1.38358e+07	31.6225	30.4685
3061	1.38358e+07	31.8142	30.6482
3087	1.38358e+07	31.2227	30.0783
3094	1.38358e+07	31.8988	30.7355
3044	1.38358e+07	31.9508	30.7355
3041	1.38358e+07	31.3137	30.1681
2996	1.38358e+07	30.8067	29.6854
3000	1.38358e+07	31.3495	30.1989
3124	1.34803e+07	31.1155	29.9704
2970	1.34803e+07	31.2	30.0526
2983	1.38879e+07	31.4958	30.3401
2979	1.38879e+07	30.3062	29.1976
2983	1.38879e+07	30.7677	29.6392
3019	1.38879e+07	30.693	29.5648
2949	1.38879e+07	30.5402	29.4287
2991	1.38879e+07	30.719	29.5879
2979	1.38879e+07	30.3387	29.2284
3009	1.38879e+07	30.3387	29.2284
3002	1.38879e+07	30.7645	29.6315
2990	1.38879e+07	30.8945	29.7599
3009	1.38879e+07	30.706	29.5827
3009	1.38879e+07	30.5695	29.4492
2996	1.37195e+07	30.7937	29.6598
2975	1.38728e+07	30.7937	29.6598
3005	1.37909e+07	30.4622	29.344
2980	1.37909e+07	30.8197	29.6854
3005	1.37909e+07	30.615	29.4852
2945	1.37909e+07	30.511	29.3953
2960	1.35258e+07	30.615	29.4903
3001	1.38269e+07	30.368	29.2592
2958	1.38269e+07	30.8067	29.6803
2996	1.36295e+07	30.433	29.3183
