        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2021-12-15 01:47:51     44967 1.39252e+07   52.247  50.2203
2021-12-15 01:47:52     45119 1.39252e+07   52.065  50.0406
2021-12-15 01:47:53     45119 1.39252e+07    51.22  49.2241
2021-12-15 01:47:54     44999 1.39252e+07  51.8115  49.7838
2021-12-15 01:47:55     44757 1.39252e+07    51.48  49.4706
2021-12-15 01:47:56     45013 1.39252e+07   51.012  49.0341
2021-12-15 01:47:57     44706 1.39252e+07  51.4735  49.4655
2021-12-15 01:47:58     44994 1.39252e+07   51.051  49.0598
2021-12-15 01:47:59     45441 1.39252e+07   51.571  49.5527
2021-12-15 01:48:00     45339 1.39252e+07  52.2275  50.1895
2021-12-15 01:48:01     45487 1.39252e+07    51.87  49.8454
2021-12-15 01:48:02     45550 1.39252e+07    52.26  50.2203
2021-12-15 01:48:03     44818 1.39252e+07   51.922  49.9019
2021-12-15 01:48:04     44910 1.39252e+07  51.4735  49.4706
2021-12-15 01:48:05     45154 1.39252e+07  51.0575  49.0649
2021-12-15 01:48:06     44825 1.39252e+07       52  49.9738
2021-12-15 01:48:07     45117 1.39252e+07  50.9925  49.0033
2021-12-15 01:48:08     45329 1.39252e+07    51.74  49.7273
2021-12-15 01:48:09     44672 1.39252e+07    51.74  49.7273
2021-12-15 01:48:10     45071 1.39252e+07  51.3045  49.3011
2021-12-15 01:48:11     44111 1.39252e+07   51.571   49.563
2021-12-15 01:48:12     44673 1.39252e+07   50.869  48.8903
2021-12-15 01:48:13     44772 1.39252e+07  50.6155   48.649
2021-12-15 01:48:14     45454 1.39252e+07   51.168  49.1676
2021-12-15 01:48:15     45765 1.39252e+07   50.999  49.0033
2021-12-15 01:48:16     45821 1.39252e+07   52.286  50.2408
2021-12-15 01:48:17     45305 1.39252e+07  52.5395  50.4873
2021-12-15 01:48:18     45340 1.39252e+07    52.26  50.2254
2021-12-15 01:48:19     45436 1.39252e+07  51.5905  49.5733
2021-12-15 01:48:20     45526 1.39252e+07   52.104  50.0662
2021-12-15 01:48:21     45840 1.39252e+07   51.948  49.9276
2021-12-15 01:48:22     44946 1.39252e+07  52.2275  50.1844
2021-12-15 01:48:23     44946 1.39252e+07   52.403  50.3641
2021-12-15 01:48:24     45706 1.39252e+07  51.5255  49.5168
2021-12-15 01:48:25     45537 1.39252e+07  52.2145  50.1741
2021-12-15 01:48:26     45582 1.39252e+07  52.2145  50.1741
2021-12-15 01:48:27     45828 1.39252e+07  52.0455  50.0149
2021-12-15 01:48:28     45397 1.39252e+07  52.3445  50.3076
2021-12-15 01:48:29     45896 1.39252e+07  52.0065  49.9841
2021-12-15 01:48:30     45853 1.39252e+07   52.741  50.6876
2021-12-15 01:48:31     45590 1.39252e+07  52.5005  50.4565
2021-12-15 01:48:32     46221 1.39252e+07   51.909  49.8968
2021-12-15 01:48:33     44780 1.39252e+07  52.8125  50.7441
2021-12-15 01:48:34     45671 1.39252e+07   51.636  49.6349
2021-12-15 01:48:35     45983 1.39252e+07   51.688  49.6349
2021-12-15 01:48:36     45356 1.39252e+07   52.923  50.8622
2021-12-15 01:48:37     44916 1.39252e+07  52.0325  50.0046
2021-12-15 01:48:38     45415 1.39252e+07   51.376  49.3782
2021-12-15 01:48:39     45035 1.39252e+07   51.662  49.6503
2021-12-15 01:48:40     45628 1.39252e+07  51.7985  49.7838
2021-12-15 01:48:41     46066 1.39252e+07   51.935  49.9173
2021-12-15 01:48:42     45605 1.39252e+07   52.481   50.436
2021-12-15 01:48:43     45091 1.39252e+07  52.4225  50.3692
2021-12-15 01:48:44     44803 1.39252e+07   52.026  49.9995
2021-12-15 01:48:45     46011 1.39252e+07   51.259  49.2601
2021-12-15 01:48:46     45843 1.39252e+07   51.766  49.7376
2021-12-15 01:48:47     45145 1.39252e+07  52.6305  50.5797
2021-12-15 01:48:48     44839 1.39252e+07  52.1105  50.0817
2021-12-15 01:48:49     45085 1.39252e+07  51.6685  49.6606
2021-12-15 01:48:50     46345 1.39252e+07   51.285   49.296
2021-12-15 01:48:51     46289 1.39252e+07  51.8375  49.8095
2021-12-15 01:48:52     46219 1.39252e+07  52.7475  50.6876
2021-12-15 01:48:53     45909 1.39252e+07  53.2025  51.1292
2021-12-15 01:48:54     45909 1.39252e+07  52.7475  50.6876
2021-12-15 01:48:55     46071 1.39252e+07  52.4485  50.4052
2021-12-15 01:48:56     45651 1.39252e+07  52.4485  50.4052
2021-12-15 01:48:57     46009 1.39252e+07  52.3055  50.2665
2021-12-15 01:48:58     45990 1.39252e+07  52.5915  50.5438
2021-12-15 01:48:59     46551 1.39252e+07  52.8905  50.8314
2021-12-15 01:49:00     46070 1.39252e+07   53.053  50.9854
2021-12-15 01:49:01     45924 1.39252e+07  52.7475  50.6876
2021-12-15 01:49:02     45953 1.39252e+07  52.9295  50.8673
2021-12-15 01:49:03     45678 1.39252e+07   52.416  50.3692
2021-12-15 01:49:04     45200 1.39252e+07   52.351  50.3179
2021-12-15 01:49:05     46231 1.39252e+07   52.026  50.0046
2021-12-15 01:49:06     46083 1.39252e+07  52.1495  50.1125
2021-12-15 01:49:07     46130 1.39252e+07   53.274  51.1857
2021-12-15 01:49:08     45566 1.39252e+07   52.728  50.6773
2021-12-15 01:49:09     44772 1.39252e+07   52.442  50.3949
2021-12-15 01:49:10     45800 1.39252e+07  51.4215  49.4141
2021-12-15 01:49:11     45245 1.39252e+07  51.5645  49.5579
2021-12-15 01:49:12     45229 1.39252e+07   52.416  50.3743
2021-12-15 01:49:13     45417 1.39252e+07  51.6165   49.599
2021-12-15 01:49:14     45553 1.39252e+07  51.4605  49.4603
2021-12-15 01:49:15     45799 1.39252e+07   52.494  50.4462
2021-12-15 01:49:16     45409 1.39252e+07  52.0325  50.0046
