        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2021-12-15 01:41:12      3570 1.39294e+07   51.818  49.7992
2021-12-15 01:41:13      3608 1.39294e+07   51.753  49.7273
2021-12-15 01:41:14      3564 1.39294e+07   52.078   50.056
2021-12-15 01:41:15      3589 1.39294e+07   51.584  49.5887
2021-12-15 01:41:16      3667 1.39294e+07  51.7205  49.7171
2021-12-15 01:41:17      3661 1.39294e+07   52.767   50.703
2021-12-15 01:41:18      3630 1.39294e+07  53.0335  50.9751
2021-12-15 01:41:19      3624 1.39294e+07  52.7345  50.6876
2021-12-15 01:41:20      3592 1.39294e+07   52.546  50.5079
2021-12-15 01:41:21      3605 1.39294e+07   51.844  49.8249
2021-12-15 01:41:22      3629 1.39294e+07  51.9805  49.9584
2021-12-15 01:41:23      3704 1.39294e+07  52.3835  50.3435
2021-12-15 01:41:24      3650 1.39294e+07  53.5015  51.4219
2021-12-15 01:41:25      3611 1.39294e+07  53.1895  51.1241
2021-12-15 01:41:26      3597 1.39294e+07   52.715  50.6722
2021-12-15 01:41:27      3607 1.39294e+07  51.9545  49.9379
2021-12-15 01:41:28      3646 1.39294e+07  51.9545  49.9379
2021-12-15 01:41:29      3676 1.39294e+07   52.351  50.3179
2021-12-15 01:41:30      3666 1.39294e+07  53.0725   51.006
2021-12-15 01:41:31      3650 1.39294e+07     53.3  51.2319
2021-12-15 01:41:32      3639 1.39294e+07   53.027  50.9495
2021-12-15 01:41:33      3668 1.39294e+07   52.663  50.6157
2021-12-15 01:41:34      3642 1.39294e+07  52.5915  50.5541
2021-12-15 01:41:35      3653 1.39294e+07   52.832  50.7749
2021-12-15 01:41:36      3598 1.39294e+07   52.832  50.7749
