scalerS16b	IPM2C21A	IPM2C24A	
9823	1.38603e+07	16.6049	14.2776
9885	1.38603e+07	16.4463	15.9175
9952	1.38603e+07	16.4463	15.8158
10089	1.38603e+07	10.7601	10.3727
18149	1.38603e+07	10.881	10.4888
21339	1.38603e+07	15.7313	15.1862
20997	1.40139e+07	23.7003	22.8312
21107	1.38951e+07	23.7003	22.8312
20900	1.38951e+07	23.53	22.6721
23223	1.38951e+07	23.4715	22.6135
24016	1.38951e+07	24.2684	23.3776
24007	1.38951e+07	26.7254	25.7459
23736	1.38951e+07	26.9984	38.8771
23991	1.41408e+07	26.7644	25.8085
27495	1.38913e+07	26.7644	25.8085
28351	1.38913e+07	27.6432	26.6635
28199	1.38913e+07	31.6316	30.4891
28367	1.38913e+07	47.7165	30.8742
28300	1.38913e+07	31.4665	30.3247
27781	1.38913e+07	32.318	31.1489
28241	1.38913e+07	31.7428	30.5969
28285	1.38913e+07	31.317	30.181
28331	1.38913e+07	31.8597	30.7022
28517	1.38913e+07	31.8597	30.7022
27954	1.38913e+07	31.8597	30.7022
27946	1.38913e+07	32.071	30.9101
27721	1.38913e+07	31.5152	30.371
28145	1.38913e+07	31.4405	30.3068
28145	1.38913e+07	31.2845	30.1553
28313	1.38913e+07	31.759	30.6046
27506	1.38913e+07	31.8305	30.6816
27878	1.38913e+07	31.148	30.0192
27743	1.38913e+07	31.2	30.0783
27913	1.38913e+07	31.3918	30.2554
27571	1.38913e+07	31.3918	30.2554
27963	1.38913e+07	31.1252	29.9987
27875	1.38913e+07	31.4438	30.3042
27635	1.38913e+07	31.239	30.1065
27986	1.38913e+07	31.3202	30.1861
28046	1.38913e+07	31.3202	30.1861
27605	1.38913e+07	31.5672	30.4223
27914	1.38913e+07	31.2943	30.1656
27605	1.38913e+07	31.2943	30.1656
27780	1.38913e+07	31.083	29.9781
27683	1.38913e+07	31.1707	30.0372
27907	1.38913e+07	31.2617	30.1296
27765	1.38913e+07	31.1122	29.991
27369	1.38913e+07	31.5022	30.3633
534	1.38913e+07	31.2617	30.1296
530	1.38913e+07	22.6362	21.8648
536	1.38913e+07	0	0
533	1.38913e+07	0	0
538	1.38913e+07	0	0
537	1.38913e+07	0	0
534	1.38913e+07	0	0
534	1.38913e+07	0	0
533	1.38913e+07	0	0
533	1.38913e+07	0	0
532	1.38913e+07	0	0
533	1.38913e+07	0	0
536	1.38913e+07	0	0
534	1.38913e+07	0	0
537	1.38913e+07	0	0
532	1.38913e+07	0	0
534	1.38913e+07	0	0
534	1.38913e+07	0	0
537	1.38913e+07	0	0
537	1.38913e+07	0	0
538	1.38913e+07	0	0
533	1.38913e+07	0	0
