        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2021-12-10 18:52:27     11234  1.3903e+07  154.102  148.771
2021-12-10 18:52:28     11272  1.3903e+07  154.752  149.387
2021-12-10 18:52:29     11275  1.3903e+07  155.623  150.219
2021-12-10 18:52:30     11091  1.3903e+07  155.168  149.778
2021-12-10 18:52:31     11406  1.3903e+07   153.14  147.837
2021-12-10 18:52:32     11243  1.3903e+07  156.845  151.411
2021-12-10 18:52:33     11212  1.3903e+07  155.129  149.757
2021-12-10 18:52:34     11307  1.3903e+07  155.012  149.634
2021-12-10 18:52:35     10993  1.3903e+07  155.623  150.219
2021-12-10 18:52:36     11152  1.3903e+07  152.984  147.693
2021-12-10 18:52:37     11313  1.3903e+07  152.529  147.262
2021-12-10 18:52:38     11223  1.3903e+07  156.026   150.62
2021-12-10 18:52:39     11315  1.3903e+07  155.064  149.675
2021-12-10 18:52:40     11038  1.3903e+07      156  150.589
2021-12-10 18:52:41     11158  1.3903e+07  152.685  147.374
2021-12-10 18:52:42     11158  1.3903e+07  153.218  147.898
2021-12-10 18:52:43     11177  1.3903e+07  154.557  149.192
2021-12-10 18:52:44     11345  1.3903e+07  156.286  150.866
2021-12-10 18:52:45     11131  1.3903e+07  153.907  148.566
2021-12-10 18:52:46     11131  1.3903e+07  154.089  148.751
2021-12-10 18:52:47     11158  1.3903e+07  153.907  148.586
2021-12-10 18:52:48     11313  1.3903e+07  154.479   149.12
2021-12-10 18:52:49     11085  1.3903e+07  154.999  149.624
2021-12-10 18:52:50     11125  1.3903e+07  152.542  147.251
2021-12-10 18:52:51     11193  1.3903e+07  154.856    149.5
2021-12-10 18:52:52     11179  1.3903e+07  153.972  148.658
2021-12-10 18:52:53     11455  1.3903e+07   154.57  149.213
2021-12-10 18:52:54     11332  1.3903e+07  158.821  153.321
2021-12-10 18:52:55     11226  1.3903e+07  155.129  149.778
2021-12-10 18:52:56     11143  1.3903e+07  154.141  148.812
2021-12-10 18:52:57     11294  1.3903e+07  154.752  149.387
2021-12-10 18:52:58     11409  1.3903e+07  156.338  150.938
2021-12-10 18:52:59     11332  1.3903e+07  157.677  152.212
2021-12-10 18:53:00     11197  1.3903e+07  156.208  150.794
2021-12-10 18:53:01     11222  1.3903e+07  154.336  148.977
2021-12-10 18:53:02     11387  1.3903e+07  155.181  149.808
2021-12-10 18:53:03     11423  1.3903e+07  157.157  151.708
2021-12-10 18:53:04     11339  1.3903e+07  157.807  152.345
2021-12-10 18:53:05     11279  1.3903e+07  156.767  151.349
2021-12-10 18:53:06     11405  1.3903e+07  154.895  149.541
2021-12-10 18:53:07     11289  1.3903e+07  157.391  151.975
2021-12-10 18:53:08     11124  1.3903e+07  156.039  150.661
2021-12-10 18:53:09     11163  1.3903e+07  153.842  148.504
2021-12-10 18:53:10     11027  1.3903e+07  153.725  148.391
2021-12-10 18:53:11     11143  1.3903e+07  152.698  147.405
2021-12-10 18:53:12     11353  1.3903e+07  153.556  148.268
2021-12-10 18:53:13     11353  1.3903e+07  156.117  150.723
2021-12-10 18:53:14     11383  1.3903e+07  158.132  152.643
2021-12-10 18:53:15     11298  1.3903e+07  156.442   151.01
2021-12-10 18:53:16     11267  1.3903e+07   156.13  150.712
2021-12-10 18:53:17     11338  1.3903e+07  156.338  150.948
2021-12-10 18:53:18     11312  1.3903e+07   157.43  151.975
2021-12-10 18:53:19     11479  1.3903e+07  157.534  152.068
2021-12-10 18:53:20     11294  1.3903e+07  157.963  152.499
2021-12-10 18:53:21     11391  1.3903e+07  156.728  151.298
2021-12-10 18:53:22     11482  1.3903e+07  157.534  152.058
2021-12-10 18:53:23     11445  1.3903e+07  159.146  153.629
2021-12-10 18:53:24     11418  1.3903e+07  157.742  152.273
2021-12-10 18:53:25     11357  1.3903e+07  158.028  152.571
2021-12-10 18:53:26     11272  1.3903e+07  156.364  150.928
