        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2022-02-01 22:12:39       377 1.38007e+07        0        0
2022-02-01 22:12:40       375 1.38007e+07        0        0
2022-02-01 22:12:41       376 1.38007e+07        0        0
2022-02-01 22:12:42       373 1.38007e+07        0        0
2022-02-01 22:12:43       373 1.38007e+07        0        0
2022-02-01 22:12:44      6845 1.38007e+07        0        0
2022-02-01 22:12:45      9449 1.38007e+07        0   0.6162
2022-02-01 22:12:46      9459 1.38007e+07     1.95   1.5405
2022-02-01 22:12:47      9416 1.38007e+07      3.9    3.081
2022-02-01 22:12:48      9564 1.38007e+07      7.8    6.162
2022-02-01 22:12:49      9362 1.38007e+07  16.5025  14.0984
2022-02-01 22:12:50      9448 1.38007e+07  16.3306  15.3649
2022-02-01 22:12:51      9647 1.38007e+07  16.1486  15.5703
2022-02-01 22:12:52      9428 1.38007e+07  10.5651  10.2125
2022-02-01 22:12:53      9463 1.38007e+07  10.5651    10.04
2022-02-01 22:12:54      9474 1.38007e+07  10.5651    10.04
2022-02-01 22:12:55      9532 1.38007e+07  10.5651   10.193
2022-02-01 22:12:56      9586 1.38007e+07  10.5651   10.117
2022-02-01 22:12:57      9592 1.38007e+07  10.5651    10.27
2022-02-01 22:12:58      9501 1.38007e+07  10.6782  10.1314
2022-02-01 22:12:59      9327 1.38007e+07  10.5859  10.2135
2022-02-01 22:13:00      9416 1.38007e+07  10.5144  9.88898
2022-02-01 22:13:01      9354 1.38007e+07  10.4468  10.1047
2022-02-01 22:13:02      9349 1.38007e+07  10.4468  10.1047
2022-02-01 22:13:03      9374 1.38007e+07  10.4468  9.98039
2022-02-01 22:13:04      9441 1.38007e+07  10.3701  9.89412
2022-02-01 22:13:05      9510 1.38007e+07  10.3701  9.89412
2022-02-01 22:13:06      9490 1.38007e+07  10.3701  10.0358
2022-02-01 22:13:07      9490 1.38007e+07  10.5521  10.0985
2022-02-01 22:13:08      9426 1.38007e+07  10.4949  10.0379
2022-02-01 22:13:09      9496 1.38007e+07  10.4949  9.96806
2022-02-01 22:13:10      9532 1.38007e+07  10.4247  10.1663
2022-02-01 22:13:11      9342 1.38007e+07  10.4988  10.0687
2022-02-01 22:13:12      9264 1.38007e+07  10.4351   9.9465
2022-02-01 22:13:13      9518 1.38007e+07  10.3688  10.0184
2022-02-01 22:13:14      9296 1.38007e+07  10.4806  10.0954
2022-02-01 22:13:15      9406 1.38007e+07  10.4806  9.90644
2022-02-01 22:13:16      9127 1.38007e+07  10.3805  9.90644
2022-02-01 22:13:17      9254 1.38007e+07  10.1972  9.80169
2022-02-01 22:13:18      9405 1.38007e+07  10.2765  9.80169
2022-02-01 22:13:19      9442 1.38007e+07  10.2765  9.95779
2022-02-01 22:13:20      9512 1.38007e+07  10.4832  10.1077
