        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2021-11-29 14:05:20      9104 1.38499e+07  9.98335  9.60707
2021-11-29 14:05:21      9191 1.38499e+07  9.98335  9.60707
2021-11-29 14:05:22      9295 1.38499e+07  10.1692   9.7868
2021-11-29 14:05:23      9336 1.38499e+07  10.2264  9.83969
2021-11-29 14:05:24      9493 1.38499e+07  10.3174  9.92852
2021-11-29 14:05:25      9371 1.38499e+07  10.4195  10.0266
2021-11-29 14:05:26      9209 1.38499e+07  10.4195  10.0266
2021-11-29 14:05:27      9379 1.38499e+07  10.2252  9.84071
2021-11-29 14:05:28      9222 1.38499e+07  10.3512  9.96139
2021-11-29 14:05:29      9385 1.39339e+07  10.2505  9.86382
2021-11-29 14:05:30      9385 1.39339e+07  10.2505  9.86382
2021-11-29 14:05:31      9446 1.39339e+07  10.5391  10.1416
2021-11-29 14:05:32      9307 1.39339e+07  10.2843  9.89771
2021-11-29 14:05:33      9426 1.39339e+07  10.3701  9.97936
2021-11-29 14:05:34      9530 1.38381e+07  10.4994  10.1036
2021-11-29 14:05:35      9404 1.38381e+07  10.4994  10.1036
2021-11-29 14:05:36      9285 1.38381e+07  10.4058  10.0127
2021-11-29 14:05:37      9228 1.38381e+07    10.27  9.88179
2021-11-29 14:05:38      9277 1.38381e+07  10.1861   9.8022
2021-11-29 14:05:39      9312 1.38381e+07  10.2661  9.87717
2021-11-29 14:05:40      9265 1.38381e+07  10.2661  9.87717
2021-11-29 14:05:41      9339 1.38381e+07  10.2661  9.87717
2021-11-29 14:05:42      9410 1.38381e+07  10.3428  9.95214
2021-11-29 14:05:43      9328 1.39811e+07  10.3961   10.004
2021-11-29 14:05:44      9257 1.38591e+07  10.3408  9.95009
2021-11-29 14:05:45      9247 1.38591e+07  10.2635  9.87666
2021-11-29 14:05:46      9422 1.38591e+07  10.2635  9.87666
2021-11-29 14:05:47      9574 1.38591e+07   10.411  10.0194
2021-11-29 14:05:48      9449 1.38591e+07  10.5696  10.1694
2021-11-29 14:05:49      9405 1.38591e+07  10.5696  10.1694
2021-11-29 14:05:50      9345 1.38591e+07  10.3441  9.95368
2021-11-29 14:05:51      9391 1.38591e+07  10.4065  10.0138
2021-11-29 14:05:52      9390 1.38591e+07  10.4065  10.0138
2021-11-29 14:05:53      9346 1.38591e+07  10.4065  10.0138
2021-11-29 14:05:54      9284 1.38591e+07  10.4065  10.0138
2021-11-29 14:05:55      9392 1.38591e+07  10.2765  9.88847
2021-11-29 14:05:56      9397 1.38591e+07  10.2765  9.88847
2021-11-29 14:05:57      9408 1.38591e+07  10.4221  10.0287
