scalerS16b	IPM2C21A	IPM2C24A	
63098	1.38133e+07	73.008	70.0106
63191	1.38133e+07	73.3915	70.3906
63103	1.38133e+07	72.995	70.0106
63565	1.38133e+07	73.1965	70.1954
62555	1.38133e+07	72.618	69.6409
62721	1.34551e+07	72.1435	69.1993
59239	1.38115e+07	72.8455	69.8771
51423	1.38115e+07	61.6265	59.186
51991	1.38115e+07	59.878	57.4298
51801	1.38115e+07	59.6635	57.2039
51489	1.38115e+07	60.0665	57.5942
51424	1.38115e+07	59.787	57.3374
51729	1.38115e+07	59.1305	56.7007
51147	1.38115e+07	59.6115	57.1628
51772	1.38115e+07	59.735	57.2655
51449	1.38115e+07	59.735	57.2655
50971	1.38115e+07	59.15	56.7212
51567	1.38115e+07	58.9225	56.5055
52399	1.38115e+07	59.748	57.2963
51773	1.28278e+07	60.4695	57.9844
52413	1.3805e+07	60.0665	57.6147
51711	1.3805e+07	60.489	58.005
52296	1.3805e+07	59.761	57.3066
52061	1.3805e+07	60.3005	57.8304
51670	1.3805e+07	60.2095	57.7379
11302	1.3805e+07	59.6765	57.2347
143	1.3805e+07	20.865	19.9854
140	1.17637e+07	0	0
140	1.17637e+07	0	0
143	1.23045e+07	0	0
141	1.02567e+07	0	0
137	1.23906e+07	0	0
141	1.31226e+07	0	0
139	1.37848e+07	0	0
145	1.37848e+07	0	0
143	7.65676e+06	0	0
142	1.25698e+07	0	0
145	9.02541e+06	0	0
142	1.19572e+07	0	0
144	1.31358e+07	0	0
145	1.2228e+07	0	0
145	1.38031e+07	0	0
146	1.38031e+07	0	0
142	1.38031e+07	0	0
146	1.38031e+07	0	0
147	1.38031e+07	0	0
143	1.38031e+07	0	0
147	9.35342e+06	0	0
142	9.11948e+06	0	0
144	1.17562e+07	0	0
137	1.17562e+07	0	0
142	9.55541e+06	0	0
141	1.15138e+07	0	0
143	1.37664e+07	0	0
137	1.27945e+07	0	0
140	1.36835e+07	0	0
141	1.3193e+07	0	0
145	1.17686e+07	0	0
143	1.26992e+07	0	0
143	1.26992e+07	0	0
146	1.381e+07	0	0
143	1.381e+07	0	0
146	1.381e+07	0	0
148	1.381e+07	0	0
145	1.28374e+07	0	0
143	1.38164e+07	0	0
139	1.29451e+07	0	0
147	1.38127e+07	0	0
143	1.38127e+07	0	0
140	1.38127e+07	0	0
145	1.38127e+07	0	0
145	1.38127e+07	0	0
142	1.38127e+07	0	0
145	1.38127e+07	0	0
147	1.38127e+07	0	0
150	1.38127e+07	0	0
143	1.38127e+07	0	0
146	1.38127e+07	0	0
143	1.38127e+07	0	0
144	1.38127e+07	0	0
144	1.38127e+07	0	0
146	1.38127e+07	0	0
148	1.38127e+07	0	0
147	1.38127e+07	0	0
146	1.38127e+07	0	0
146	1.38127e+07	0	0
148	1.38127e+07	0	0
149	1.38127e+07	0	0
147	1.38127e+07	0	0
147	1.38127e+07	0	0
142	1.38127e+07	0	0
151	1.38127e+07	0	0
146	1.38127e+07	0	0
147	1.38127e+07	0	0
147	1.38127e+07	0	0
154	1.38127e+07	0	0
153	1.38127e+07	0	0
150	1.38127e+07	0	0
149	1.38127e+07	0	0
147	1.38127e+07	0	0
145	1.38127e+07	0	0
140	1.38127e+07	0	0
144	1.38127e+07	0	0
141	1.38127e+07	0	0
145	1.38127e+07	0	0
144	1.38127e+07	0	0
145	1.38127e+07	0	0
144	1.38127e+07	0	0
144	1.38127e+07	0	0
142	1.38127e+07	0	0
142	1.38127e+07	0	0
143	1.38127e+07	0	0
140	1.38127e+07	0	0
144	1.38127e+07	0	0
147	1.38127e+07	0	0
149	1.38127e+07	0	0
148	1.38127e+07	0	0
147	1.38127e+07	0	0
146	1.38127e+07	0	0
149	1.38127e+07	0	0
149	1.38127e+07	0	0
147	1.38127e+07	0	0
147	1.38127e+07	0	0
141	1.38127e+07	0	0
143	1.38127e+07	0	0
142	1.38127e+07	0	0
142	1.38127e+07	0	0
143	1.38127e+07	0	0
142	1.38127e+07	0	0
146	1.38127e+07	0	0
143	1.38127e+07	0	0
144	1.38127e+07	0	0
143	1.38127e+07	0	0
140	1.38127e+07	0	0
134	1.38127e+07	0	0
137	1.38127e+07	0	0
138	1.38127e+07	0	0
137	1.38127e+07	0	0
137	1.38127e+07	0	0
139	1.38127e+07	0	0
142	1.38127e+07	0	0
138	1.299e+07	0	0
141	1.38142e+07	0	0
141	1.38142e+07	0	0
143	1.38142e+07	0	0
140	1.38142e+07	0	0
140	1.38142e+07	0	0
143	1.38142e+07	0	0
141	1.38142e+07	0	0
144	1.38142e+07	0	0
144	1.38142e+07	0	0
144	1.38142e+07	0	0
147	1.38142e+07	0	0
142	1.38142e+07	0	0
144	1.38142e+07	0	0
147	1.30379e+07	0	0
150	1.2778e+07	0	0
146	1.38157e+07	0	0
148	1.38157e+07	0	0
148	1.38157e+07	0	0
146	1.38157e+07	0	0
141	1.38157e+07	0	0
144	1.38157e+07	0	0
148	1.38157e+07	0	0
146	1.38157e+07	0	0
152	1.36375e+07	0	0
147	1.38125e+07	0	0
150	1.38125e+07	0	0
143	1.38125e+07	0	0
142	1.38125e+07	0	0
141	1.38125e+07	0	0
144	1.38125e+07	0	0
143	1.38125e+07	0	0
146	1.38125e+07	0	0
149	1.38125e+07	0	0
146	1.38125e+07	0	0
145	1.38125e+07	0	0
141	1.38125e+07	0	0
141	1.38125e+07	0	0
140	1.38125e+07	0	0
145	1.38125e+07	0	0
138	1.38125e+07	0	0
138	1.38125e+07	0	0
144	1.38125e+07	0	0
143	1.38125e+07	0	0
141	1.38125e+07	0	0
138	1.38125e+07	0	0
135	1.38125e+07	0	0
141	1.38125e+07	0	0
141	1.38125e+07	0	0
140	1.38125e+07	0	0
137	1.38125e+07	0	0
2380	1.38125e+07	0	0
3728	1.38125e+07	1.95	1.5405
3745	1.38125e+07	3.9	3.081
3760	1.38125e+07	6.36597	5.48973
3724	1.38125e+07	6.6482	6.36868
3755	1.38125e+07	4.07972	5.97714
3681	1.38125e+07	4.07972	3.89798
7317	1.38125e+07	4.07972	3.89798
16646	1.38125e+07	12.3386	11.6991
16453	1.38125e+07	29.2942	18.1014
16786	1.38125e+07	29.2383	27.8348
16720	1.38125e+07	19.1412	27.2335
16677	1.38125e+07	19.1412	18.1779
20409	1.38125e+07	19.032	18.0855
27403	1.35631e+07	24.2385	23.0407
27630	1.38119e+07	31.5692	30.0012
37512	1.38119e+07	47.0665	29.9396
60759	1.38119e+07	42.1655	39.881
60751	1.38119e+07	69.8587	66.3827
60592	1.37414e+07	69.966	107.003
60181	1.37414e+07	69.888	67.3404
60181	1.37414e+07	69.0137	66.488
57651	1.37414e+07	68.1492	65.6407
52548	1.37414e+07	60.4403	58.2258
53339	1.37414e+07	61.3503	59.109
53375	1.37414e+07	61.75	59.489
53802	1.3658e+07	61.6427	59.3811
52710	1.38116e+07	61.126	58.8728
52529	1.38116e+07	60.9245	58.7033
53327	1.38116e+07	60.6418	58.4158
53274	1.38116e+07	61.347	59.1141
53256	1.38116e+07	61.568	59.3144
52966	1.38116e+07	61.1488	58.9139
51632	1.3721e+07	59.9885	57.7842
52344	1.3721e+07	60.1217	57.9125
52246	1.38152e+07	60.5897	58.3644
52262	1.38152e+07	60.2095	57.9844
52167	1.28763e+07	59.891	57.702
52293	1.38142e+07	60.0827	57.8714
52292	1.38142e+07	60.0243	57.8714
1982	1.38142e+07	48.854	47.0161
139	1.38142e+07	0.78	0.8216
145	1.38142e+07	0	0
138	1.38142e+07	0	0
136	1.38142e+07	0	0
135	1.38142e+07	0	0
139	1.38142e+07	0	0
134	1.38142e+07	0	0
134	1.38142e+07	0	0
138	1.38142e+07	0	0
137	1.38142e+07	0	0
140	1.38142e+07	0	0
140	1.38142e+07	0	0
143	1.38142e+07	0	0
144	1.38142e+07	0	0
140	1.38142e+07	0	0
141	1.38142e+07	0	0
141	1.38142e+07	0	0
143	1.38142e+07	0	0
139	1.38142e+07	0	0
142	1.38142e+07	0	0
142	1.38142e+07	0	0
143	1.38142e+07	0	0
139	1.33375e+07	0	0
142	1.38171e+07	0	0
140	1.38171e+07	0	0
138	1.38171e+07	0	0
139	1.32792e+07	0	0
139	1.38146e+07	0	0
139	1.38146e+07	0	0
135	1.38146e+07	0	0
133	1.38146e+07	0	0
132	1.32467e+07	0	0
134	1.38121e+07	0	0
133	1.38121e+07	0	0
134	1.38121e+07	0	0
136	1.38121e+07	0	0
137	1.38121e+07	0	0
135	1.38121e+07	0	0
132	1.38121e+07	0	0
134	1.38121e+07	0	0
135	1.38121e+07	0	0
137	1.38121e+07	0	0
137	1.38121e+07	0	0
136	1.38121e+07	0	0
134	1.38121e+07	0	0
135	1.38121e+07	0	0
136	1.38121e+07	0	0
138	1.38121e+07	0	0
142	1.38121e+07	0	0
140	1.38121e+07	0	0
139	1.38121e+07	0	0
137	1.38121e+07	0	0
139	1.38121e+07	0	0
135	1.38121e+07	0	0
137	1.38121e+07	0	0
137	1.38121e+07	0	0
136	1.38121e+07	0	0
135	1.38121e+07	0	0
138	1.38121e+07	0	0
133	1.38121e+07	0	0
135	1.38121e+07	0	0
131	1.38121e+07	0	0
133	1.38121e+07	0	0
135	1.38121e+07	0	0
135	1.38121e+07	0	0
137	1.38121e+07	0	0
132	1.38121e+07	0	0
134	1.38121e+07	0	0
133	1.38121e+07	0	0
137	1.38121e+07	0	0
137	1.38121e+07	0	0
141	1.38121e+07	0	0
136	1.38121e+07	0	0
136	1.38121e+07	0	0
141	1.38121e+07	0	0
138	1.38121e+07	0	0
143	1.38121e+07	0	0
140	1.38121e+07	0	0
140	1.38121e+07	0	0
139	1.38121e+07	0	0
142	1.38121e+07	0	0
141	1.38121e+07	0	0
144	1.38121e+07	0	0
142	1.38121e+07	0	0
139	1.38121e+07	0	0
141	1.38121e+07	0	0
139	1.38121e+07	0	0
138	1.29211e+07	0	0
137	1.37637e+07	0	0
136	1.37637e+07	0	0
136	1.37637e+07	0	0
136	1.37637e+07	0	0
139	1.37637e+07	0	0
137	1.37637e+07	0	0
141	1.37637e+07	0	0
139	1.37637e+07	0	0
139	1.37637e+07	0	0
138	1.37637e+07	0	0
143	1.37637e+07	0	0
140	1.37637e+07	0	0
143	1.37637e+07	0	0
144	1.37637e+07	0	0
142	1.37637e+07	0	0
141	1.37637e+07	0	0
141	1.37637e+07	0	0
143	1.37637e+07	0	0
142	1.37637e+07	0	0
141	1.37637e+07	0	0
142	1.37637e+07	0	0
141	1.37637e+07	0	0
146	1.37637e+07	0	0
146	1.37637e+07	0	0
145	1.37637e+07	0	0
142	1.37637e+07	0	0
144	1.37637e+07	0	0
140	1.37637e+07	0	0
139	1.37637e+07	0	0
137	1.37637e+07	0	0
139	1.37637e+07	0	0
141	1.37637e+07	0	0
137	1.37637e+07	0	0
136	1.37637e+07	0	0
138	1.37637e+07	0	0
137	1.37637e+07	0	0
137	1.37637e+07	0	0
140	1.37637e+07	0	0
139	1.37637e+07	0	0
140	1.37637e+07	0	0
139	1.37637e+07	0	0
139	1.37637e+07	0	0
137	1.37637e+07	0	0
140	1.37637e+07	0	0
142	1.37637e+07	0	0
140	1.37637e+07	0	0
134	1.37637e+07	0	0
134	1.37637e+07	0	0
139	1.37637e+07	0	0
135	1.37637e+07	0	0
138	1.37637e+07	0	0
134	1.37637e+07	0	0
138	1.37637e+07	0	0
133	1.37637e+07	0	0
136	1.37637e+07	0	0
135	1.37637e+07	0	0
138	1.37637e+07	0	0
133	1.37637e+07	0	0
135	1.37637e+07	0	0
134	1.37637e+07	0	0
135	1.37637e+07	0	0
135	1.37637e+07	0	0
136	1.37637e+07	0	0
132	1.37637e+07	0	0
136	1.37637e+07	0	0
137	1.37637e+07	0	0
137	1.37637e+07	0	0
137	1.37637e+07	0	0
137	1.37637e+07	0	0
143	1.3303e+07	0	0
139	1.38187e+07	0	0
139	1.38187e+07	0	0
138	1.38187e+07	0	0
143	1.38187e+07	0	0
144	1.38187e+07	0	0
147	1.38187e+07	0	0
140	1.38187e+07	0	0
141	1.38187e+07	0	0
141	1.38187e+07	0	0
144	1.38187e+07	0	0
144	1.38187e+07	0	0
140	1.38187e+07	0	0
141	1.38187e+07	0	0
139	1.38187e+07	0	0
139	1.38187e+07	0	0
134	1.38187e+07	0	0
136	1.38187e+07	0	0
134	1.38187e+07	0	0
132	1.38187e+07	0	0
136	1.38187e+07	0	0
137	1.38187e+07	0	0
140	1.38187e+07	0	0
135	1.38187e+07	0	0
136	1.38187e+07	0	0
138	1.38187e+07	0	0
140	1.38187e+07	0	0
141	1.38187e+07	0	0
140	1.38187e+07	0	0
136	1.38187e+07	0	0
138	1.28196e+07	0	0
134	1.38109e+07	0	0
137	1.38109e+07	0	0
137	1.38109e+07	0	0
135	1.38109e+07	0	0
139	1.38109e+07	0	0
140	1.38109e+07	0	0
143	1.38109e+07	0	0
140	1.38109e+07	0	0
143	1.38109e+07	0	0
143	1.38109e+07	0	0
140	1.38109e+07	0	0
142	1.38109e+07	0	0
143	1.38109e+07	0	0
143	1.38109e+07	0	0
142	1.38109e+07	0	0
139	1.38109e+07	0	0
141	1.38109e+07	0	0
144	1.38109e+07	0	0
143	1.38109e+07	0	0
136	1.38109e+07	0	0
144	1.38109e+07	0	0
139	1.38109e+07	0	0
139	1.38109e+07	0	0
136	1.38109e+07	0	0
142	1.38109e+07	0	0
141	1.38109e+07	0	0
141	1.38109e+07	0	0
140	1.38109e+07	0	0
138	1.38109e+07	0	0
137	1.38109e+07	0	0
1524	1.38109e+07	0	0
3752	1.38109e+07	0	0
3779	1.38109e+07	0.78	0.6162
3778	1.38109e+07	1.95	1.5405
3762	1.38109e+07	3.9	3.081
3803	1.38109e+07	6.39691	5.50821
3760	1.38109e+07	6.6196	6.28062
3749	1.38109e+07	4.15188	6.0973
3774	1.38109e+07	4.15188	3.918
15150	1.38109e+07	4.0872	3.918
15150	1.38109e+07	4.2341	4.03406
16311	1.38109e+07	15.339	14.6224
16405	1.38109e+07	28.6442	27.3336
16331	1.38109e+07	29.3007	26.7559
16423	1.38109e+07	18.616	17.6747
27065	1.38109e+07	18.6771	17.7337
27064	1.38109e+07	27.4248	25.9497
26964	1.38109e+07	31.2195	29.6315
58370	1.38109e+07	46.3385	29.4338
59567	1.38109e+07	51.5645	48.9032
60275	1.38109e+07	69.446	65.8846
61198	1.38109e+07	69.1535	105.535
59857	1.38109e+07	69.8783	67.3147
51799	1.38109e+07	69.8783	67.2634
52352	1.38109e+07	64.7822	62.3697
51567	1.38109e+07	60.2518	58.0204
52450	1.38109e+07	59.8617	57.6558
51467	1.38109e+07	59.9625	57.7533
21370	1.38109e+07	59.488	57.2912
136	1.38109e+07	58.396	56.2591
135	1.38109e+07	8.57675	8.13898
134	1.38109e+07	0	0
138	1.38109e+07	0	0
137	1.38109e+07	0	0
138	1.38109e+07	0	0
141	1.38109e+07	0	0
140	1.38109e+07	0	0
139	1.38109e+07	0	0
140	1.38109e+07	0	0
140	1.38109e+07	0	0
142	1.38109e+07	0	0
142	1.38109e+07	0	0
137	1.38109e+07	0	0
135	1.38109e+07	0	0
143	1.38109e+07	0	0
139	1.38109e+07	0	0
141	1.38109e+07	0	0
139	1.38109e+07	0	0
141	1.38109e+07	0	0
2164	1.38109e+07	0	0
3773	1.38109e+07	0	0
3804	1.38109e+07	1.95	1.5405
3805	1.38109e+07	3.9	3.081
