        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2021-11-11 14:00:36     71015 1.38092e+07  81.6725  78.3293
2021-11-11 14:00:37     71332 1.38092e+07   82.264  78.8941
2021-11-11 14:00:38     70928 1.38092e+07  81.9325   78.586
2021-11-11 14:00:39     71429 1.38092e+07   82.602  79.2228
2021-11-11 14:00:40     70704 1.38092e+07   82.069   78.699
2021-11-11 14:00:41     71388 1.38092e+07   82.381  79.0071
2021-11-11 14:00:42     71164 1.38092e+07   82.576  79.2022
2021-11-11 14:00:43     70792 1.38092e+07   81.562  78.2163
2021-11-11 14:00:44     70844 1.38092e+07  82.5825  79.2022
2021-11-11 14:00:45     69887 1.38092e+07  81.4515  78.1136
2021-11-11 14:00:46     71125 1.38092e+07   81.055  77.7336
2021-11-11 14:00:47     71204 1.38092e+07  82.1275  78.7709
2021-11-11 14:00:48     70824 1.38092e+07     81.9   78.545
2021-11-11 14:00:49     71086 1.38092e+07   81.965  78.6271
2021-11-11 14:00:50     71184 1.38092e+07  82.1665  78.8017
2021-11-11 14:00:51     71079 1.38092e+07   82.446  79.0687
2021-11-11 14:00:52     70126 1.38092e+07  82.1665  78.8017
2021-11-11 14:00:53     62018 1.38092e+07  79.9565  76.6758
2021-11-11 14:00:54     61796 1.38092e+07   70.759  67.8642
2021-11-11 14:00:55     61221 1.38092e+07  71.5845  68.6549
2021-11-11 14:00:56     61105 1.38092e+07   70.499  67.6177
2021-11-11 14:00:57     61674 1.38092e+07  70.7655  67.8539
2021-11-11 14:00:58     61212 1.38092e+07   71.461   68.542
2021-11-11 14:00:59     60899 1.38092e+07    70.85  67.9463
2021-11-11 14:01:00     61306 1.38092e+07  70.5705  67.6793
2021-11-11 14:01:01     61381 1.38092e+07   71.019  68.1106
2021-11-11 14:01:02     60933 1.38092e+07  70.5185  67.6279
2021-11-11 14:01:03     61245 1.38092e+07  70.4275  67.5458
2021-11-11 14:01:04     61891 1.38092e+07  70.7655  67.8642
2021-11-11 14:01:05     61659 1.38092e+07    71.63  68.6858
2021-11-11 14:01:06     61943 1.38092e+07  71.0775  68.1723
2021-11-11 14:01:07     61943 1.38092e+07   71.643  68.7063
2021-11-11 14:01:08     62294 1.38092e+07  71.9875  69.0349
2021-11-11 14:01:09     61877 1.29688e+07    71.89  68.9322
2021-11-11 14:01:10     62028 1.38102e+07   71.292  68.3674
2021-11-11 14:01:11     61919 1.38102e+07  71.8705  68.9425
2021-11-11 14:01:12     61658 1.38102e+07   70.967  68.0696
2021-11-11 14:01:13     62151 1.38102e+07    72.02   69.076
2021-11-11 14:01:14     61652 1.38102e+07    71.89  68.9528
2021-11-11 14:01:15     61942 1.38102e+07  71.9485  69.0041
2021-11-11 14:01:16     62623 1.38102e+07  71.7405  68.7987
2021-11-11 14:01:17     61201 1.38102e+07   71.864   68.922
2021-11-11 14:01:18     61895 1.38102e+07  70.3495  67.4636
2021-11-11 14:01:19     61807 1.38102e+07  71.7535   68.809
2021-11-11 14:01:20     62350 1.38102e+07   71.643  68.7166
2021-11-11 14:01:21     61513 1.38102e+07   71.578  68.6344
2021-11-11 14:01:22     62507 1.38102e+07  71.9225  68.9836
2021-11-11 14:01:23     62219 1.38102e+07   72.384  69.4149
2021-11-11 14:01:24     62761 1.38102e+07   71.864  68.9117
2021-11-11 14:01:25     62445 1.38102e+07   72.228  69.2609
2021-11-11 14:01:26     62462 1.38102e+07   72.878  69.8976
2021-11-11 14:01:27     62402 1.30324e+07   72.267  69.3122
2021-11-11 14:01:28     62779  1.3573e+07  72.0915  69.1376
2021-11-11 14:01:29     62882 1.38133e+07   72.436  69.4663
2021-11-11 14:01:30     62384 1.38133e+07   72.605  69.6306
2021-11-11 14:01:31     62374 1.38133e+07  72.5465  69.6306
2021-11-11 14:01:32     62945 1.38133e+07  71.9095  68.9631
2021-11-11 14:01:33     62834 1.38133e+07   72.527  69.5587
2021-11-11 14:01:34     63290 1.38133e+07   72.891  69.8976
2021-11-11 14:01:35     63826 1.38133e+07   73.086  70.1133
2021-11-11 14:01:36     63377 1.38133e+07   73.697  70.6679
2021-11-11 14:01:37     63077 1.38133e+07   73.476  70.4625
2021-11-11 14:01:38     63077 1.38133e+07  72.7675  69.7846
2021-11-11 14:01:39     62976 1.38133e+07  72.9755    69.99
2021-11-11 14:01:40     63234 1.38133e+07   72.514  69.5484
2021-11-11 14:01:41     63098 1.38133e+07   73.008  70.0106
2021-11-11 14:01:42     63191 1.38133e+07  73.3915  70.3906
2021-11-11 14:01:43     63103 1.38133e+07   72.995  70.0106
2021-11-11 14:01:44     63565 1.38133e+07  73.1965  70.1954
2021-11-11 14:01:45     62555 1.38133e+07   72.618  69.6409
2021-11-11 14:01:46     62721 1.34551e+07  72.1435  69.1993
2021-11-11 14:01:47     59239 1.38115e+07  72.8455  69.8771
2021-11-11 14:01:48     51423 1.38115e+07  61.6265   59.186
2021-11-11 14:01:49     51991 1.38115e+07   59.878  57.4298
2021-11-11 14:01:50     51801 1.38115e+07  59.6635  57.2039
2021-11-11 14:01:51     51489 1.38115e+07  60.0665  57.5942
2021-11-11 14:01:52     51424 1.38115e+07   59.787  57.3374
2021-11-11 14:01:53     51729 1.38115e+07  59.1305  56.7007
2021-11-11 14:01:54     51147 1.38115e+07  59.6115  57.1628
2021-11-11 14:01:55     51772 1.38115e+07   59.735  57.2655
2021-11-11 14:01:56     51449 1.38115e+07   59.735  57.2655
2021-11-11 14:01:57     50971 1.38115e+07    59.15  56.7212
2021-11-11 14:01:58     51567 1.38115e+07  58.9225  56.5055
2021-11-11 14:01:59     52399 1.38115e+07   59.748  57.2963
2021-11-11 14:02:00     51773 1.28278e+07  60.4695  57.9844
2021-11-11 14:02:01     52413  1.3805e+07  60.0665  57.6147
2021-11-11 14:02:02     51711  1.3805e+07   60.489   58.005
2021-11-11 14:02:03     52296  1.3805e+07   59.761  57.3066
2021-11-11 14:02:04     52061  1.3805e+07  60.3005  57.8304
2021-11-11 14:02:05     51670  1.3805e+07  60.2095  57.7379
2021-11-11 14:02:06     11302  1.3805e+07  59.6765  57.2347
2021-11-11 14:02:07       143  1.3805e+07   20.865  19.9854
2021-11-11 14:02:08       140 1.17637e+07        0        0
2021-11-11 14:02:09       140 1.17637e+07        0        0
2021-11-11 14:02:10       143 1.23045e+07        0        0
2021-11-11 14:02:11       141 1.02567e+07        0        0
2021-11-11 14:02:12       137 1.23906e+07        0        0
2021-11-11 14:02:13       141 1.31226e+07        0        0
2021-11-11 14:02:14       139 1.37848e+07        0        0
2021-11-11 14:02:15       145 1.37848e+07        0        0
2021-11-11 14:02:16       143 7.65676e+06        0        0
2021-11-11 14:02:17       142 1.25698e+07        0        0
2021-11-11 14:02:18       145 9.02541e+06        0        0
2021-11-11 14:02:19       142 1.19572e+07        0        0
2021-11-11 14:02:20       144 1.31358e+07        0        0
2021-11-11 14:02:21       145  1.2228e+07        0        0
2021-11-11 14:02:22       145 1.38031e+07        0        0
2021-11-11 14:02:23       146 1.38031e+07        0        0
2021-11-11 14:02:24       142 1.38031e+07        0        0
2021-11-11 14:02:25       146 1.38031e+07        0        0
2021-11-11 14:02:26       147 1.38031e+07        0        0
2021-11-11 14:02:27       143 1.38031e+07        0        0
2021-11-11 14:02:28       147 9.35342e+06        0        0
2021-11-11 14:02:29       142 9.11948e+06        0        0
2021-11-11 14:02:30       144 1.17562e+07        0        0
2021-11-11 14:02:31       137 1.17562e+07        0        0
2021-11-11 14:02:32       142 9.55541e+06        0        0
2021-11-11 14:02:33       141 1.15138e+07        0        0
2021-11-11 14:02:34       143 1.37664e+07        0        0
2021-11-11 14:02:35       137 1.27945e+07        0        0
2021-11-11 14:02:36       140 1.36835e+07        0        0
2021-11-11 14:02:37       141  1.3193e+07        0        0
2021-11-11 14:02:38       145 1.17686e+07        0        0
2021-11-11 14:02:39       143 1.26992e+07        0        0
2021-11-11 14:02:40       143 1.26992e+07        0        0
2021-11-11 14:02:41       146   1.381e+07        0        0
2021-11-11 14:02:42       143   1.381e+07        0        0
2021-11-11 14:02:43       146   1.381e+07        0        0
2021-11-11 14:02:44       148   1.381e+07        0        0
2021-11-11 14:02:45       145 1.28374e+07        0        0
2021-11-11 14:02:46       143 1.38164e+07        0        0
2021-11-11 14:02:47       139 1.29451e+07        0        0
2021-11-11 14:02:48       147 1.38127e+07        0        0
2021-11-11 14:02:49       143 1.38127e+07        0        0
2021-11-11 14:02:50       140 1.38127e+07        0        0
2021-11-11 14:02:51       145 1.38127e+07        0        0
2021-11-11 14:02:52       145 1.38127e+07        0        0
2021-11-11 14:02:53       142 1.38127e+07        0        0
2021-11-11 14:02:54       145 1.38127e+07        0        0
2021-11-11 14:02:55       147 1.38127e+07        0        0
2021-11-11 14:02:56       150 1.38127e+07        0        0
2021-11-11 14:02:57       143 1.38127e+07        0        0
2021-11-11 14:02:58       146 1.38127e+07        0        0
2021-11-11 14:02:59       143 1.38127e+07        0        0
2021-11-11 14:03:00       144 1.38127e+07        0        0
2021-11-11 14:03:01       144 1.38127e+07        0        0
2021-11-11 14:03:02       146 1.38127e+07        0        0
2021-11-11 14:03:03       148 1.38127e+07        0        0
2021-11-11 14:03:04       147 1.38127e+07        0        0
2021-11-11 14:03:05       146 1.38127e+07        0        0
2021-11-11 14:03:06       146 1.38127e+07        0        0
2021-11-11 14:03:07       148 1.38127e+07        0        0
2021-11-11 14:03:08       149 1.38127e+07        0        0
2021-11-11 14:03:09       147 1.38127e+07        0        0
2021-11-11 14:03:10       147 1.38127e+07        0        0
