        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2021-11-18 17:51:32        95 1.38339e+07        0        0
2021-11-18 17:51:33        91 1.38339e+07        0        0
2021-11-18 17:51:34        92 1.38339e+07        0        0
2021-11-18 17:51:35        92 1.38339e+07        0        0
2021-11-18 17:51:36        90 1.38339e+07        0        0
2021-11-18 17:51:37        90 1.38339e+07        0        0
2021-11-18 17:51:38       285 1.38339e+07        0        0
2021-11-18 17:51:39       840 1.38339e+07        0        0
2021-11-18 17:51:40       849 1.38339e+07     1.95   0.6162
2021-11-18 17:51:41       849 1.38339e+07      3.9   1.5405
2021-11-18 17:51:42       838 1.38339e+07      7.8    3.081
2021-11-18 17:51:43       847 1.38339e+07  17.8275    6.162
2021-11-18 17:51:44       850 1.38339e+07  20.0187   15.405
2021-11-18 17:51:45       832 1.38339e+07  19.8939  19.2254
2021-11-18 17:51:46       839 1.38339e+07  12.7881  18.9615
2021-11-18 17:51:47       825 1.38339e+07   12.688  12.3281
2021-11-18 17:51:48       841 1.38339e+07  12.7517  12.0837
2021-11-18 17:51:49       840 1.38339e+07  12.7517  12.3168
2021-11-18 17:51:50       843 1.38339e+07  12.8999  12.3168
2021-11-18 17:51:51       848 1.38339e+07  12.8999  12.4164
2021-11-18 17:51:52       825 1.38339e+07  12.8999  12.4164
2021-11-18 17:51:53       818 1.38339e+07  12.5203  12.1587
2021-11-18 17:51:54       835 1.38339e+07  12.5203  11.9913
2021-11-18 17:51:55       833 1.38339e+07  12.8401  12.1309
2021-11-18 17:51:56       829 1.38339e+07  12.6555  12.2665
2021-11-18 17:51:57       829 1.38339e+07  12.6555  12.1422
2021-11-18 17:51:58       823 1.38339e+07  12.6555  12.1422
2021-11-18 17:51:59       826 1.38339e+07  12.5515  12.1422
2021-11-18 17:52:00       826 1.38339e+07  12.6763  12.0847
2021-11-18 17:52:01       825 1.38339e+07    12.61  12.1587
2021-11-18 17:52:02       827 1.38339e+07    12.61  12.1073
2021-11-18 17:52:03       833 1.38339e+07    12.61   12.018
2021-11-18 17:52:04       853 1.38339e+07  12.7231  12.1135
2021-11-18 17:52:05       836 1.38339e+07  13.0039  12.4421
2021-11-18 17:52:06       842 1.38339e+07  12.7205  12.3384
2021-11-18 17:52:07       838 1.38339e+07  12.7205  12.1648
2021-11-18 17:52:08       835 1.38339e+07  12.7205  12.2634
2021-11-18 17:52:09       838 1.38339e+07  12.7205  12.1422
2021-11-18 17:52:10       825 1.38339e+07  12.7205  12.2624
2021-11-18 17:52:11       841 1.38339e+07  12.5398  12.1248
2021-11-18 17:52:12       841 1.38339e+07  12.6958  12.1248
2021-11-18 17:52:13       844 1.38339e+07  12.7699  12.1802
2021-11-18 17:52:14       845 1.38339e+07  12.7699  12.2942
2021-11-18 17:52:15       843 1.38339e+07  12.7699  12.2942
2021-11-18 17:52:16       843 1.38339e+07  12.8648  12.2942
2021-11-18 17:52:17       841 1.38339e+07  12.8648  12.2942
2021-11-18 17:52:18       840 1.38339e+07  12.8648  12.3795
2021-11-18 17:52:19       833 1.38339e+07  12.8648  12.3004
2021-11-18 17:52:20       836 1.38339e+07    12.61  12.2059
2021-11-18 17:52:21       826 1.38339e+07  12.7816  12.2059
2021-11-18 17:52:22       834 1.38339e+07  12.6087  12.1484
2021-11-18 17:52:23       831 1.38339e+07  12.7023  12.1484
2021-11-18 17:52:24       842 1.38339e+07  12.7023  12.1484
2021-11-18 17:52:25       833 1.38339e+07  12.7894  12.2675
2021-11-18 17:52:26       827 1.38339e+07  12.6425  12.2172
2021-11-18 17:52:27       832 1.38339e+07  12.6425  12.1052
2021-11-18 17:52:28       835 1.38339e+07  12.7699  12.1617
2021-11-18 17:52:29       835 1.38339e+07  12.7699  12.2778
2021-11-18 17:52:30       841 1.38339e+07  12.7699  12.1679
2021-11-18 17:52:31       834 1.39351e+07  12.9272  12.4051
2021-11-18 17:52:32       829 1.38325e+07  12.7088  12.2901
2021-11-18 17:52:33       816 1.38325e+07  12.6191  12.1802
2021-11-18 17:52:34       835 1.38325e+07  12.4072  11.9851
2021-11-18 17:52:35       830 1.38325e+07  12.7582  11.9851
2021-11-18 17:52:36       825 1.38325e+07  12.6529   12.248
2021-11-18 17:52:37       836 1.38325e+07  12.6529  12.1114
2021-11-18 17:52:38       834 1.38325e+07  12.7114  12.1114
2021-11-18 17:52:39       828 1.38325e+07  12.7114  12.1823
2021-11-18 17:52:40       830 1.38325e+07  12.5645  12.1258
2021-11-18 17:52:41       839 1.38325e+07   12.649  12.1258
2021-11-18 17:52:42       828 1.36622e+07   12.649  12.1258
2021-11-18 17:52:43       828 1.36622e+07   12.649  12.2655
2021-11-18 17:52:44       828   1.382e+07  12.5281  12.0231
2021-11-18 17:52:45       835   1.382e+07  12.7621  12.1268
2021-11-18 17:52:46       832 1.37208e+07  12.5931  12.1268
2021-11-18 17:52:47       842 1.38131e+07  12.8232  12.2049
2021-11-18 17:52:48       834 1.38131e+07  12.8232  12.3189
2021-11-18 17:52:49       821 1.38131e+07  12.6412  12.2172
2021-11-18 17:52:50       827 1.38131e+07  12.4852  11.9882
2021-11-18 17:52:51       830 1.38131e+07  12.5879  12.0929
2021-11-18 17:52:52       839 1.38131e+07  12.6776  12.0929
2021-11-18 17:52:53       850 1.36555e+07  12.9636  12.2952
2021-11-18 17:52:54       838 1.38198e+07  12.8492  12.4534
2021-11-18 17:52:55       840 1.38198e+07  12.7517  12.2244
2021-11-18 17:52:56       844 1.38198e+07  12.7517  12.2244
2021-11-18 17:52:57       866 1.38198e+07  12.9064   12.285
2021-11-18 17:52:58       838 1.38198e+07   13.117  12.5335
2021-11-18 17:52:59       841 1.38198e+07  12.7413  12.3908
2021-11-18 17:53:00       842 1.38198e+07  12.8765  12.2326
2021-11-18 17:53:01       842 1.38198e+07  12.7361  12.3209
2021-11-18 17:53:02       845 1.38198e+07  12.8609  12.3209
2021-11-18 17:53:03       832 1.38198e+07  12.8609  12.3209
2021-11-18 17:53:04       847 1.38198e+07  12.7634  12.2275
2021-11-18 17:53:05       837 1.38198e+07  12.9415  12.4021
2021-11-18 17:53:06       827 1.38198e+07  12.7673  12.3322
2021-11-18 17:53:07       840 1.38198e+07  12.6399  12.1463
2021-11-18 17:53:08       820 1.38198e+07    12.87  12.2952
2021-11-18 17:53:09       819 1.38198e+07   12.571  12.1936
2021-11-18 17:53:10       824 1.38198e+07   12.571  12.0765
2021-11-18 17:53:11       828 1.38198e+07   12.571  12.0765
2021-11-18 17:53:12       816 1.38198e+07  12.7322  12.0765
2021-11-18 17:53:13       824 1.38198e+07   12.545  12.1905
2021-11-18 17:53:14       824 1.38198e+07  12.6113  11.9974
2021-11-18 17:53:15       824 1.38198e+07  12.6113  12.0703
2021-11-18 17:53:16       820 1.38198e+07  12.5086  12.0703
2021-11-18 17:53:17       828 1.38198e+07  12.6139  12.0703
2021-11-18 17:53:18       834 1.39322e+07  12.7634  12.2141
2021-11-18 17:53:19       850  1.3812e+07  13.0377  12.3209
2021-11-18 17:53:20       829  1.3812e+07  12.8063  12.4986
2021-11-18 17:53:21       836  1.3812e+07  12.7088  12.1638
2021-11-18 17:53:22       829  1.3812e+07  12.6217  12.2377
2021-11-18 17:53:23       843  1.3812e+07  12.8817   12.132
2021-11-18 17:53:24       846  1.3812e+07  12.8817  12.3825
2021-11-18 17:53:25       835  1.3812e+07  12.8817  12.3825
2021-11-18 17:53:26       837  1.3812e+07  12.8817  12.2644
2021-11-18 17:53:27       839  1.3812e+07  12.8128  12.3486
2021-11-18 17:53:28       824  1.3812e+07  12.8128  12.2952
2021-11-18 17:53:29       826  1.3812e+07  12.5671  12.1094
2021-11-18 17:53:30       845  1.3812e+07  12.6763  12.1094
2021-11-18 17:53:31       841  1.3812e+07  12.9038  12.3096
2021-11-18 17:53:32       837  1.3812e+07  12.8479  12.3096
2021-11-18 17:53:33       825  1.3812e+07  12.7478  12.2449
2021-11-18 17:53:34       827  1.3812e+07  12.5359  12.1854
2021-11-18 17:53:35       826  1.3812e+07  12.5359  11.9697
