scalerS16b	IPM2C21A	IPM2C24A	
226	1.39122e+07	0	0
227	1.39122e+07	0	0
228	1.37784e+07	0	0
228	1.38788e+07	0	0
227	1.38788e+07	0	0
228	1.38788e+07	0	0
227	1.38788e+07	0	0
230	1.38788e+07	0	0
232	1.38788e+07	0	0
231	1.38788e+07	0	0
297	1.38788e+07	0	0
626	1.38788e+07	0	0.831382
638	1.38788e+07	1.95	3.081
618	1.38788e+07	3.9	6.162
618	1.38788e+07	7.16755	8.30535
622	1.38788e+07	8.40222	7.78671
634	1.38788e+07	8.06845	5.14578
614	1.38788e+07	5.1441	4.99122
610	1.38788e+07	5.1441	4.99122
615	1.38788e+07	5.1441	4.99122
614	1.38788e+07	5.02645	4.87722
616	1.38788e+07	5.08235	4.9296
620	1.38788e+07	5.19935	5.04257
617	1.38788e+07	5.1142	4.95836
621	1.37074e+07	5.1142	4.95836
606	1.38833e+07	5.17595	5.02049
617	1.38833e+07	5.17595	5.02049
622	1.38833e+07	5.17595	5.02049
602	1.38833e+07	5.17595	5.02049
591	1.38833e+07	4.8789	4.73293
600	1.38833e+07	4.9608	4.81098
603	1.38833e+07	4.9608	4.81098
610	1.38833e+07	5.10445	4.95065
614	1.38833e+07	5.10445	4.95065
607	1.38833e+07	5.01605	4.86439
611	1.38833e+07	5.01605	4.86439
591	1.37633e+07	5.01605	4.86439
594	1.29826e+07	4.8633	4.7165
600	1.38491e+07	4.8633	4.7165
606	1.38491e+07	4.8633	4.7165
609	1.38491e+07	4.99265	4.84282
614	1.38491e+07	4.99265	4.84282
614	1.37762e+07	5.15385	4.99738
606	1.38643e+07	5.05375	4.90136
602	1.38643e+07	4.9907	4.84025
602	1.38643e+07	4.9907	4.84025
613	1.38643e+07	4.9907	4.84025
600	1.38643e+07	5.05635	4.90392
619	1.38643e+07	5.1454	4.98968
601	1.38643e+07	5.0947	4.98968
605	1.38643e+07	5.0323	4.88133
597	1.38643e+07	4.9244	4.77709
598	1.38643e+07	4.9244	4.77709
601	1.38643e+07	4.8646	4.71855
598	1.38643e+07	5.03165	4.88082
600	1.38643e+07	4.97315	4.82331
588	1.38643e+07	4.7762	4.63485
595	1.38643e+07	4.91335	4.76579
611	1.38643e+07	4.91335	4.76579
610	1.38643e+07	5.05895	4.90701
598	1.38643e+07	5.05895	4.90701
665	1.38643e+07	4.98225	4.83255
1803	1.38643e+07	10.4806	10.1842
1773	1.38643e+07	20.8748	20.2458
1785	1.38643e+07	31.1012	30.2616
1804	1.38643e+07	20.488	29.1822
1771	1.38643e+07	20.67	20.0599
1763	1.38643e+07	20.4945	19.8853
1781	1.38643e+07	20.1604	19.5592
1738	1.38643e+07	20.3541	19.7466
1766	1.38643e+07	20.176	19.5772
1740	1.38643e+07	20.0772	19.4848
1752	1.38643e+07	20.3593	19.7543
1773	1.38643e+07	20.1565	19.5592
1786	1.38643e+07	20.2787	19.6748
1795	1.38643e+07	20.4347	19.8288
1795	1.38643e+07	20.1461	19.5515
1759	1.38643e+07	20.1461	19.5515
1756	1.38643e+07	20.0603	19.4642
1749	1.38643e+07	20.3463	19.7441
1767	1.37498e+07	20.0551	19.4591
1792	1.38743e+07	20.709	20.0933
1733	1.38743e+07	20.2553	19.6542
1768	1.39969e+07	20.0161	19.4257
1742	1.38693e+07	20.3814	19.7697
1759	1.38693e+07	20.098	19.5079
1806	1.38693e+07	20.3424	19.7441
1761	1.38693e+07	20.4815	19.875
1705	1.38693e+07	19.9888	19.3872
1671	1.38693e+07	19.3245	18.7556
1624	1.38693e+07	18.5796	18.0264
1631	1.38693e+07	18.5796	18.0803
1634	1.38693e+07	18.3729	17.8262
1650	1.38693e+07	19.1165	18.5502
