        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2022-01-24 18:02:42       221 1.38685e+07        0        0
2022-01-24 18:02:43       218 1.33856e+07        0        0
2022-01-24 18:02:44       223 1.38879e+07        0        0
2022-01-24 18:02:45       225 1.37747e+07        0        0
2022-01-24 18:02:46       223 1.27565e+07        0        0
2022-01-24 18:02:47       220 1.34989e+07        0        0
2022-01-24 18:02:48       218 1.37179e+07        0        0
2022-01-24 18:02:49       226  1.3879e+07        0        0
2022-01-24 18:02:50       221  1.3879e+07        0        0
2022-01-24 18:02:51       222  1.3879e+07        0        0
2022-01-24 18:02:52       224  1.3879e+07        0        0
2022-01-24 18:02:53       223  1.3879e+07        0        0
2022-01-24 18:02:54       225  1.3879e+07        0        0
2022-01-24 18:02:55       225  1.3879e+07        0        0
2022-01-24 18:02:56       227 1.36481e+07        0        0
2022-01-24 18:02:57       226  1.3877e+07        0        0
2022-01-24 18:02:58       222 1.37526e+07        0        0
2022-01-24 18:02:59       222 1.37526e+07        0        0
2022-01-24 18:03:00       223 1.38676e+07        0        0
2022-01-24 18:03:01       227 1.38676e+07        0        0
2022-01-24 18:03:02       227 1.38676e+07        0        0
2022-01-24 18:03:03       228 1.38676e+07        0        0
2022-01-24 18:03:04       227 1.38676e+07        0        0
2022-01-24 18:03:05       222 1.38676e+07        0        0
2022-01-24 18:03:06       225 1.34785e+07        0        0
2022-01-24 18:03:07       221 1.38812e+07        0        0
2022-01-24 18:03:08       222 1.38812e+07        0        0
2022-01-24 18:03:09       219 1.28238e+07        0        0
2022-01-24 18:03:10       223 1.38912e+07        0        0
2022-01-24 18:03:11       222 1.09508e+07        0        0
2022-01-24 18:03:12       216 1.27239e+07        0        0
2022-01-24 18:03:13       216 1.38598e+07        0        0
2022-01-24 18:03:14       215  1.3174e+07        0        0
2022-01-24 18:03:15       220  1.3174e+07        0        0
2022-01-24 18:03:16       220 1.30718e+07        0        0
2022-01-24 18:03:17       221 1.37952e+07        0        0
2022-01-24 18:03:18       224 1.38919e+07        0        0
2022-01-24 18:03:19       224 1.38919e+07        0        0
2022-01-24 18:03:20       221 1.38919e+07        0        0
2022-01-24 18:03:21       223 1.15507e+07        0        0
2022-01-24 18:03:22       225 1.33673e+07        0        0
2022-01-24 18:03:23       223 1.33673e+07        0        0
2022-01-24 18:03:24       221 1.38418e+07        0        0
2022-01-24 18:03:25       222 1.33164e+07        0        0
2022-01-24 18:03:26       222 1.38968e+07        0        0
2022-01-24 18:03:27       223 1.38968e+07        0        0
2022-01-24 18:03:28      6962 1.38968e+07        0        0
2022-01-24 18:03:29      6962 1.38968e+07        0        0
2022-01-24 18:03:30     31093 1.37533e+07     0.78   1.5405
2022-01-24 18:03:31     29084  1.3878e+07     1.95    3.081
2022-01-24 18:03:32     29518  1.3878e+07      3.9    6.162
2022-01-24 18:03:33     29530  1.3878e+07      7.8   15.405
2022-01-24 18:03:34     30293 1.37639e+07     19.5    30.81
2022-01-24 18:03:35     29550 1.37639e+07       39  51.1261
2022-01-24 18:03:36     30372 1.38758e+07  53.8785  50.2665
2022-01-24 18:03:37     29574 1.38758e+07  50.9178  33.2234
2022-01-24 18:03:38     36916 1.36101e+07  33.9463  32.8614
2022-01-24 18:03:39     39159 1.38803e+07  43.5175  42.1712
2022-01-24 18:03:40     38744 1.34406e+07   45.123  43.7066
2022-01-24 18:03:41     61897 1.38692e+07   44.499  43.0981
2022-01-24 18:03:42     75824 1.38692e+07  71.2562  69.0093
2022-01-24 18:03:43     76548 1.38692e+07  87.4153  133.782
2022-01-24 18:03:44     72891 1.38692e+07  142.961  128.683
2022-01-24 18:03:45     76821 1.38692e+07  84.8965  81.9957
2022-01-24 18:03:46     71537 1.38692e+07  87.1715  84.1832
2022-01-24 18:03:47     71208 1.38692e+07  83.9215  80.9892
2022-01-24 18:03:48     70393 1.38692e+07   81.185  78.4012
2022-01-24 18:03:49     71242 1.34218e+07   81.991  79.1817
2022-01-24 18:03:50     72211 1.38535e+07  82.5175  79.6952
2022-01-24 18:03:51     69774 1.38535e+07  81.6725  78.8736
2022-01-24 18:03:52     70903 1.29057e+07   82.186  79.3666
2022-01-24 18:03:53     72574 1.37121e+07   80.912  78.1444
2022-01-24 18:03:54     71338 1.38827e+07  82.7385  79.9109
2022-01-24 18:03:55     72256 1.36545e+07  82.9075  80.0238
2022-01-24 18:03:56     71087 1.33468e+07   83.304  80.4552
2022-01-24 18:03:57     70072 1.33468e+07   81.666  78.8736
2022-01-24 18:03:58     71435 1.38263e+07   82.277  79.4693
2022-01-24 18:03:59     72073 1.38263e+07   82.043   79.233
2022-01-24 18:04:00     72073 1.38263e+07  82.4395  79.6028
2022-01-24 18:04:01     71531  1.3676e+07  82.2705  79.4898
2022-01-24 18:04:02     69228 1.38625e+07  81.0875   78.319
2022-01-24 18:04:03     68996 1.33304e+07  80.4635  77.7028
2022-01-24 18:04:04     71898 1.37552e+07  79.8135  77.0969
2022-01-24 18:04:05     69801 1.36548e+07  81.5945  78.7812
2022-01-24 18:04:06     71823 1.36548e+07  81.5945  78.7812
2022-01-24 18:04:07     70824 1.38829e+07  81.9065  79.0995
2022-01-24 18:04:08     70334 1.38829e+07  82.4135  79.5925
2022-01-24 18:04:09     71387 1.38829e+07   80.873  78.1033
2022-01-24 18:04:10     71392 1.36531e+07   82.251  79.4384
2022-01-24 18:04:11     69203 1.38801e+07  81.5035  78.7093
2022-01-24 18:04:12     68484 1.38801e+07  81.1135  78.3293
2022-01-24 18:04:13     70673 1.37264e+07   79.313  76.5834
2022-01-24 18:04:14     71145 1.37264e+07  80.8665  78.0931
2022-01-24 18:04:15     70182 1.38376e+07  81.5035  78.7298
2022-01-24 18:04:16     70798 1.38376e+07   81.276  78.4731
2022-01-24 18:04:17     69022 1.38376e+07   82.758  79.9211
2022-01-24 18:04:18     70223 1.38376e+07  79.0075  76.2856
2022-01-24 18:04:19     71736 1.38376e+07  80.8275   78.052
2022-01-24 18:04:20     68613 1.36046e+07  81.7765  78.9763
2022-01-24 18:04:21     72430  1.3861e+07  80.3465  77.6207
2022-01-24 18:04:22     72521 1.36791e+07   82.485  79.6644
2022-01-24 18:04:23     70939 1.36791e+07   82.992  80.1368
2022-01-24 18:04:24     71308 1.28133e+07    83.07   80.219
2022-01-24 18:04:25     71724 1.05984e+07   82.069  79.2639
2022-01-24 18:04:26     69607 1.31347e+07  81.9325  79.1201
2022-01-24 18:04:27     70967 1.38879e+07   81.406  78.6066
2022-01-24 18:04:28     70982 1.38879e+07  81.6465  78.8531
2022-01-24 18:04:29     70703 1.38879e+07  81.8805   79.079
2022-01-24 18:04:30     71413 1.33245e+07  80.9055  78.1342
2022-01-24 18:04:31     71413 1.33245e+07  81.7115  78.9044
2022-01-24 18:04:32     71036 1.37568e+07   82.485  79.6644
2022-01-24 18:04:33     71461 1.37568e+07   82.719  79.8903
2022-01-24 18:04:34     71338 1.38489e+07   81.354  78.5655
2022-01-24 18:04:35     71428 1.38489e+07   82.355  79.5309
2022-01-24 18:04:36     72104 1.38489e+07  82.9335  80.0855
2022-01-24 18:04:37     70013 1.36085e+07  81.6725  78.8736
2022-01-24 18:04:38     71727 1.37432e+07  81.2045  78.4012
2022-01-24 18:04:39     68974 1.37432e+07  81.4255  78.6374
2022-01-24 18:04:40     68998 1.35308e+07   80.015  77.2612
2022-01-24 18:04:41     68781 1.38894e+07  78.4745  75.7926
2022-01-24 18:04:42     70394 1.38894e+07  80.5415   77.785
2022-01-24 18:04:43     69504 1.38121e+07  80.1515   77.405
2022-01-24 18:04:44     71173 1.38121e+07  81.1265  78.3396
2022-01-24 18:04:45     70486 1.38121e+07   81.705  78.9044
2022-01-24 18:04:46     69875 1.38121e+07  81.6205  78.8223
2022-01-24 18:04:47     71596 1.38121e+07  80.3855  77.6309
2022-01-24 18:04:48     69031 1.38877e+07    81.51  78.7195
2022-01-24 18:04:49     71190 1.33352e+07  80.2555   77.518
2022-01-24 18:04:50     70253 1.37915e+07  81.3735   78.586
2022-01-24 18:04:51     72702 1.38847e+07  81.9975  79.1817
2022-01-24 18:04:52     69750 1.36232e+07  83.8955  80.9995
2022-01-24 18:04:53     58603  1.3254e+07   82.017  79.2125
2022-01-24 18:04:54     58871 1.38477e+07  70.5965  68.2031
2022-01-24 18:04:55     60636 1.36933e+07  68.6595  66.2928
2022-01-24 18:04:56     60041 1.26968e+07  68.5555  66.1901
2022-01-24 18:04:57     57778 1.38275e+07     68.9  66.5291
2022-01-24 18:04:58     53017 1.38275e+07   68.289  65.9539
2022-01-24 18:04:59     53130 1.38275e+07   63.232  61.0654
2022-01-24 18:05:00     53222  1.3255e+07  61.8865  59.7406
2022-01-24 18:05:01     52395 1.34573e+07   60.918  58.8163
2022-01-24 18:05:02     52395 1.34573e+07   60.606  58.5185
2022-01-24 18:05:03     53607  1.3809e+07  62.0425  59.9357
2022-01-24 18:05:04     47914  1.3338e+07  58.3115  56.3001
2022-01-24 18:05:05     50789 1.35931e+07   56.368  54.4207
2022-01-24 18:05:06     49480 1.38375e+07  57.2975  55.3245
2022-01-24 18:05:07     49528 1.38375e+07   57.096  55.1294
2022-01-24 18:05:08     47571 1.38375e+07    57.46  55.4683
2022-01-24 18:05:09     48758 1.36986e+07   55.068  53.1781
2022-01-24 18:05:10     45338 1.33248e+07  54.7885  52.9008
2022-01-24 18:05:11     46238  1.1886e+07   53.391  51.5349
2022-01-24 18:05:12     46839 1.38333e+07  53.2415  51.4013
2022-01-24 18:05:13     47711 1.38333e+07  53.8785  52.0278
2022-01-24 18:05:14     46606 1.36645e+07   54.184  52.2948
2022-01-24 18:05:15     47302 1.38876e+07  53.6055  51.7711
2022-01-24 18:05:16     46216 1.38876e+07   54.067  52.2024
2022-01-24 18:05:17     46351 1.38876e+07   54.249   52.377
2022-01-24 18:05:18     45747 1.37641e+07  53.1375  51.3192
2022-01-24 18:05:19     43962 1.37641e+07   52.624  50.8262
2022-01-24 18:05:20     45773 1.38826e+07   51.181  49.4398
2022-01-24 18:05:21     46877  1.4644e+07   52.364  50.5797
2022-01-24 18:05:22     46242 1.38844e+07  54.0605  52.2024
2022-01-24 18:05:23     45565 1.30343e+07  53.1765  51.3295
2022-01-24 18:05:24     44311 1.38867e+07   52.819  51.0214
2022-01-24 18:05:25     44931 1.26937e+07   51.519  49.7376
2022-01-24 18:05:26     43664 1.32993e+07   51.025  49.2755
2022-01-24 18:05:27     45555 1.39303e+07    50.57  48.8133
2022-01-24 18:05:28     44435 1.37813e+07  52.0195  50.2408
2022-01-24 18:05:29     44923 1.33022e+07   51.701  49.9225
2022-01-24 18:05:30     43728 1.38013e+07   51.701  49.9738
2022-01-24 18:05:31     43919 1.39245e+07   50.726  48.9674
2022-01-24 18:05:32     43243 1.37442e+07   50.947  49.2036
2022-01-24 18:05:33     43243 1.37442e+07   50.401  48.6593
2022-01-24 18:05:34     43595 1.37442e+07  50.1475  48.4128
2022-01-24 18:05:35     43477 1.32739e+07   49.686  47.9609
2022-01-24 18:05:36     44953 1.35759e+07   51.311  49.5425
2022-01-24 18:05:37     44508 1.38799e+07   51.311  49.5425
2022-01-24 18:05:38     43866 1.31597e+07  51.0965  49.3371
2022-01-24 18:05:39     44223 1.37085e+07   50.375   48.649
2022-01-24 18:05:40     42436 1.34358e+07  50.5245  48.7928
2022-01-24 18:05:41     45329 1.35172e+07  49.5625  47.8685
2022-01-24 18:05:42     43853 1.28275e+07  51.6295  49.8506
2022-01-24 18:05:43     43297 1.37925e+07   50.336  48.5976
2022-01-24 18:05:44     43777 1.36081e+07  49.7705  48.0636
2022-01-24 18:05:45     45232 1.36081e+07   50.765   49.029
2022-01-24 18:05:46     44465 1.31681e+07  51.5385  49.7581
2022-01-24 18:05:47     43971 1.33191e+07  51.7985  50.0354
2022-01-24 18:05:48     44649 1.35944e+07  50.7065  48.9571
2022-01-24 18:05:49     44148 1.31185e+07   51.207  49.4398
2022-01-24 18:05:50     42842 1.36032e+07    50.05  48.3306
2022-01-24 18:05:51     45018  1.3095e+07    50.83  49.0803
2022-01-24 18:05:52     45284 1.17738e+07   51.298  49.4911
2022-01-24 18:05:53     44370 1.38572e+07   52.637  50.8262
2022-01-24 18:05:54     44255  1.3154e+07   50.999  49.2549
2022-01-24 18:05:55     44471 1.30651e+07   50.323  48.5976
2022-01-24 18:05:56     45111 1.38798e+07   52.117  50.3435
2022-01-24 18:05:57     44381 1.37916e+07   51.597  49.8095
2022-01-24 18:05:58     44730 1.35943e+07  50.9145  49.1522
2022-01-24 18:05:59     43927 1.38197e+07   51.168  49.4192
2022-01-24 18:06:00     45105 1.38197e+07  51.4345  49.6657
2022-01-24 18:06:01     44241  1.3891e+07    51.35  49.5733
2022-01-24 18:06:02     46029  1.3891e+07  50.8235  49.0803
2022-01-24 18:06:03     44308  1.3891e+07   52.091  50.2819
2022-01-24 18:06:04     44308  1.3891e+07  51.5775  49.7992
2022-01-24 18:06:05     44453  1.3891e+07  51.3955  49.6246
2022-01-24 18:06:06     44069   1.378e+07   51.558   49.789
2022-01-24 18:06:07     44296 1.38799e+07  50.5375   48.803
2022-01-24 18:06:08     32959 1.38799e+07  49.4195  47.7144
2022-01-24 18:06:09     28565 1.35276e+07  34.2095  32.9872
2022-01-24 18:06:10     29149 1.38308e+07    33.15  23.7494
2022-01-24 18:06:11     28877 1.38308e+07  33.0265  31.8935
