scalerS16b	IPM2C21A	IPM2C24A	
69228	1.38625e+07	81.0875	78.319
68996	1.33304e+07	80.4635	77.7028
71898	1.37552e+07	79.8135	77.0969
69801	1.36548e+07	81.5945	78.7812
71823	1.36548e+07	81.5945	78.7812
70824	1.38829e+07	81.9065	79.0995
70334	1.38829e+07	82.4135	79.5925
71387	1.38829e+07	80.873	78.1033
71392	1.36531e+07	82.251	79.4384
69203	1.38801e+07	81.5035	78.7093
68484	1.38801e+07	81.1135	78.3293
70673	1.37264e+07	79.313	76.5834
71145	1.37264e+07	80.8665	78.0931
70182	1.38376e+07	81.5035	78.7298
70798	1.38376e+07	81.276	78.4731
69022	1.38376e+07	82.758	79.9211
70223	1.38376e+07	79.0075	76.2856
71736	1.38376e+07	80.8275	78.052
68613	1.36046e+07	81.7765	78.9763
72430	1.3861e+07	80.3465	77.6207
72521	1.36791e+07	82.485	79.6644
70939	1.36791e+07	82.992	80.1368
71308	1.28133e+07	83.07	80.219
71724	1.05984e+07	82.069	79.2639
69607	1.31347e+07	81.9325	79.1201
70967	1.38879e+07	81.406	78.6066
70982	1.38879e+07	81.6465	78.8531
70703	1.38879e+07	81.8805	79.079
71413	1.33245e+07	80.9055	78.1342
71413	1.33245e+07	81.7115	78.9044
71036	1.37568e+07	82.485	79.6644
71461	1.37568e+07	82.719	79.8903
71338	1.38489e+07	81.354	78.5655
71428	1.38489e+07	82.355	79.5309
72104	1.38489e+07	82.9335	80.0855
70013	1.36085e+07	81.6725	78.8736
71727	1.37432e+07	81.2045	78.4012
68974	1.37432e+07	81.4255	78.6374
68998	1.35308e+07	80.015	77.2612
68781	1.38894e+07	78.4745	75.7926
70394	1.38894e+07	80.5415	77.785
69504	1.38121e+07	80.1515	77.405
71173	1.38121e+07	81.1265	78.3396
70486	1.38121e+07	81.705	78.9044
69875	1.38121e+07	81.6205	78.8223
71596	1.38121e+07	80.3855	77.6309
69031	1.38877e+07	81.51	78.7195
71190	1.33352e+07	80.2555	77.518
70253	1.37915e+07	81.3735	78.586
72702	1.38847e+07	81.9975	79.1817
69750	1.36232e+07	83.8955	80.9995
58603	1.3254e+07	82.017	79.2125
58871	1.38477e+07	70.5965	68.2031
60636	1.36933e+07	68.6595	66.2928
60041	1.26968e+07	68.5555	66.1901
57778	1.38275e+07	68.9	66.5291
53017	1.38275e+07	68.289	65.9539
53130	1.38275e+07	63.232	61.0654
53222	1.3255e+07	61.8865	59.7406
52395	1.34573e+07	60.918	58.8163
52395	1.34573e+07	60.606	58.5185
53607	1.3809e+07	62.0425	59.9357
47914	1.3338e+07	58.3115	56.3001
50789	1.35931e+07	56.368	54.4207
49480	1.38375e+07	57.2975	55.3245
49528	1.38375e+07	57.096	55.1294
47571	1.38375e+07	57.46	55.4683
48758	1.36986e+07	55.068	53.1781
45338	1.33248e+07	54.7885	52.9008
46238	1.1886e+07	53.391	51.5349
46839	1.38333e+07	53.2415	51.4013
47711	1.38333e+07	53.8785	52.0278
46606	1.36645e+07	54.184	52.2948
47302	1.38876e+07	53.6055	51.7711
46216	1.38876e+07	54.067	52.2024
46351	1.38876e+07	54.249	52.377
45747	1.37641e+07	53.1375	51.3192
43962	1.37641e+07	52.624	50.8262
45773	1.38826e+07	51.181	49.4398
46877	1.4644e+07	52.364	50.5797
46242	1.38844e+07	54.0605	52.2024
45565	1.30343e+07	53.1765	51.3295
44311	1.38867e+07	52.819	51.0214
44931	1.26937e+07	51.519	49.7376
43664	1.32993e+07	51.025	49.2755
45555	1.39303e+07	50.57	48.8133
44435	1.37813e+07	52.0195	50.2408
44923	1.33022e+07	51.701	49.9225
43728	1.38013e+07	51.701	49.9738
43919	1.39245e+07	50.726	48.9674
43243	1.37442e+07	50.947	49.2036
43243	1.37442e+07	50.401	48.6593
43595	1.37442e+07	50.1475	48.4128
43477	1.32739e+07	49.686	47.9609
