        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2022-01-24 08:55:25       220 1.39112e+07        0        0
2022-01-24 08:55:26       221 1.39112e+07        0        0
2022-01-24 08:55:27       218 1.39112e+07        0        0
2022-01-24 08:55:28       226 1.39112e+07        0        0
2022-01-24 08:55:29       221  1.3716e+07        0        0
2022-01-24 08:55:30       222 1.38746e+07        0        0
2022-01-24 08:55:31       221 1.38746e+07        0        0
2022-01-24 08:55:32       225 1.07311e+07        0        0
2022-01-24 08:55:33       225 1.38331e+07        0        0
2022-01-24 08:55:34       225 1.39073e+07        0        0
2022-01-24 08:55:35       229 1.37461e+07        0        0
2022-01-24 08:55:36       227 1.38272e+07        0        0
2022-01-24 08:55:37       229  1.2785e+07        0        0
2022-01-24 08:55:38       227 1.38911e+07        0        0
2022-01-24 08:55:39       226 1.38911e+07        0        0
2022-01-24 08:55:40       224 1.38911e+07        0        0
2022-01-24 08:55:41       228 1.38911e+07        0        0
2022-01-24 08:55:42       228 1.38911e+07        0        0
2022-01-24 08:55:43       224 1.36082e+07        0        0
2022-01-24 08:55:44       228 1.39146e+07        0        0
2022-01-24 08:55:45       230 1.39146e+07        0        0
2022-01-24 08:55:46       232 1.39146e+07        0        0
2022-01-24 08:55:47       229 1.39146e+07        0        0
2022-01-24 08:55:48       303 1.39146e+07        0        0
2022-01-24 08:55:49       384 1.39146e+07     0.78   0.6162
2022-01-24 08:55:50       381 1.39146e+07     1.95   1.5405
2022-01-24 08:55:51       377  1.3645e+07      3.9    3.081
2022-01-24 08:55:52       375  1.2139e+07  6.67394  5.73323
2022-01-24 08:55:53       378 1.38971e+07  7.13505  6.78719
2022-01-24 08:55:54       373 1.38971e+07  4.52335  6.61593
2022-01-24 08:55:55       380 1.38971e+07   4.3888  4.18862
2022-01-24 08:55:56       379 1.38971e+07  4.52238  4.31443
2022-01-24 08:55:57       380 1.38971e+07  4.52238  4.31443
2022-01-24 08:55:58       377 1.38971e+07  4.52238  4.31443
2022-01-24 08:55:59       380 1.35748e+07  4.37937   4.1763
2022-01-24 08:56:00       383 1.39058e+07  4.56203  4.35191
2022-01-24 08:56:01       386 1.39058e+07  4.56203  4.35191
2022-01-24 08:56:02       384 1.39058e+07  4.66472   4.4505
2022-01-24 08:56:03       386 1.39058e+07  4.66472   4.4505
2022-01-24 08:56:04       390 1.37972e+07  4.66472   4.4505
2022-01-24 08:56:05       393 1.39144e+07  4.86167  4.64409
2022-01-24 08:56:06       392 1.39144e+07  5.00695  4.78171
2022-01-24 08:56:07       401 1.39144e+07  5.00695  4.78171
2022-01-24 08:56:08       412 1.32179e+07  5.00695  4.78171
2022-01-24 08:56:09       414 1.28578e+07   5.3196  5.08108
2022-01-24 08:56:10       423 1.39038e+07  5.48567  5.24129
2022-01-24 08:56:11       413 1.37737e+07  5.63713  5.38559
2022-01-24 08:56:12       415 1.38986e+07  5.63713  5.38559
2022-01-24 08:56:13       415 1.38986e+07   5.5328  5.28751
2022-01-24 08:56:14       416 1.35516e+07   5.5328  5.28751
2022-01-24 08:56:15       412 1.39016e+07  5.47983  5.23719
2022-01-24 08:56:16       420 1.39016e+07   5.3547    5.116
2022-01-24 08:56:17       417 1.37761e+07  5.56238  5.31575
2022-01-24 08:56:18       418 1.30016e+07   5.4288  5.18686
2022-01-24 08:56:19       414 1.37556e+07   5.4288  5.18686
2022-01-24 08:56:20       419 1.38578e+07   5.4288  5.18686
2022-01-24 08:56:21       417 1.38578e+07  5.49965  5.25413
2022-01-24 08:56:22       419 1.38578e+07  5.49965  5.25413
2022-01-24 08:56:23       411 1.36311e+07  5.43335  5.19148
2022-01-24 08:56:24       410 1.38745e+07  5.33357  5.09546
2022-01-24 08:56:25       416 1.38745e+07  5.38492  5.14578
2022-01-24 08:56:26       420 1.36144e+07  5.54645  5.29881
2022-01-24 08:56:27       415 1.39243e+07  5.54645  5.29881
2022-01-24 08:56:28       415 1.39243e+07  5.54645  5.29881
2022-01-24 08:56:29       414 1.39243e+07  5.54645  5.29881
2022-01-24 08:56:30       413 1.38116e+07  5.54645  5.29881
2022-01-24 08:56:31       408  1.3909e+07  5.43465  5.19148
2022-01-24 08:56:32       415 1.37623e+07  5.43465  5.19148
2022-01-24 08:56:33       414 1.39012e+07  5.54645  5.29932
2022-01-24 08:56:34       410 1.39012e+07  5.43237   5.1884
2022-01-24 08:56:35       409 1.39012e+07  5.32253  5.08622
2022-01-24 08:56:36       409 1.34683e+07  5.32253  5.08622
2022-01-24 08:56:37       410 1.33153e+07  5.25395  5.01844
2022-01-24 08:56:38       417  1.3882e+07  5.25395  5.01844
2022-01-24 08:56:39       417  1.3882e+07  5.44895  5.20381
2022-01-24 08:56:40       234 1.36428e+07  5.44895  5.20381
2022-01-24 08:56:41       230 1.39111e+07  1.35135  1.28991
2022-01-24 08:56:42       225 1.39111e+07        0        0
2022-01-24 08:56:43       228 1.37585e+07        0        0
2022-01-24 08:56:44       228 1.37585e+07        0        0
2022-01-24 08:56:45       226 1.39008e+07        0        0
2022-01-24 08:56:46       231 1.39008e+07        0        0
2022-01-24 08:56:47       230 1.36983e+07        0        0
2022-01-24 08:56:48       229  1.3574e+07        0        0
2022-01-24 08:56:49       231  1.3912e+07        0        0
2022-01-24 08:56:50       230 1.34834e+07        0        0
2022-01-24 08:56:51       231 1.39098e+07        0        0
2022-01-24 08:56:52       227 1.39098e+07        0        0
2022-01-24 08:56:53       230 1.39098e+07        0        0
2022-01-24 08:56:54       232  1.3552e+07        0        0
2022-01-24 08:56:55       236 1.39219e+07        0        0
2022-01-24 08:56:56       240 1.39219e+07        0        0
2022-01-24 08:56:57       239 1.39219e+07        0        0
2022-01-24 08:56:58       238 1.39219e+07        0        0
2022-01-24 08:56:59       241 1.39219e+07        0        0
2022-01-24 08:57:00       238 1.03507e+07        0        0
2022-01-24 08:57:01       239 1.37932e+07        0        0
2022-01-24 08:57:02       363 1.37932e+07        0        0
2022-01-24 08:57:03       432 1.39127e+07     0.78   0.6162
2022-01-24 08:57:04       430 1.31484e+07     1.95   1.5405
2022-01-24 08:57:05       432 1.31484e+07      3.9    3.081
2022-01-24 08:57:06       434 1.38916e+07  7.48319    6.162
2022-01-24 08:57:07       431 1.38916e+07   9.4471   9.0489
2022-01-24 08:57:08       432 1.32255e+07   9.0259  8.63091
2022-01-24 08:57:09       422  1.3892e+07  5.72975  5.47442
2022-01-24 08:57:10       421  1.3892e+07   5.6017  5.35272
2022-01-24 08:57:11       423  1.3892e+07   5.5224  5.27673
2022-01-24 08:57:12       423  1.3892e+07  5.61925  5.36864
2022-01-24 08:57:13       425  1.3892e+07  5.61925  5.36864
2022-01-24 08:57:14       427  1.3892e+07  5.69855  5.44567
2022-01-24 08:57:15       427  1.3892e+07   5.6017  5.35118
2022-01-24 08:57:16       417  1.3801e+07   5.6017  5.35118
2022-01-24 08:57:17       416 1.37307e+07   5.4678  5.22384
2022-01-24 08:57:18       422 1.39085e+07   5.4678  5.22384
2022-01-24 08:57:19       421 1.36581e+07  5.53215  5.28494
2022-01-24 08:57:20       415 1.33985e+07  5.53215  5.28494
2022-01-24 08:57:21       415 1.37905e+07  5.36965  5.12986
2022-01-24 08:57:22       423 1.37905e+07  5.45025  5.20586
2022-01-24 08:57:23       417 1.37905e+07  5.59715  5.34708
2022-01-24 08:57:24       416 1.36067e+07   5.5211  5.27364
2022-01-24 08:57:25       418  1.3906e+07   5.4041  5.16324
2022-01-24 08:57:26       416 1.27944e+07   5.4574  5.16324
2022-01-24 08:57:27       418 1.27944e+07  5.40475  5.16324
2022-01-24 08:57:28       420 1.38042e+07  5.40475  5.16324
2022-01-24 08:57:29       426 1.39044e+07   5.4847  5.23873
2022-01-24 08:57:30       426  1.2228e+07  5.57635  5.32808
2022-01-24 08:57:31       415 1.39023e+07  5.57635  5.32808
2022-01-24 08:57:32       414 1.39023e+07  5.41255  5.17146
2022-01-24 08:57:33       419 1.39023e+07  5.32025  5.08262
2022-01-24 08:57:34       415 1.39023e+07  5.38785  5.14732
2022-01-24 08:57:35       412 1.39023e+07  5.30595  5.06722
2022-01-24 08:57:36       416 1.39023e+07  5.30595  5.06722
2022-01-24 08:57:37       420 1.39023e+07  5.41125   5.1694
2022-01-24 08:57:38       419 1.39023e+07  5.51525  5.26902
2022-01-24 08:57:39       424 1.39023e+07  5.51525  5.26902
2022-01-24 08:57:40       416 1.39023e+07  5.51525  5.26902
2022-01-24 08:57:41       416 1.39023e+07  5.51525  5.26902
2022-01-24 08:57:42       416 1.39023e+07    5.395  5.15349
2022-01-24 08:57:43       420 1.39023e+07    5.395  5.15349
2022-01-24 08:57:44       420 1.37987e+07  5.55555  5.30702
2022-01-24 08:57:45       415 1.33693e+07  5.55555  5.30702
2022-01-24 08:57:46       415 1.33693e+07  5.55555  5.30702
2022-01-24 08:57:47       410 1.12415e+07   5.4574  5.21408
2022-01-24 08:57:48       412 1.35374e+07  5.32935  5.08878
2022-01-24 08:57:49       419 1.36983e+07  5.43985  5.19611
2022-01-24 08:57:50       417 1.37964e+07  5.43985  5.19611
2022-01-24 08:57:51       416 1.39117e+07  5.43985  5.19611
2022-01-24 08:57:52       415 1.39117e+07   5.3872  5.14578
2022-01-24 08:57:53       416 1.39117e+07   5.4834   5.2377
2022-01-24 08:57:54       423 1.39117e+07    5.356    5.116
2022-01-24 08:57:55       420 1.39117e+07  5.43595  5.19508
2022-01-24 08:57:56       418 1.33382e+07  5.34625  5.10368
2022-01-24 08:57:57       422 1.38021e+07  5.34625  5.10368
2022-01-24 08:57:58       423 1.39151e+07   5.5237  5.27827
2022-01-24 08:57:59       423 1.38227e+07   5.4288  5.18584
2022-01-24 08:58:00       419 1.38227e+07   5.4288  5.18584
2022-01-24 08:58:01       418 1.32231e+07   5.4288  5.18584
2022-01-24 08:58:02       428 1.39469e+07   5.5224  5.27621
2022-01-24 08:58:03       421 1.39469e+07   5.5224  5.27621
2022-01-24 08:58:04       423 1.39469e+07   5.3781  5.13911
2022-01-24 08:58:05       422 1.39469e+07   5.3781  5.13911
2022-01-24 08:58:06       421 1.39469e+07   5.3781  5.13911
2022-01-24 08:58:07       422 1.39469e+07   5.3781  5.13911
2022-01-24 08:58:08       420 1.38583e+07   5.5107  5.26389
2022-01-24 08:58:09       419 1.36012e+07  5.43855  5.19508
2022-01-24 08:58:10       427 1.39048e+07  5.43855  5.19508
2022-01-24 08:58:11       425 1.39048e+07  5.56985  5.32191
2022-01-24 08:58:12       424 1.39048e+07  5.56985  5.32191
2022-01-24 08:58:13       425 1.39048e+07  5.56985  5.32191
2022-01-24 08:58:14       423 1.39048e+07  5.64655  5.39637
2022-01-24 08:58:15       430 1.39048e+07   5.5549    5.306
2022-01-24 08:58:16       431 1.39048e+07   5.6303  5.37891
2022-01-24 08:58:17       431 1.39048e+07   5.7291  5.47442
2022-01-24 08:58:18       427 1.36487e+07  5.59065  5.34245
2022-01-24 08:58:19       422 1.39251e+07  5.53085  5.28289
2022-01-24 08:58:20       420 1.39251e+07   5.4587  5.21408
2022-01-24 08:58:21       416 1.39251e+07   5.3443  5.10419
2022-01-24 08:58:22       424 1.37333e+07   5.4028  5.16119
2022-01-24 08:58:23       424 1.38771e+07  5.58415  5.33578
2022-01-24 08:58:24       417 1.38771e+07  5.53085  5.28289
2022-01-24 08:58:25       423 1.38771e+07  5.53085  5.28289
2022-01-24 08:58:26       423 1.33651e+07   5.4769  5.23205
2022-01-24 08:58:27       420 1.38968e+07   5.4769  5.23205
2022-01-24 08:58:28       417 1.38968e+07  5.42425  5.23205
2022-01-24 08:58:29       415 1.38968e+07  5.42425  5.23205
2022-01-24 08:58:30       418 1.38968e+07  5.42425  5.23205
2022-01-24 08:58:31       415 1.38968e+07  5.52045  5.23205
2022-01-24 08:58:32       410 1.38968e+07   5.4535  5.23205
2022-01-24 08:58:33       409 1.38968e+07  5.36445  5.12422
2022-01-24 08:58:34       409 1.38968e+07  5.36445  5.12422
2022-01-24 08:58:35       412 1.38968e+07  5.36445  5.12422
2022-01-24 08:58:36       423 1.38968e+07  5.53865  5.29059
2022-01-24 08:58:37       437 1.38968e+07  5.77915  5.52321
2022-01-24 08:58:38       460 1.38968e+07  6.17695  5.90782
2022-01-24 08:58:39       457 1.38968e+07  6.62155  6.33094
2022-01-24 08:58:40       458 1.38968e+07  6.73465  6.44186
2022-01-24 08:58:41       459 1.38968e+07  6.82305  6.52453
2022-01-24 08:58:42       460 1.38968e+07  6.82305  6.52453
2022-01-24 08:58:43       461 1.35995e+07  6.82305  6.52453
2022-01-24 08:58:44       499 1.39119e+07  6.82305  6.52453
2022-01-24 08:58:45       533 1.39119e+07   7.7519  7.41648
2022-01-24 08:58:46       562 1.39119e+07   8.4396   8.0753
2022-01-24 08:58:47       580 1.39119e+07  9.77795  9.36419
2022-01-24 08:58:48       580 1.39119e+07  10.3019  9.86279
2022-01-24 08:58:49       584 1.39119e+07  10.4806   10.041
2022-01-24 08:58:50       585 1.39119e+07  10.3461  9.91055
