        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2022-01-24 08:40:00       214 1.38752e+07        0        0
2022-01-24 08:40:01       214 1.37763e+07        0        0
2022-01-24 08:40:02       217 1.37763e+07        0        0
2022-01-24 08:40:03       215 1.38794e+07        0        0
2022-01-24 08:40:04       219 1.38794e+07        0        0
2022-01-24 08:40:05       220 1.38794e+07        0        0
2022-01-24 08:40:06       214 1.38794e+07        0        0
2022-01-24 08:40:07       211 1.38794e+07        0        0
2022-01-24 08:40:08       209 1.38051e+07        0        0
2022-01-24 08:40:09       213 1.39112e+07        0        0
2022-01-24 08:40:10       216 1.39112e+07        0        0
2022-01-24 08:40:11      3663 1.34689e+07        0        0
2022-01-24 08:40:12      5176 1.36079e+07        0 0.809379
2022-01-24 08:40:13      5176 1.36079e+07     1.95    3.081
2022-01-24 08:40:14      5228 1.39149e+07      3.9    6.162
2022-01-24 08:40:15      5183 1.37487e+07   7.5413  9.04402
2022-01-24 08:40:16      5113 1.38517e+07  9.20075    8.368
2022-01-24 08:40:17      5044 1.38517e+07    8.684  5.34708
2022-01-24 08:40:18      5028 1.38517e+07   5.6017  5.34708
2022-01-24 08:40:19      4926 1.38517e+07   5.6017  5.34708
2022-01-24 08:40:20      4999 1.38517e+07   5.4054  5.16427
2022-01-24 08:40:21      4933 1.38517e+07    5.525  5.27878
2022-01-24 08:40:22      4984 1.38517e+07   5.4535  5.20946
2022-01-24 08:40:23      4854 1.38517e+07   5.4535  5.20946
2022-01-24 08:40:24      4875 1.40183e+07   5.3846  5.14578
2022-01-24 08:40:25      4731  1.3796e+07   5.3846  5.14578
2022-01-24 08:40:26      4827  1.3796e+07  5.19285   4.9599
2022-01-24 08:40:27      4808 1.36402e+07   5.3027  5.06465
2022-01-24 08:40:28      4679 1.31575e+07    5.239  5.00354
2022-01-24 08:40:29      4769 1.37903e+07    5.239  5.00354
2022-01-24 08:40:30      4924 1.37903e+07    5.239  5.00354
2022-01-24 08:40:31      4760 1.34966e+07   5.4015  5.16119
2022-01-24 08:40:32      4763 1.38895e+07  5.26565  5.03076
2022-01-24 08:40:33      4760 1.38895e+07  5.26565  5.03076
2022-01-24 08:40:34      4727 1.38895e+07  5.18115   4.9486
2022-01-24 08:40:35      4824 1.35235e+07   5.2468  5.01125
2022-01-24 08:40:36      4836 1.34166e+07   5.2468  5.01125
2022-01-24 08:40:37      4634 1.39026e+07   5.2468  5.01125
