214	1.38752e+07	0	0
214	1.37763e+07	0	0
217	1.37763e+07	0	0
215	1.38794e+07	0	0
219	1.38794e+07	0	0
220	1.38794e+07	0	0
214	1.38794e+07	0	0
211	1.38794e+07	0	0
209	1.38051e+07	0	0
213	1.39112e+07	0	0
216	1.39112e+07	0	0
3663	1.34689e+07	0	0
5176	1.36079e+07	0	0.809379
5176	1.36079e+07	1.95	3.081
5228	1.39149e+07	3.9	6.162
5183	1.37487e+07	7.5413	9.04402
5113	1.38517e+07	9.20075	8.368
5044	1.38517e+07	8.684	5.34708
5028	1.38517e+07	5.6017	5.34708
4926	1.38517e+07	5.6017	5.34708
4999	1.38517e+07	5.4054	5.16427
4933	1.38517e+07	5.525	5.27878
4984	1.38517e+07	5.4535	5.20946
4854	1.38517e+07	5.4535	5.20946
4875	1.40183e+07	5.3846	5.14578
4731	1.3796e+07	5.3846	5.14578
4827	1.3796e+07	5.19285	4.9599
4808	1.36402e+07	5.3027	5.06465
4679	1.31575e+07	5.239	5.00354
4769	1.37903e+07	5.239	5.00354
4924	1.37903e+07	5.239	5.00354
4760	1.34966e+07	5.4015	5.16119
4763	1.38895e+07	5.26565	5.03076
4760	1.38895e+07	5.26565	5.03076
4727	1.38895e+07	5.18115	4.9486
4824	1.35235e+07	5.2468	5.01125
4836	1.34166e+07	5.2468	5.01125
4634	1.39026e+07	5.2468	5.01125
4694	1.37799e+07	5.16945	4.93833
4770	1.39049e+07	5.2286	4.99481
4700	1.39049e+07	5.1714	4.9373
4731	1.37967e+07	5.22795	4.99276
4776	1.38802e+07	5.17075	4.93936
4735	1.38802e+07	5.17075	4.93936
4735	1.38802e+07	5.22925	4.99481
4648	1.38802e+07	5.22925	4.99481
4708	1.37215e+07	5.13955	4.90803
4781	1.37215e+07	5.13955	4.90803
4757	1.39134e+07	5.2624	5.02768
4721	1.34794e+07	5.2624	5.02768
4828	1.38701e+07	5.2104	4.97736
4756	1.37789e+07	5.3092	5.07184
4796	1.37789e+07	5.23835	5.00406
4788	1.38863e+07	5.23835	5.00406
4574	1.38863e+07	5.23835	5.00406
4744	1.37719e+07	5.0336	4.80585
4713	1.39152e+07	5.2325	4.99687
4777	1.38363e+07	5.2325	4.99687
4659	1.36944e+07	5.2325	4.99687
4636	1.39114e+07	5.12915	4.8993
4646	1.39114e+07	5.12915	4.8993
4686	1.39114e+07	5.12915	4.8993
4730	1.39114e+07	5.12915	4.8993
4759	1.39114e+07	5.12915	4.8993
4857	1.38333e+07	5.28645	5.04976
4804	1.39138e+07	5.28645	5.04976
4827	1.39138e+07	5.28645	5.04976
4717	1.39138e+07	5.28645	5.04976
4685	1.39138e+07	5.28645	5.04976
4616	1.39138e+07	5.14475	4.91419
4768	1.39138e+07	5.14475	4.91419
4736	1.39138e+07	5.14475	4.91419
4761	1.39138e+07	5.14475	4.91419
4834	1.39138e+07	5.26175	5.02562
4834	1.39138e+07	5.26175	5.02562
4681	1.39138e+07	5.26175	5.02562
4665	1.39138e+07	5.0869	4.85822
4655	1.3794e+07	5.14605	4.91574
4798	1.39108e+07	5.14605	4.91574
4695	1.39108e+07	5.26435	5.02871
4701	1.39108e+07	5.1181	4.88955
4745	1.36388e+07	5.21495	4.98146
4886	1.32342e+07	5.28515	5.0477
4768	1.38755e+07	5.28515	5.0477
4776	1.38755e+07	5.28515	5.0477
4770	1.38755e+07	5.2039	4.96965
4606	1.36952e+07	5.26305	5.02871
4666	1.38779e+07	5.06545	4.83768
4709	1.38779e+07	5.13825	4.90803
4626	1.38779e+07	5.13825	4.90803
4769	1.36934e+07	5.0804	4.85103
4786	1.39056e+07	5.2364	5.00149
4827	1.34132e+07	5.2364	5.00149
4685	1.39071e+07	5.28905	5.00149
4838	1.37195e+07	5.15905	4.92703
4774	1.37983e+07	5.2832	5.04668
4724	1.28801e+07	5.2832	5.04668
4774	1.38523e+07	5.17205	4.94141
4911	1.38523e+07	5.17205	4.94141
4769	1.37336e+07	5.3898	5.14938
4840	1.39341e+07	5.2754	5.04
4752	1.39341e+07	5.2754	5.04
4817	1.38229e+07	5.2754	5.04
4652	1.38229e+07	5.2754	5.04
4856	1.38229e+07	5.15775	4.92755
4856	1.38229e+07	5.22405	4.99071
4821	1.39131e+07	5.3456	5.10624
4821	1.35052e+07	5.2611	5.02562
4818	1.38027e+07	5.36575	5.12576
4716	1.38984e+07	5.22535	4.99071
4793	1.38984e+07	5.22535	4.99071
4782	1.36953e+07	5.2858	5.04976
4844	1.34902e+07	5.2858	5.04976
4880	1.38837e+07	5.35665	5.11651
4850	1.34119e+07	5.35665	5.11651
4672	1.39058e+07	5.26695	5.03076
4779	1.39058e+07	5.1896	4.9563
4735	1.35601e+07	5.2546	5.01946
4868	1.39059e+07	5.2546	5.01946
4781	1.34754e+07	5.356	5.11497
4742	1.38596e+07	5.2338	5.00098
4658	1.3613e+07	5.2338	5.00098
4843	1.3706e+07	5.1597	4.92909
4604	1.39073e+07	5.2494	5.01433
4687	1.37045e+07	5.109	4.88184
4772	1.35802e+07	5.109	4.88184
4726	1.39129e+07	5.21105	4.97736
4756	1.39129e+07	5.21105	4.97736
4705	1.32345e+07	5.21105	4.97736
4649	1.38428e+07	5.21105	4.97736
4715	1.38428e+07	5.0843	4.85566
4650	1.38428e+07	5.1597	4.92652
4679	1.38428e+07	5.1597	4.92652
4757	1.35768e+07	5.08495	4.85617
4712	1.37545e+07	5.1376	4.90701
4716	1.15397e+07	5.252	5.01792
4716	1.15397e+07	5.1935	4.95938
4827	1.35924e+07	5.1935	4.95938
4704	1.38923e+07	5.27085	5.03487
4793	1.38923e+07	5.1441	4.91368
4835	1.35074e+07	5.3001	5.06414
4758	1.37254e+07	5.3001	5.06414
4792	1.37254e+07	5.18895	4.95579
4702	1.30348e+07	5.18895	4.95579
4764	1.30348e+07	5.18895	4.95579
4647	1.39153e+07	5.18895	4.95579
4582	1.39153e+07	5.0804	4.85206
4639	1.38423e+07	5.02385	4.7966
4704	1.3723e+07	5.0947	4.86541
4794	1.38772e+07	5.1896	4.95527
4713	1.28021e+07	5.2481	5.0133
4789	1.3783e+07	5.18635	4.95373
4882	1.38998e+07	5.26435	5.03025
4828	1.36615e+07	5.369	5.12781
4887	1.37533e+07	5.2624	5.02665
4752	1.37533e+07	5.3677	5.1273
4799	1.38951e+07	5.23315	4.99995
4803	1.37384e+07	5.23315	4.99995
4840	1.37384e+07	5.2949	5.05695
4768	1.38984e+07	5.2949	5.05695
4772	1.38984e+07	5.2949	5.05695
4787	1.38984e+07	5.21625	4.98198
4793	1.37075e+07	5.21625	4.98198
4648	1.38965e+07	5.3144	5.07595
4827	1.36725e+07	5.2143	4.98044
4711	1.38586e+07	5.14735	4.91728
4763	1.38586e+07	5.23965	5.00457
4763	1.38586e+07	5.17985	4.94706
4759	1.38586e+07	5.27735	5.04257
4758	1.38586e+07	5.19935	4.96709
4824	1.38586e+07	5.265	5.03025
4773	1.38586e+07	5.265	5.03025
4755	1.38586e+07	5.265	5.03025
4648	1.38586e+07	5.2026	4.96811
4838	1.38586e+07	5.2026	4.96811
4744	1.37095e+07	5.2026	4.96811
4693	1.3875e+07	5.2026	4.96811
4711	1.34994e+07	5.2026	4.96811
4723	1.38846e+07	5.2026	4.96811
4715	1.38846e+07	5.2026	4.96811
4713	1.38846e+07	5.2026	4.96811
4724	1.38846e+07	5.2026	4.96811
4523	1.38846e+07	5.2026	4.96811
4743	1.38846e+07	4.9725	4.74782
4781	1.3243e+07	5.22665	4.99019
4888	1.34511e+07	5.22665	4.99019
4862	1.34511e+07	5.36965	5.12986
4834	1.36764e+07	5.36965	5.12986
4822	1.39033e+07	5.36965	5.12986
4699	1.3809e+07	5.27995	5.04462
4850	1.3902e+07	5.1948	4.96092
4706	1.3902e+07	5.29035	5.05233
4726	1.3902e+07	5.19805	4.96503
4859	1.3902e+07	5.19805	4.96503
4791	1.3902e+07	5.19805	4.96503
1109	1.3902e+07	5.3222	5.08314
220	1.3902e+07	3.2669	3.10616
219	1.3902e+07	0	0
219	1.3902e+07	0	0
217	1.3902e+07	0	0
217	1.3902e+07	0	0
218	1.33899e+07	0	0
212	1.39002e+07	0	0
216	1.37782e+07	0	0
216	1.38698e+07	0	0
215	1.38698e+07	0	0
212	1.38698e+07	0	0
215	1.3674e+07	0	0
213	1.39612e+07	0	0
218	1.38521e+07	0	0
215	1.38521e+07	0	0
217	1.38521e+07	0	0
976	1.38521e+07	0	0
5136	1.38521e+07	0	0.809892
5155	1.37103e+07	1.95	3.081
5159	1.39121e+07	3.9	6.162
5160	1.39121e+07	7.38192	8.79677
5137	1.35337e+07	9.256	8.43989
5101	1.38924e+07	8.79645	5.4544
5041	1.38924e+07	5.62965	5.38199
5015	1.35764e+07	5.55295	5.30702
5209	1.38756e+07	5.55295	5.30702
5163	1.37321e+07	5.7005	5.44772
5001	1.38961e+07	5.7005	5.44772
4886	1.38961e+07	5.58155	5.33372
4734	1.38961e+07	5.40995	5.16889
4756	1.38961e+07	5.2546	5.01895
4773	1.37644e+07	5.2546	5.01895
4722	1.39079e+07	5.2546	5.01895
4722	1.39079e+07	5.2546	5.01895
4679	1.39079e+07	5.17725	4.94552
4628	1.39079e+07	5.1116	4.88184
4637	1.39079e+07	5.1116	4.88184
4465	1.39079e+07	5.0102	4.78582
4729	1.39079e+07	5.0102	4.78582
4546	1.39079e+07	5.0804	4.85257
4551	1.39079e+07	5.01735	4.79147
